SessionID,ExposureID,TrafficChannel,SessionDuration,Bounced,PagesperSession
OYDHHSKNGA,O5495813,Referral,152,Yes,1
T2CKPQ93AI,O3632641,Direct,547,No,4
8SZRBB3IAI,O5926059,Referral,74,Yes,1
1464LR8PBQ,O1308004,Direct,173,No,1
XFT2N7W78K,P3943821,Display,156,Yes,1
DQ9BFPSG58,P3161166,Display,84,No,3
0NAEZW29B4,P7353102,Display,60,Yes,2
XJAZCWVZND,P7908197,Display,106,No,3
X35MDMFMU0,O1544327,SEO,67,No,2
F3EXR5KK7Q,O7377788,Referral,88,No,2
OSHGOPPNH6,O9647435,SEO,531,No,5
EC0JTB2EX7,P8207684,Display,138,No,2
RKNDJYX6EU,O8379903,Direct,553,No,4
I617FYR25O,O7372122,Direct,101,No,1
1KTL2NCKIW,P2001430,Paid Search,112,Yes,3
5KXX9ED8YU,P5026475,Paid Search,88,No,2
3NFHKBM6J0,O6150712,Direct,115,No,3
SZEAQTHHQO,P7513338,Paid Search,166,No,3
L0PZGG2Z8T,P3114651,Display,442,No,6
X5WYTX6ZKC,O7077142,Direct,178,No,3
K8HHCQ4T3I,O4304308,Referral,176,Yes,3
M0F7UMXEKD,O4505142,SEO,69,Yes,2
3NZ02NK78P,P9858652,Display,163,No,1
X9YI6OPA8A,P4570598,Paid Search,166,No,1
38KQTVDRCJ,P2219658,Display,153,Yes,3
I9CEK7WTF0,O1710711,Direct,129,No,2
ZXL3L29Q82,P2919833,Display,136,No,2
W04SQYET97,P9375276,Paid Search,152,No,3
JVAB0O4A3G,O1729888,Referral,78,Yes,2
5HWV8VK9RN,O5186426,SEO,138,No,2
57K7IS4RR7,P4623509,Paid Search,114,Yes,2
OIOCKH9MSR,O1475153,Referral,177,Yes,3
PMDDHQQA00,O6169021,Direct,92,No,3
EZ9LHE5L4T,O9723074,Referral,171,Yes,2
NMHX3W8I2M,P3250787,Display,333,No,4
UGAVSB1UB0,P5363223,Display,411,No,6
XHO55FYTOA,O1309760,Direct,158,No,1
BX102HERGC,O1156799,SEO,153,No,1
XLBHUKFKLX,P3165854,Display,179,No,3
TE7F4YRO4A,O2436110,Direct,178,Yes,3
4OFJMMP0XW,O1209802,Referral,325,No,4
93KFZZ0MHZ,P4723528,Display,157,No,1
HXKJNDV32L,O3703620,Referral,76,No,1
WQAI6IMADB,O2973128,Direct,168,No,3
44050J6KSX,P6720839,Display,146,No,2
TTHUHYLFIN,P5723497,Paid Search,84,Yes,2
5TGWTGLGDX,P2558741,Paid Search,177,Yes,1
7JK6J548UD,P8520777,Paid Search,112,No,3
LIX14IBOWR,O8188601,Referral,63,Yes,3
A0GM7YL88H,O6692102,Direct,92,No,1
VDULD65FNG,O6260964,SEO,142,No,3
QT4L47IRLW,P4200784,Display,167,No,2
JWY5YS6VNN,O6471967,Direct,164,No,1
QDFYDP7GV7,P2098904,Display,60,Yes,1
DTMJIIE53S,P7848466,Paid Search,563,No,6
KWK0R3U80M,P5702034,Paid Search,98,No,2
4FWJUI97D8,O4017442,SEO,172,No,2
9H21YKR7MF,O2146464,SEO,84,No,2
17NHJ8JWE6,O5616842,SEO,122,No,2
8EVU2LN1EJ,P2864962,Display,144,Yes,2
W0CD0V5MN4,O3402589,SEO,93,No,2
7G567AZHMM,P2371655,Paid Search,164,Yes,1
MRB860MNAC,P3445316,Display,596,No,4
WTO0RTYMAO,P4286522,Paid Search,62,No,1
A1KXXSUDT1,P7040529,Display,123,Yes,1
M5VTYD0D18,P5444646,Display,109,Yes,3
6TE4EJ2V86,P9635120,Paid Search,112,No,1
FQ6K4N6EK2,O1049381,Referral,169,Yes,3
EM02LXHHW8,P8493480,Paid Search,87,No,3
IGACHDETLN,O2527329,SEO,97,No,1
XJDOU2N3R9,O7071180,Direct,69,Yes,2
TVMKAR3HMU,O9390698,Direct,157,No,1
IF7TNXD5YY,P6441122,Paid Search,109,No,3
9PK57WP4P9,P5412313,Paid Search,512,No,6
1TO1WOUA22,O1163713,Direct,178,No,2
3176F9KM77,P8921114,Display,92,No,3
WSILJT4BT6,P2956325,Paid Search,171,No,1
R3NHTPTQ3E,O7602648,Referral,446,No,6
EZQ9EPCDKW,O6438117,SEO,139,Yes,2
V14C4CIFFH,O6169670,Direct,125,No,1
PNVVAARHQ4,O4177728,Referral,69,No,1
85K6HFKZLF,O7339041,Direct,66,No,2
1MX1RB2E53,P8267677,Display,152,Yes,2
IWO63LJBSG,O7080558,SEO,108,No,2
MEMWZ8ZGD4,P9175619,Display,98,No,2
3YBSIOKVWY,O7285695,SEO,151,No,1
KQO7G3NNGT,O6760011,Referral,86,Yes,2
YVUTOCWYTX,P7556604,Display,106,No,1
IUN0ETCXNG,O4013916,Referral,154,Yes,1
LRVAIJY3DU,O7250797,Referral,148,Yes,1
W46GIQLEO2,O1085779,Direct,162,No,3
D8LTTXRGCZ,P2531822,Paid Search,176,No,2
3W0B2UUNWE,P7885906,Paid Search,163,No,2
OLSL65PJYZ,O6564927,Direct,127,Yes,1
ZA7IA78S5L,P5436719,Display,157,No,3
7RG8T191CR,P9631948,Paid Search,116,No,2
7F9IV3Z63G,P4097155,Display,79,No,3
TIJTCY9T7A,P6470895,Paid Search,176,No,2
CLZTF9U4PO,O7701153,SEO,82,Yes,3
AGN7U9WW6M,P5112812,Display,505,No,4
9IHQRMGT0H,P9083962,Display,81,No,1
B9B6VYJZ7L,O3150872,Direct,140,No,2
07GG5MSRA6,P2272682,Display,102,No,2
MFSY7DIEIP,P2896372,Paid Search,168,No,3
TX3JV7GH99,O8289906,Referral,179,No,3
Y2F5RKLIRT,O3435898,Referral,165,Yes,1
Z9XURPNEGV,O6823271,Referral,133,No,3
VA6V14EQAP,O9215675,Referral,97,No,1
0BX341WWHN,P6334421,Paid Search,126,No,3
F3XISJYNSS,P1107434,Paid Search,127,No,3
LP0FY9N59C,P5117299,Display,174,No,3
M9UIEJL4CG,P1360900,Paid Search,157,No,1
976FS0KJI1,O4562869,SEO,99,Yes,2
WQY3W05NA0,P2238943,Display,71,No,1
506F6EK3FC,P6652448,Display,67,No,1
6V6UN9ES3B,O6154011,SEO,548,No,5
AH6GQ991WU,P7351310,Paid Search,144,Yes,3
FR4F9CJT8L,P2866583,Display,569,No,4
9HJUERI91B,P1272582,Paid Search,86,Yes,3
N4XNG0KV3K,O7588266,Referral,67,No,2
62300Z1MKW,P5976946,Paid Search,436,No,4
NMF1VDZWOF,O4228372,Direct,77,Yes,2
IB1JXMD328,O1604424,Referral,129,No,1
6Q3ZMCPWPD,O5125193,Referral,87,Yes,3
3MK74KBHNI,P1192813,Display,163,No,2
BD7UN6EEU5,P4211915,Display,170,No,1
R2DCROUMCY,P5856379,Paid Search,145,No,1
ZCHIB1D28G,O5240846,SEO,108,Yes,3
0V76HHHU3X,P8349995,Display,166,No,1
8T5VQ6GUXI,O8378222,SEO,137,No,2
DJARYNVLMG,P8078209,Paid Search,156,No,1
U1F9VQPO3V,P5783875,Display,165,Yes,1
2CCOX9FQEZ,P4235553,Paid Search,123,No,2
MX7HJ3QMHH,P5233321,Display,63,No,3
4LVZZULD02,P9416163,Display,173,Yes,3
PFBXAFSRKM,O6401108,Direct,92,Yes,3
MQY7AXPKXR,O5244987,SEO,137,Yes,1
TUPWPQ3ZHW,P8435677,Display,160,No,1
9EML6HWGPB,P5390893,Paid Search,173,No,2
UDJKN3YA7P,O3077282,Referral,156,No,2
MPXVTLK1V2,O2111873,Referral,381,No,6
77LVV0XLNP,O8592396,Direct,108,Yes,3
MI7FYW04DI,P4204496,Display,577,No,6
PINM1JTSJI,O1725121,SEO,107,No,3
4M87HNPACG,P8384091,Display,89,No,2
R2A58XHOKI,P9973102,Display,157,No,1
DOTV8HKEQM,P6042124,Display,137,Yes,2
1R75SJSC14,O2538882,Direct,62,No,2
301WUNH474,O4545829,SEO,350,No,4
NZOQVLET1W,P8119450,Display,74,No,2
TZP6WKGGW6,P7669664,Display,110,No,2
U7BKJ7TNJF,P4191006,Paid Search,88,No,2
LLJYXW4OWB,O8644521,Referral,150,No,3
FX7I3U1ZP1,P8728422,Display,137,No,3
5FPELR91T5,P6918508,Paid Search,319,No,4
V6NLFZT49L,O4481472,Referral,123,No,3
C7K3H5RQ71,P7183701,Paid Search,147,No,2
PHCQU0D08G,O5091569,Referral,158,No,2
IWF0BKLX0M,O1995170,Direct,144,No,1
UUS4RCOZQJ,O1975668,Direct,161,No,2
EJNOT5YQ0U,P7525118,Paid Search,90,No,3
YQQLV0K082,P7993087,Paid Search,144,Yes,1
1SEF94HQ69,P9246073,Paid Search,131,Yes,3
BK6WUI3XXV,O3979327,SEO,370,No,4
Z5IDM1KZ53,P7966153,Display,108,No,1
N2M6CWHG51,O9321445,Referral,71,Yes,3
OQSP209XT4,O5720271,SEO,146,No,1
BESYMTRZFS,O5101063,Direct,121,Yes,3
KIB8K7QS6Q,P8967036,Paid Search,148,No,1
I44K4LYL56,P8076199,Paid Search,179,Yes,2
TZBDMTT6MJ,P2519411,Paid Search,141,No,2
R1MCBTA50X,O1604565,SEO,80,Yes,3
PUYWZ9R1T1,O3979219,Direct,441,No,4
Z0X5ODXKA3,P9302750,Display,149,Yes,2
A0VFSI5Y2Z,O1608837,Referral,404,No,4
1JQ3OJMVFY,P4636761,Paid Search,149,No,3
PLLYR4RY42,O1438247,SEO,155,Yes,1
WH5MC7NVTF,O5325433,SEO,100,No,3
YWKUCK1MFJ,O5529096,Direct,116,No,1
0N81I2GQSA,P4334266,Paid Search,122,No,1
J1AKZP90ZS,O5850423,Direct,388,No,5
XQVZPDSVN3,P5334810,Paid Search,421,No,6
0PUMHX7DEG,P8323290,Display,134,No,1
G22SUHY48Y,P8382753,Display,116,No,1
V6F9MDUT2L,O9756332,Referral,150,No,2
3KTMMCQI7A,P9182850,Display,126,No,2
GRP8GAMXWW,O3888648,SEO,157,Yes,3
HLHC3VYUPO,P1950132,Paid Search,165,Yes,2
NNZVPUF9CY,O3828049,SEO,503,No,6
NG31CSXFPH,P5286510,Display,105,Yes,1
OXZA1T5TB5,O2245829,SEO,166,Yes,2
A4Y1VTOI18,O7570168,Direct,152,No,3
LFFU42HQ4E,P7557349,Display,323,No,6
FGU22O3STS,O1353563,Direct,112,No,3
XW4R0BMVL2,O5622447,Referral,173,No,2
RGO9BCMT6X,P8290098,Paid Search,126,No,1
ULQ5S1JXZM,O1928825,Direct,122,No,3
E4CJQAVBIQ,P8760306,Paid Search,134,No,2
NJ1NDF7E20,P8431196,Paid Search,83,Yes,1
CMQFYNVXRA,O8256752,Direct,148,No,3
45ZRZIR089,P7190283,Display,390,No,4
GSZK0A4QUA,P1684575,Display,72,Yes,3
X6SKA0AN1C,P8429174,Paid Search,151,No,2
YL30DLCX6F,O6079541,Direct,86,Yes,1
E2XIUTD05E,O6366596,SEO,172,No,1
83U7S3J4DE,P9791764,Paid Search,128,No,3
D3NB9UO20F,P4356434,Paid Search,341,No,4
L4WDO6XMXU,P6912428,Paid Search,79,Yes,3
VSQ2FYYUCT,O7790130,Referral,161,No,1
MIR2XCLRFY,P1918161,Display,153,No,1
T56SL5M3GX,O2035233,Referral,67,No,3
UXHUST8H2I,P4872792,Paid Search,169,Yes,2
92NIPRRPWF,P5273001,Display,155,No,3
7BPL7F7M13,O1401695,Referral,135,No,3
G7NNJ8IFVR,O7915437,Referral,143,No,1
SI30VM0BEA,O2353073,Direct,132,No,1
B32R6JV2L4,O8991190,SEO,135,No,2
LMLQAI60MC,P3703983,Paid Search,128,Yes,3
JM9RS3GW2C,O2396035,Referral,134,No,1
64OFIKIGSM,P8582446,Paid Search,135,Yes,3
UL9PZP42QY,O3165500,SEO,86,No,3
1VL56OEZ0X,P9779753,Display,88,No,3
UJ69QJ36Q6,P3122874,Display,152,No,1
WSIRUVZWOM,O8902390,Direct,129,Yes,1
1B1Q25WUIB,P4078620,Display,145,No,1
40V7NZW6YK,O7128097,SEO,131,Yes,3
RJDQLI0AVW,O2640000,Referral,169,No,3
O4F4WRDVOH,O7437312,Referral,68,No,1
C45ZUYDLD0,O1535043,Referral,94,No,1
I4M7YEWCF9,P4512501,Paid Search,72,No,1
YO735BGIWS,P3698441,Display,131,Yes,3
A81MKRI5Y7,O5507614,Referral,122,No,1
H2KRI3P172,P9642883,Paid Search,69,No,1
EUE2Y2R407,O4114603,Direct,151,No,1
AU9WGRTF0R,O8756727,SEO,98,No,1
1WX2JFI34I,P1184596,Display,131,Yes,2
42YH1MPW05,O3260339,SEO,80,No,2
20PLTTVJAR,O4319217,SEO,98,Yes,3
0BXB1OGXXI,P9355596,Paid Search,177,No,3
NHBJ21A0DI,O5742109,Referral,83,No,3
4YHIXHL87V,P6573131,Display,122,Yes,1
ZHYCFUEEEI,O3226231,SEO,171,No,3
PJVKMIFBG9,O5028633,Referral,140,No,1
BP0L2WEKK9,O1966139,Direct,470,No,6
H16K96A0Y4,O6702012,Direct,393,No,6
LHPNR7OV4O,P3857086,Paid Search,65,No,3
XD7H37YRDR,P5217198,Display,96,No,3
5HOQAHH9VA,P5419862,Display,80,No,3
SSAL3ZLXD2,O5508686,SEO,66,No,1
S41TRZ7186,O5369722,SEO,540,No,5
ZLMRVDHZUD,P8549688,Paid Search,129,Yes,3
EVCMR96B61,P7944078,Paid Search,147,Yes,3
DSEJI6E54Z,O8389465,Referral,83,No,2
XWFWMRDDYZ,O6156243,SEO,150,Yes,1
B5WB9JJ4P1,P9608719,Display,131,No,3
Z1C96UBS05,P8331866,Display,387,No,6
R3HMK0IZYN,O4436099,SEO,302,No,5
YYMBXS1O28,P8039625,Paid Search,112,Yes,3
Q503BBYC0O,P4843798,Display,175,Yes,1
DXQRLSH17Q,O5779680,SEO,466,No,4
FZ5MXI4TKX,P4167573,Display,102,No,3
8DLOM3RC6Z,O9668935,Direct,145,No,1
EIR4FUNGHV,P9740875,Paid Search,433,No,6
2U448TQ3BO,P3908496,Paid Search,173,Yes,1
WLWKGEJFD5,O8467251,Referral,153,No,2
0DPEQI2I7U,P1831511,Display,150,Yes,2
J73ZWDWOP2,P2154756,Paid Search,136,Yes,1
HWKVAWQBB6,O1448949,Referral,164,No,2
3HR9LGQM61,P2432307,Display,83,No,3
PS61J98R46,P2368689,Display,471,No,4
M43CLVE8ZF,O8936816,Direct,141,No,3
TXQN7VA7OM,P1506615,Paid Search,172,Yes,2
HY3PYSULJH,P7589898,Paid Search,117,No,3
L3Y43R1GGM,O3647469,Referral,122,Yes,3
KGI14W8ALT,O5244065,SEO,467,No,5
XUQ6I5IA6Q,P5556744,Display,160,Yes,2
W0I2S7RPCS,O1747021,Referral,88,Yes,2
FR5M6BYGYN,P4034816,Paid Search,95,No,3
MQ9BACTCMN,O2891561,Direct,68,No,3
WLJE6V7HCC,O3718313,Direct,116,No,1
P0LIWMH7E7,P2093551,Paid Search,64,No,1
FFAE2H6ZDD,O2252080,Referral,123,Yes,2
R6Z4RPYI0D,O2230049,Referral,119,No,2
CUNTML5IJA,O2700741,SEO,96,No,3
UIWYDZ77YL,O7519150,SEO,142,No,2
2UN5NTAFJE,P4510676,Paid Search,80,No,2
MF1ZVRWW4W,O5861429,Direct,115,No,2
AW7WDIKOYD,P6456912,Display,119,No,2
85LYWWJQFG,P5091210,Display,96,Yes,3
IJ5WQ0QAOO,P3555639,Paid Search,140,No,2
KG5K4AMZ2B,O1500782,Direct,118,No,1
LADO4MFHFL,P9834835,Display,168,No,1
JMXPQL4OLZ,O3764069,Referral,80,No,1
6M5K13JMJ9,P8949612,Paid Search,73,No,2
W83UE5PKFG,O8565845,Direct,105,No,2
3MR0KZ70AW,O9006203,Referral,160,Yes,3
7QBYT00Z19,O9319884,Referral,99,Yes,2
C6ERZA04TZ,P7679419,Paid Search,113,Yes,3
VL0Z1ILLPH,P6485492,Display,104,Yes,2
LQ75E3UXTD,O7306003,Referral,119,Yes,2
R61WXLHGPE,O3379404,Direct,534,No,5
W1E9ZBXUC9,P9192794,Paid Search,80,Yes,1
0N6VSCA6VQ,P6715192,Display,160,No,1
D94YMUH0QA,P3452654,Paid Search,144,No,2
QJDRJ3LODU,O8078234,Direct,115,Yes,2
ARXPMSR5X8,P9138953,Display,69,No,3
OC0NSI3885,P2738128,Display,98,No,2
KJEIWVUNQ3,P6079285,Display,68,No,1
62A8IM7K3H,O5454753,Direct,143,Yes,3
7CB3292P4M,P1029108,Paid Search,150,No,3
VLCC78BFFC,O6182819,SEO,130,Yes,1
ZG20WMHIDP,P8670681,Display,144,Yes,1
PBMKS923AR,P6009199,Paid Search,107,No,1
YSIPKGX7CC,P9823030,Display,117,No,1
8M709UHPLK,O7924544,Direct,585,No,5
9HJVNNLQEB,P5888172,Paid Search,72,Yes,3
KP5OZOV6MZ,O7683469,Referral,411,No,5
83Z8X6DCNG,P3185812,Paid Search,60,Yes,1
SSRDOYHC0J,O7117154,Referral,126,No,2
BKPKNJ39GL,P3256680,Paid Search,151,No,3
SWCF8AFS1L,P7912156,Display,115,No,1
O6PGNFPDU5,P9956079,Display,94,No,3
488I1FUC7Z,P3794595,Display,177,No,3
RVJBM6F63W,O2093648,Referral,133,No,1
2M3KDTX5VR,P5960344,Paid Search,131,No,3
U9KSXNCOE1,O7047313,SEO,81,Yes,3
3A5VUHF0SB,O9303430,Direct,72,No,2
MT0D1GHGZE,O6509582,SEO,151,Yes,1
R9JABOGFZA,P2149741,Display,153,Yes,3
1TD9G58708,P9490647,Paid Search,96,No,1
IUNT2L7CTP,P6883360,Paid Search,106,No,2
XPH25E8VXT,P5958173,Paid Search,536,No,4
W68VNK3YPT,O2999082,Referral,108,Yes,1
TIZVMJ27E5,O7154990,Referral,93,Yes,3
BLFQQVYWJ1,O7797856,Direct,143,No,1
73YUUZKCO6,P2369296,Paid Search,140,Yes,1
XCPB0TW7LM,P8220383,Paid Search,528,No,4
QAFFOPCYEE,O6327599,SEO,136,No,2
L9PQ4YIE5Q,O6531612,SEO,176,No,1
9QUUIDB3K5,O1849223,Direct,136,No,1
16D5BA7B5I,O7301381,Direct,170,No,1
170JIQEDRX,P4063044,Display,86,Yes,3
6AUL0YZK4N,O3853291,Direct,429,No,5
71I6RIE9E1,O4099919,Referral,335,No,5
0YQOGMN4DA,P6169757,Paid Search,470,No,5
FCBKLUVPRN,O5663646,SEO,82,No,3
J06ZTYAQBE,O1847412,Referral,75,No,2
45A0O7NJ0E,P3231491,Paid Search,446,No,5
YDZJ3PZ5TJ,O3971531,Referral,590,No,4
5EDHURRHCR,O6909065,Referral,165,Yes,1
ZCAPF7S1KD,O5202823,Referral,112,Yes,2
5KPLSV4WSE,P5899706,Display,127,No,3
EZEPPJM273,P6577443,Display,67,No,2
352TI1HIPH,P5798918,Display,597,No,4
737FMJF5WO,O6618962,SEO,93,Yes,3
IW3A8FVN0Q,P5542474,Paid Search,166,Yes,1
2WSSIZLNGM,O9273905,Direct,164,No,3
6YMAQ4HJA2,P2545595,Display,79,Yes,3
5XIZII1ORV,P3056231,Display,486,No,5
66NNPH36N4,P5498531,Display,122,Yes,3
78IQLHNVLQ,O4144312,SEO,114,No,1
FZDYE956HM,P1647600,Paid Search,92,No,3
341MD5EFBE,P8072346,Paid Search,138,No,3
KMV2CPJSD6,O1641493,Referral,100,No,2
BB70IINLW8,O9505072,Referral,532,No,6
7MWDXPVG7O,O5950272,Direct,64,No,1
ZL823CMYC8,P5083015,Display,551,No,5
7FE50IGKZP,O9817338,Direct,72,No,2
LLKDNDZUND,P6269919,Display,95,No,2
PJOZ41CASG,P2791806,Paid Search,359,No,4
CBX04EDID6,P2296514,Display,169,No,2
T9PHFVTDTK,P9632559,Paid Search,171,No,2
6SBO4JNJTG,O1137195,Referral,148,No,3
VM3UNZVBKM,O7948999,SEO,332,No,6
U7X9MJRTC7,P9575925,Paid Search,581,No,5
WN2R1BVNR0,O1016398,Referral,100,No,1
P1LMC7AV4F,O1129584,Direct,305,No,4
7K8A0LERRT,P9758615,Paid Search,344,No,4
63C86AKTQW,O7652072,Direct,123,No,3
0M6YTWSXKR,O1345486,SEO,108,No,2
80NUT9W5N1,O1614857,Direct,76,Yes,3
IX7ZUVEOT2,O6582604,Direct,135,No,3
P0E0NSSNUP,P2552951,Display,92,Yes,1
A4CZOKNM91,O1593442,Direct,81,Yes,2
9N046QJGIK,P7450161,Paid Search,123,No,2
D80GZ3TIBQ,O4133024,Referral,84,Yes,1
PLJFZS2LV8,O7097881,Direct,151,No,1
3AHJ5GDO9U,P3436968,Display,84,Yes,3
JAMKM1P7XO,P2215791,Paid Search,67,No,1
009RD0ZKVG,O6278078,Referral,132,No,2
6E8I7UA15Q,O1950400,Direct,66,Yes,2
SKMQCWBQXO,O3376275,SEO,74,No,2
ITRV2THGKJ,O8963672,Referral,80,No,3
S9GQU0LHHT,P5162009,Display,172,No,2
SUD4493LLF,O3656198,SEO,122,Yes,2
IHN4RT4NMW,O6686711,Referral,122,Yes,3
K6EW267VWS,O2394910,Referral,110,No,1
IZPN249L9A,O2180267,SEO,61,Yes,2
L6ZRQ289L8,O4228340,Referral,177,No,2
MO8MAZUK52,O1962144,Referral,175,Yes,3
1BRM7YJYMO,P6416394,Paid Search,595,No,5
RVFVY3VZNZ,P3448462,Paid Search,552,No,6
QWM8D8F8C8,O2460731,Direct,115,No,2
9UPW0EDY38,O4983614,Referral,75,No,1
C1EBS983GP,O2399073,Direct,163,Yes,2
3MEPFCWYOI,P6651281,Display,76,No,3
QMV3N7KNW3,P6266051,Paid Search,464,No,4
DVCS8ZD4WJ,O3677701,Direct,100,Yes,2
6QMLZC1GCC,O6721601,SEO,119,No,3
G1RAQNMQNG,P1656885,Display,79,No,3
26880T9D8H,P2985141,Display,162,No,3
PHDHATNHJ0,O2998545,SEO,90,No,1
CGO0F57OVA,P4661558,Display,102,No,3
C9A03P0LZB,P7057581,Paid Search,514,No,5
XBPX11UPQF,P9762753,Display,102,No,2
KAL6EQ0JF1,P9739154,Paid Search,171,No,3
47NYK2CJRV,O4451190,Referral,138,No,2
T521UFKOLU,P2306829,Paid Search,146,No,2
M5GBKVGQ7P,P9896050,Display,166,No,3
DX98M3O961,P1934087,Paid Search,149,No,1
6TMOTMN4L3,O6261726,SEO,172,Yes,3
MTX8KFOANW,O6899308,SEO,106,Yes,2
GIB486CU73,O2414130,Referral,88,Yes,3
DPPEQUBG8H,P1484400,Display,175,No,2
81YC6XACQL,P2051843,Display,173,Yes,1
ZDZRDO0JWE,P7504694,Display,136,No,3
EB0SZ7UQL3,P8057039,Paid Search,113,No,2
KBH6YBQ74V,P3115503,Paid Search,153,Yes,1
4J9VY3HUIE,O1588459,SEO,161,No,2
RIB7I5XAQ6,P6497747,Paid Search,135,No,3
4FO8CW5SZ0,O5542992,SEO,163,Yes,3
ASQTKYZPOW,O3489787,Referral,94,Yes,1
M7IPGTEX96,P6998152,Paid Search,77,No,2
LW7NUQBJWW,P4197203,Display,68,No,3
FI0II66E0K,O2540558,Direct,160,No,2
RMYENIEKHN,O3257696,Direct,92,No,1
1SPOXLZZU3,P9511494,Paid Search,123,No,1
5XH1DNZDX1,O9778254,SEO,136,No,3
EHIXIHS4OQ,P9926800,Display,522,No,4
R53J04TUZS,O7809470,SEO,89,No,3
XRWCANQNLC,O7937235,Direct,108,No,1
981CGMTBW8,P6373772,Display,102,No,3
QDK635F298,P3829806,Paid Search,169,Yes,1
UKY62W2MHO,O8987134,Direct,101,No,3
G93Z3197V4,P9796916,Paid Search,150,Yes,2
O9ZEDT9H7I,O6672369,SEO,372,No,6
KYXHC4FL2J,O7890003,SEO,171,No,1
R455VE0BEM,P9880664,Paid Search,169,No,3
J317GILV2Q,P3603609,Paid Search,159,No,3
6GX2QBIK2X,P8583186,Paid Search,96,Yes,3
SNR9ZVLNTP,P7487065,Paid Search,368,No,5
1MUZ83UUAD,P9995252,Display,160,No,3
NISHPB8J8Z,O3953723,Referral,69,No,3
OAYOUQDT2N,O8788576,Direct,77,Yes,2
MPVCULUPD7,O1345519,Referral,76,No,1
BEIXVTE3EM,O9729466,Direct,482,No,5
99S4N65QAQ,O7633091,Referral,141,No,3
EAQWHJR6HT,P3314996,Paid Search,76,No,1
7V7GGT4JLS,O8988362,SEO,106,No,2
UUOM5ZNPPW,P2127063,Display,157,No,1
EJU93CUBHD,O6254916,Direct,106,No,1
7ZNOM01VE9,O3300533,Direct,174,No,3
FD9O0I365W,P6978457,Display,60,No,2
4ZYQ67ZW5O,O5912039,Referral,176,No,3
IWRZ4J1BDJ,P9196675,Paid Search,178,No,1
0B98KOIJRX,O3523128,Direct,114,No,1
8GTJKLBB6B,O4220925,SEO,117,Yes,3
HFDJEIDQ5R,P8590163,Display,100,Yes,2
RNXUGDPPRT,P4009554,Paid Search,167,No,2
U38RM3WYGP,P3645510,Display,395,No,5
OWX3VTLJBP,P7136451,Paid Search,132,Yes,1
HL1IWJIPJO,P3468045,Display,107,No,1
A79UAQYVE0,O1290550,Referral,178,No,1
DU1S5HFR2C,O2561673,Referral,140,No,1
TH88M21FB2,O6626300,Direct,123,No,1
E4R05O1UY2,P9485921,Paid Search,136,No,2
G4JTQS2NCT,O4511968,SEO,72,No,1
759WUSOWVY,P3833445,Display,137,Yes,1
TF3P8T2XPO,O2634449,SEO,168,No,1
FNPOMLOTTZ,P8742965,Paid Search,393,No,4
X7YE8Z1B3F,P6014344,Paid Search,105,No,3
W52B5I855C,P6121926,Paid Search,175,No,3
ULGCEW1ABO,O1423940,SEO,527,No,4
6P39IASOZK,O7865677,Referral,162,No,3
ZMYAAOG3G1,P9324890,Display,106,No,1
JLQYKFLQZT,P3225110,Display,104,No,3
72KCQVQJU3,P6642441,Paid Search,150,No,3
FV695OIM8R,O4446486,Direct,113,Yes,3
I5KBPFEOHJ,O7319647,SEO,464,No,5
6SUB8S4CG8,P2422850,Paid Search,107,Yes,3
N2N3DPKK44,P6791091,Paid Search,116,No,1
9FSID5LPNC,P5249625,Display,86,Yes,3
MRQ9YNY8JO,O6451758,Direct,64,No,1
NNZLHWK8J3,O4427649,SEO,81,Yes,2
OEWYWV59EN,O8394378,SEO,69,No,2
PX70SOQ67E,O3884235,SEO,114,Yes,1
IVHH6K6Z8Q,P6341440,Display,74,No,3
SSX486KMR9,P2839912,Display,103,No,1
BEU9HG90MR,O4056496,Referral,63,No,3
ROQFC97P35,P1778801,Paid Search,135,No,3
Z24EU90U94,O1888976,Direct,156,Yes,3
4OOJMTGSRB,P2599476,Display,170,No,1
OCJRWDODGD,P7481810,Display,85,No,3
7EV7X4HPGB,O4921664,SEO,151,No,2
FHOO7XSPP1,O3674676,SEO,154,Yes,1
5J154SSAOM,P8540588,Paid Search,162,No,3
5X841DK2DR,O1618846,Referral,83,No,1
IM2Z7Z80TX,P9480264,Paid Search,417,No,6
7QJJP9NKMY,P6415792,Display,409,No,5
9AP1K0K4ST,O8791442,Direct,90,No,1
VFVDZGMGW4,O9072192,Referral,99,No,3
6SZTNIXW83,P2924094,Paid Search,97,No,2
I360BEZKM6,O1367962,SEO,152,No,1
5IU99QOZQM,O9935328,Direct,167,No,2
1N81PRPA1U,P7067287,Paid Search,118,No,2
UV0012MALW,O1320004,Referral,132,No,2
OVFJC2HVDU,O4026663,Referral,111,Yes,3
WKNZOE3KX3,P1454814,Paid Search,102,No,2
BHU0P2EBK7,P4086473,Display,347,No,4
U4N9YA3PHT,P2218535,Paid Search,129,No,1
Q08B50Q0WT,P6789745,Display,169,Yes,2
TTLQALYKVD,P5481404,Display,446,No,4
PCACW1OWBB,O2462021,SEO,174,No,3
HRBLQTFBOO,P9110493,Display,160,No,2
26NILH7LDS,P4078294,Display,170,No,2
YARL7LEZ5I,P4521063,Display,71,Yes,2
Y9HOVS99GU,O9109761,SEO,158,Yes,1
GYLSYFHL67,O4470445,SEO,154,No,2
