SessionID,ExposureID,TrafficChannel,SessionDuration,Bounced,PagesperSession
6WCL3YFPNO,O6332855,Direct,64,No,1
8YD38BSAO6,P8594999,Display,114,No,1
PAQ1C78O8Z,O8800202,Direct,390,No,5
B46BMY1L9E,O9381214,Direct,147,No,2
CNYQX11JLY,O7721149,Referral,109,No,3
9V2G7LET7I,P5103492,Paid Search,105,No,1
5LMR0U8PYD,P1376978,Display,80,No,3
3WSHL97LWH,O7404141,Referral,92,No,2
D7887TQPI0,P1148935,Paid Search,388,No,5
MQNDVYSJGI,P6957414,Paid Search,590,No,4
EFRN0MWDVU,P8425327,Paid Search,120,No,2
K3M8OXR0B7,O3708806,SEO,176,No,2
XDZLWPBSWR,P3033436,Display,89,Yes,2
YZ0K89ZZ70,O6562687,Referral,76,No,3
5ANWHAR8OR,P5775594,Display,75,No,2
HVK260IKXF,O5649541,Direct,469,No,4
US291X7UAA,O8403818,Referral,73,No,3
QJVZEGD7P3,P5497960,Paid Search,128,No,1
M9439700MU,O7963565,Direct,131,No,3
G8N10TGBG3,P5455352,Display,493,No,4
EU3J04P61A,O5971950,Direct,349,No,4
MSY1FF0DV6,O6595678,Direct,78,No,1
GQX423ZEXN,O7397557,Direct,170,Yes,3
MN96NM4AG0,O6154176,Direct,144,No,3
UAH6WFNXYQ,P9862552,Display,76,No,3
YISFP3BIGM,O3916533,SEO,92,No,2
R721SD1NPL,O8955345,Direct,154,Yes,1
EDI39V65U7,P2414671,Display,60,Yes,3
PS5HL4HSAK,P9937492,Display,142,No,2
QIG62AL26U,P1756844,Paid Search,81,Yes,2
A0KFCAM4U0,O5119441,Referral,589,No,5
FSICO8D9TG,O6736706,Direct,86,No,2
KKNXWPKAWX,O4635186,Direct,110,Yes,3
3QYJVOA3UL,O8212512,SEO,165,No,1
HALK6O56YE,P3817718,Paid Search,60,No,3
LDHJF59JTF,O8708575,Direct,114,No,3
CT7W0VPQUR,O3839356,Direct,129,No,3
HO351GNBBO,P3152468,Paid Search,60,Yes,1
7V5W7ZKNH4,O1019115,Direct,155,Yes,1
FODBDAN5G2,O5677095,SEO,495,No,6
A9T1WDSARK,P6667604,Paid Search,135,Yes,1
HRVA64SE8W,P4764582,Display,90,No,1
FU4FUSS4V5,O5474870,Referral,429,No,5
6EAXDQ60FH,P6312046,Paid Search,417,No,4
U5APRU47XY,O7016786,Referral,114,Yes,2
VF5XUBRVWJ,P8705545,Paid Search,64,No,3
1L3Z8XOACY,O6898857,SEO,60,No,2
124ATY2CLT,O5542314,Referral,115,No,2
CSDHEEKGOO,O1552197,Direct,85,No,3
HU8M5P1NST,O1206748,SEO,84,No,2
BJAIB3AA3V,O9447287,Referral,170,No,2
BSDIGPYY70,O7237750,Direct,158,No,1
U3TC13YI0L,O5008607,Referral,139,Yes,1
5GI63A8FTQ,P1087253,Display,87,No,1
VWKIL5YQJI,P2484521,Paid Search,139,No,3
KC4HQRS45J,P2243906,Paid Search,411,No,4
K12VJVPCXG,P1246671,Paid Search,147,Yes,3
QV2YPV0LE3,O6010941,SEO,93,No,1
M2WM87YOZ1,O3998381,Referral,164,No,3
VCIDGR2P0G,P6929658,Display,345,No,4
IUZ1WTY3ZE,P7648623,Paid Search,115,Yes,3
HGXHNIUROF,O3296768,SEO,334,No,6
LUUI9M6VMV,O5938303,SEO,64,Yes,1
785GTJULQR,P1004459,Paid Search,73,No,1
YSO351J8G7,P8468939,Paid Search,135,No,1
ULWNR56FWD,P7112003,Display,155,Yes,3
0VI7E9HM8S,P6353311,Paid Search,110,No,1
U2UMEK57HT,O6601996,SEO,460,No,5
E8HOISVRR0,P8958612,Display,107,Yes,1
11JDTKDEOU,O5653232,Referral,110,No,3
WQFVA9T2MA,O6595002,Direct,63,Yes,2
TRA8B572AW,O1736444,Referral,474,No,6
GCWT5W4UNT,P9887811,Paid Search,137,No,2
8SHTO95BDG,O7417235,Direct,141,Yes,1
S40MLY0DDZ,P2062117,Paid Search,503,No,5
QDTZJTPI08,P5019439,Paid Search,128,No,3
YYLX5F8AUI,P8613531,Display,61,No,3
BU7G3KWDO6,O5072874,Direct,594,No,5
TU9N8PJJ4A,P4541425,Display,110,No,1
NLJJKK0SJM,O9647114,SEO,137,Yes,1
8BLQW2JDBV,O4097113,Direct,327,No,4
G9Y177LEZR,P9238188,Paid Search,126,No,3
UENDURGJXS,O4187141,Direct,63,No,3
FE5ZVQYAW6,O2979918,Direct,92,No,1
WCCHR4VB53,P2698847,Display,98,No,1
S7U0QY4G87,O2885905,Referral,113,No,2
TA95F72W1K,O9810363,Direct,171,No,1
9Z4J5Z3D74,O9033005,Direct,535,No,5
OU8DA31Z0E,O2509401,Referral,162,Yes,1
H5SBDIYPP8,O4286354,SEO,83,No,1
4HRAJBPKPN,O4403951,Direct,174,Yes,3
R5WFX1LS2U,O7177580,Referral,124,No,2
42YH98TUGJ,O8818623,SEO,118,No,3
EPXBWOYNBQ,P5272653,Display,335,No,4
0IZ5JNTFCU,O6472822,SEO,343,No,4
5UDSZM9BZ9,O6202453,Direct,178,No,1
YA35DEQX33,O7936059,SEO,450,No,6
9QCXQ3HFK6,P1369432,Paid Search,139,No,2
UW2CJ1RYNV,O3681377,SEO,140,Yes,1
YSCMDER7WH,O5912111,Direct,581,No,4
ZG4BHEK1MK,P4653981,Paid Search,69,Yes,1
7P5RD7O7RS,O2456526,Direct,118,No,3
Y7XQE6EWGD,P7437789,Paid Search,69,No,1
65M4V1RZN1,O3008427,SEO,158,No,1
20UGQ8JZ9I,P5570109,Paid Search,83,No,1
U9GAQ1DDCY,P6421514,Display,166,Yes,2
BRIJJLS6H4,O3913086,SEO,114,No,3
TC6W90SI52,O7316785,Referral,151,No,1
YVG0UD5ZH8,P3246574,Display,77,No,3
1IL6I2XLZV,O4061564,Referral,175,Yes,1
1N704X1OW5,P2914129,Display,83,No,1
0YIIHHNQQ3,P6963937,Display,93,Yes,3
ENHHS9N8PG,O8251993,Direct,141,Yes,1
P5UTTY7H30,O9634936,Referral,91,No,3
B7S5ATAOJI,O5032544,Referral,145,Yes,3
N1GYF04ZD4,O3091965,SEO,87,No,2
GQP5IUXH40,O9523755,Referral,162,No,1
YLW70US13M,O9277722,Referral,175,No,3
JU8R694QUQ,P2818238,Display,140,No,3
PCWMTGGBMG,P9531710,Display,60,No,2
YMYRCHGHDZ,P9817754,Paid Search,98,No,1
HE7PJZ4R0K,O9439403,Referral,151,No,3
VHXN9K39N5,P8165738,Display,537,No,6
H2WXFAUMON,P8737636,Paid Search,179,No,2
7NGW63NBM8,P5691692,Paid Search,102,No,2
QZM7UQ2LD0,O3611315,SEO,118,No,1
60HJDTR6TK,P8998380,Display,106,No,1
W728WI79QO,O8607263,Referral,75,No,1
PYP8693EI7,P1600300,Display,169,No,3
E2PZ7ZEKRY,P2901118,Display,116,No,2
WXZELJJ6A7,O3050828,Referral,144,No,1
620X5UKV3X,P6214608,Paid Search,131,Yes,3
LFE8GKX8A0,O9204811,Direct,147,Yes,1
JJLKUQO6VV,P3763513,Paid Search,81,No,3
O72NYEBVMX,O7432643,Direct,344,No,6
HQO40308C6,P5959585,Display,169,Yes,2
Y1HBKG49HG,O4607676,SEO,132,No,1
UNAZ03PSX2,O7104636,SEO,86,No,1
J67NAVY3JW,P7619497,Paid Search,407,No,6
JZ5GRB4XVB,O1774510,SEO,514,No,6
RZWP68GTRD,P5170035,Display,108,Yes,1
IE7FVXU0BH,O1930699,Direct,161,Yes,1
UULRZGEG0C,O8444059,Referral,565,No,4
AQBSPI4J0U,O9870653,Direct,327,No,5
2UUQ2FLF3E,P2451493,Paid Search,99,No,3
Z2D5EWD0FW,O5804861,SEO,131,No,1
R79VE60JN5,O2813502,Direct,176,Yes,2
LY56P78GA9,O7242978,Direct,132,No,3
GV0UBRX2ZD,O4835932,Referral,75,No,1
LT3DCWU8IR,O9520497,Direct,596,No,4
AU7PC9D2CT,P4687679,Display,172,No,1
7KTAIB7UDO,O5289520,Direct,104,No,1
D5J6D2KTDQ,P8778938,Paid Search,75,No,1
PZEW043IJ3,P2143957,Display,85,Yes,1
Y0S25EVVW5,O5637478,Referral,103,Yes,3
EEVDX654PT,O4638761,SEO,164,Yes,1
G6WQ8RD1O3,O2733877,Referral,153,No,1
L9AD8TH0FZ,O8077382,Direct,77,Yes,1
E8OX4QXXKI,P5687746,Paid Search,313,No,4
1XU3BAFAAG,P9741969,Display,425,No,6
05XOSEAV4D,O7199105,Referral,124,No,1
B28LORX4JU,O1466002,SEO,147,Yes,3
K0RV4UYIDW,P4334088,Paid Search,124,Yes,2
K2N207DBUF,O2875589,Direct,88,No,2
I18UUT5VDE,O4102521,SEO,74,Yes,3
7QQY33CK0D,P1532658,Paid Search,108,Yes,1
8PZNUS6XPS,P1158984,Paid Search,169,No,3
673B9GBCCT,O6613567,Referral,440,No,4
3477641RC0,P6174210,Paid Search,599,No,4
GLRMJPUFRO,O8477751,Referral,98,No,3
U28H3JM988,P1513416,Display,138,Yes,2
MTH6ISYSF7,P5900226,Display,133,No,2
66N0URLMVR,O1642829,SEO,160,No,3
XIGCPQ4MOY,P7118669,Paid Search,72,No,3
GE1KCEOR2X,O5129274,Referral,126,Yes,3
BX48U2G7Y5,P8311348,Paid Search,175,No,1
TTNG47ZQ77,O4085245,Referral,111,No,1
DBFGC3P60Z,O5645640,SEO,93,Yes,1
CZGSCRA1WV,P6580714,Display,409,No,6
7Z8ZASBZJI,O5587158,Referral,102,Yes,3
XIXQLBRU88,O7394121,Direct,112,Yes,1
ZN320M5PWT,O4755438,Referral,61,No,2
U1FQKQ4TTC,O6430371,SEO,174,No,2
2M1DR2JDHH,O4163235,Referral,128,No,2
RFJZXZHAG0,P7274272,Display,148,No,1
WV9BAIWF89,P4687293,Paid Search,125,No,3
S6HYWWIFPG,O7795294,Direct,101,Yes,2
JMDH0Z4JKF,O4693098,SEO,144,No,2
AEYQDH8Q6N,O9184523,Direct,149,No,1
IK5A9DFLK8,O3810981,Referral,156,No,2
8V88JP3SJ2,P1866577,Paid Search,160,No,1
Y4X0SUROWP,O4763549,Referral,91,Yes,2
U8PA4740XS,P3985060,Paid Search,309,No,5
GHWR823FDV,P8837250,Paid Search,94,Yes,3
VNHXIQP0OL,P8104976,Display,312,No,4
P8YQ7X8HAI,O9303819,Referral,161,Yes,3
BU4MGZ9CMN,P8930578,Display,90,No,1
KMR2O3QT7M,O5415316,SEO,363,No,4
DIONDUEQ7Y,P4281485,Paid Search,563,No,6
XDH9Y7DB92,O9823603,Direct,162,No,2
XYONFF7G94,O4751465,SEO,522,No,5
A4O76R5GC3,P6949863,Display,60,No,1
HYVTVU4UID,P6205129,Paid Search,167,No,3
AB4SIKON5D,P5610374,Display,300,No,4
S5TG7GV4BF,P4214839,Paid Search,155,No,1
ZQYJI3IVR3,O1475699,SEO,157,No,2
ZRE9H9HFZU,O2380500,SEO,120,Yes,3
K77CPGZNXK,P6790253,Display,103,No,1
IMAG957OJ7,P5942581,Paid Search,146,No,1
JQWRX9QSTH,O5490671,Direct,87,No,1
ZXYB17HRFR,P9676315,Display,105,No,3
IU1CC3RKP8,P7016011,Display,105,No,3
IA6I43SHS6,P1391318,Paid Search,89,Yes,3
69049EFQUU,P5109768,Display,125,Yes,2
8Q485D6LDK,O8779713,Direct,154,Yes,3
YI0P8ELW4P,P4357297,Display,164,No,1
MLFKGUQRIU,O5315066,SEO,506,No,4
JGH1X6C84U,O5344041,SEO,174,No,3
K2UCREAHWY,O5034888,Direct,115,Yes,2
QG44AU9ASR,O1679061,Direct,82,Yes,3
VEWKQOCY59,P1015040,Paid Search,152,No,2
EINMET2V0P,O9246546,SEO,170,No,1
B5Q758QDU5,O3523056,Referral,175,No,3
75PQKEFNOX,O9945911,Referral,82,No,3
8ACI4FSURL,O8954021,SEO,92,No,2
GWVDDXSH2D,P2571676,Paid Search,88,No,2
OHYPQS5GQ6,P8823984,Paid Search,171,No,2
A6YFRSRZI0,O6898078,SEO,171,No,3
574ZYO2LZL,P6931145,Paid Search,108,Yes,1
LJ1LS40N0M,P6109353,Display,142,No,1
RB1LKQ0QYU,O5016936,Referral,74,Yes,2
1EPHTMI64S,O1624882,SEO,161,No,1
SYYAYZRIAF,P6699546,Display,73,No,3
JYV9RTK6OX,P2614272,Display,173,No,3
YHNVPWW29I,P7300076,Display,130,No,2
E3JEBG6RD8,O8493951,Direct,66,Yes,2
MY1X5769CQ,O2218207,SEO,176,Yes,1
A7H5242KD7,O3742562,Direct,101,No,2
RO1XYW6YB6,O5358688,SEO,169,No,3
I8KR1EQ1YW,P6072895,Paid Search,162,No,2
W8G234F9HE,P4375040,Paid Search,151,No,2
X6J2QSSVQ1,P2563446,Paid Search,165,Yes,1
YJUIXFVSVU,O5400907,Direct,364,No,6
WIMTQN0AU1,O2436458,Referral,138,Yes,1
7LIU68AHUL,P4195414,Display,77,No,3
YIN6K61G9G,P7073397,Paid Search,346,No,4
VXO80OURM9,P3857060,Display,586,No,4
N8KFZ2CYVL,O2928108,SEO,426,No,6
5C85N9JSCW,P1023253,Display,115,Yes,3
4A6PFWQDB6,P7727579,Display,111,No,3
DPK2HATHFI,O3610893,SEO,118,No,2
IQ0JVISHED,P3714973,Paid Search,92,Yes,1
9OT880TF14,O6336500,Referral,67,No,1
YMYOD9A5UB,P6687536,Paid Search,176,Yes,3
VXNMVNHX5Z,P2124227,Display,133,Yes,3
IBZZRZ4LS4,P8039250,Paid Search,78,No,3
YSEGI0E7PC,P5192762,Paid Search,106,No,1
KCWRIOTNF1,P9994675,Paid Search,117,Yes,3
12XNJV721Z,O2506996,Direct,104,Yes,2
GQ3ATJL6TF,O8600357,Referral,152,No,3
4D8BK5TMSN,O8369974,Direct,118,Yes,3
DPXVV1VO6X,O8190043,Direct,140,No,1
8I98Z8JBGH,P1009500,Display,142,Yes,1
GZ0NE8729F,P5599664,Display,171,Yes,3
EBC7MJG0Q0,P7642640,Paid Search,164,No,2
NZEBB4A9AV,O2347390,Direct,160,Yes,3
877TL48U7Y,P9787977,Paid Search,78,No,1
GSWVW0KA1O,O9980402,Direct,86,No,2
0IKF6GBKN1,O1396597,Referral,145,No,3
DXZKZZZ3OK,O4117420,Referral,128,No,2
AWDUHWGZ07,P2538104,Display,376,No,6
PEK80NXB8G,P5439800,Paid Search,496,No,4
OTX1BIPU1B,P1240994,Display,128,No,1
A61I0BDWF4,P6197070,Display,65,No,1
N9YZQ3X5JT,P8386285,Display,89,No,2
T1QX5KS0B6,O1534893,SEO,113,No,2
VVSHPIM2HK,P5612052,Paid Search,177,No,2
T5A3EF2DWE,O4716810,Referral,174,No,3
8OLWDBN0VH,P8544482,Display,65,Yes,2
EP5OR97I5T,O1271113,SEO,95,Yes,1
C065CY884P,P2915318,Paid Search,162,No,2
T3K4JNZQQ6,P1355531,Display,585,No,4
6EKOEO4H14,O4041406,SEO,88,No,1
URW3YLK5UI,P2513014,Display,132,Yes,1
VAL0E8USJ6,O1509397,SEO,177,No,2
NUBTECIMHN,O9117900,Referral,158,Yes,2
POML7XWA1S,O4933428,SEO,163,No,3
MOKNLM2SAR,P9085714,Display,120,Yes,3
R2NM7GZT6O,O4682477,Referral,344,No,5
X2LLMWT2EI,O9433464,Referral,149,No,3
7ZWAFUEDH8,P8283366,Display,140,Yes,3
JZS9F45JYF,O8608704,Referral,405,No,6
KBEAT64MAB,P8459162,Paid Search,103,No,3
BL5IOPVS9A,O5908387,Direct,309,No,6
RFC9UVNUXQ,P3101699,Display,110,Yes,2
0FNIRTB49Z,O9668548,SEO,362,No,4
696CBSGHPC,P1401577,Display,502,No,6
3QS6T3FRKQ,O1233513,Referral,170,No,3
4KZMUYB3TK,P4139551,Display,69,No,2
CNANUZVXY4,O9905771,SEO,83,Yes,1
6NJ004HCYD,O6729481,Referral,62,No,2
JICX6V4QJF,P4076899,Display,104,No,2
766PVGQZUC,O9487796,Direct,96,No,3
F05YVSSP54,P7814242,Display,90,No,3
D1Z5CQ5TBI,P4277665,Paid Search,111,No,2
ARTRB7NMLN,O2767930,Direct,84,No,3
X6XPZJY1D2,P6876080,Paid Search,531,No,4
9ZYWTONL9B,P2292030,Paid Search,372,No,5
NQCVV9K3VM,O3534427,Referral,150,Yes,3
3I94DCUHH0,P5243660,Paid Search,338,No,4
U91FIV1ZLZ,P6352315,Paid Search,135,Yes,1
MNNTCC9PZE,P3366281,Display,383,No,4
I03GPT6B2Q,O4388202,Referral,75,No,3
SCJZJV8DK9,O7021954,Referral,153,No,3
POQT7SSRDV,P1354046,Paid Search,449,No,5
L2B4SZHO7U,O4827841,Referral,143,Yes,3
HEPKN3T01M,P8790751,Paid Search,121,No,3
LYJ52RQIRH,O4123804,Direct,315,No,5
RH7E0Z8658,P2449223,Display,129,No,2
L29WK7TLIZ,O6300331,Referral,472,No,5
0LYPSP1I4A,P3569012,Paid Search,141,No,1
Q08AF0D6JZ,P2650985,Paid Search,158,Yes,3
TWBPVMKKG0,O1639446,Referral,117,No,3
IK0XAZN0PO,O3818303,Direct,380,No,5
QN2I51BZ5K,O5376056,Direct,132,Yes,2
W1ILYQ4T17,P4476040,Paid Search,407,No,4
3T44JCSVIK,O9718178,SEO,100,Yes,2
298Q9O3YTB,P9317829,Display,66,No,3
16OW7YSPH4,O9169181,Direct,173,No,1
ZMH3CMQ85D,O8478998,SEO,154,Yes,1
24O38C9MIW,P4362841,Paid Search,146,Yes,3
2CZS5U95P0,P2312802,Paid Search,112,No,2
0ZJWKBHHWI,P6003757,Display,107,No,2
4JX9TXMK4A,O4516910,Direct,102,No,3
819K932FY3,O3773419,Direct,171,No,3
PN49J5B9OI,P1925407,Display,565,No,4
4IUJSOZV6S,P7138594,Paid Search,123,Yes,1
XR01Z1ZIIF,O1479111,Referral,171,No,2
EM1G70MC8U,O1310883,Direct,60,No,1
BA9389JQ2N,P3205076,Paid Search,149,No,1
OE4WECPI7I,P2312094,Display,99,No,1
6JWU3P4DIV,O4970870,Direct,87,No,1
YNCON5RB7D,P8759418,Display,156,No,3
XXZRYF5KI3,O7139699,SEO,365,No,6
HIFEOTB2P6,P1309593,Display,128,No,2
O7BE7K2VHR,P2889009,Display,90,No,2
QORGGLFOV1,P2070194,Paid Search,158,Yes,1
ZJUE0FJB38,O9534092,SEO,135,No,3
UJSURUEMAI,P2605202,Paid Search,113,No,2
A52M6EV7S5,O3354992,Direct,67,No,3
YCTISHVXGC,P4660144,Paid Search,302,No,4
8OVCDR5W74,P7774793,Display,162,Yes,1
2ETMCJ23QU,P6281685,Paid Search,65,No,2
K8G6H1GPBA,O3677371,SEO,120,No,2
LIYF0S7HX2,O3987825,SEO,121,No,2
V8IF0WLUW7,O3796791,Direct,144,Yes,2
JVVI0GOYDX,P6478131,Display,502,No,4
YKXFAFAAQC,P8792480,Paid Search,63,No,1
PNBQU5KEMU,P8995741,Paid Search,63,No,2
RYCGPEEEKW,O1222966,SEO,149,No,3
V9L5XZSTLI,P1370073,Paid Search,427,No,6
PC9ROGLTLU,O4809195,Referral,97,No,3
5RPPT1JY5R,O8796316,Direct,169,No,3
6WANC9625P,O5384205,Referral,171,No,3
SIZTT4NR3E,O7977747,SEO,102,No,2
U5E6YJDGA1,O1985745,SEO,138,No,3
1LYW7DFZR1,P9354333,Display,157,No,2
IH1UJRVNSR,O4486735,Referral,107,No,3
0R9KGI8WYI,P1223880,Paid Search,129,No,1
N801X23V0L,O9120172,Direct,172,No,3
MY0O3HJR5J,P9193030,Display,177,Yes,2
PAV4XNCIGY,P7615096,Display,156,No,1
2T9KFQ2P7J,O2759618,Referral,307,No,6
G21L5Z9M7E,O4262380,Referral,391,No,6
BQME1ETXI3,P9204243,Display,69,No,1
G83POTCB66,P6578051,Paid Search,155,No,1
S8JJY9K57P,O1802472,SEO,586,No,5
K3FD3Z5P7E,P6255321,Display,116,No,3
PTJ3UKJCZB,O4589508,Direct,140,Yes,3
5EDNYWKZ18,O1824341,SEO,136,No,3
J22TK053RB,O5513741,Referral,81,No,3
7G7UYFW85J,O4030949,Direct,179,No,1
V97QE2G9MZ,O2268567,Referral,123,No,1
5PUUBFGC1W,O5997500,Referral,91,Yes,1
MT5KNX2RN7,O8872821,Direct,102,No,2
1XDN6IAC30,O3360398,SEO,430,No,4
W5UDG5RFG4,O5605283,SEO,96,No,1
UGQPN20WXB,P7348497,Paid Search,64,Yes,3
9L2H0BCI7Z,P5528676,Paid Search,489,No,5
FIL73GMMH5,P3753598,Display,119,Yes,1
39CWYZSRO6,P5681511,Paid Search,454,No,4
X0VAJFTM9F,O9702458,Direct,103,No,2
4S1GK58GB0,O9572953,Referral,162,Yes,1
STDMNIMLG4,O4347140,SEO,106,No,2
6K8NFC7WL1,O4210525,Referral,595,No,6
RFTOPXA5NM,O5239326,SEO,152,No,1
5FQVZBS5FO,P6139638,Display,176,No,1
GIVHU7CTR1,O3885911,Referral,127,No,3
IVP4MHYBIM,P1064880,Display,482,No,6
XJ4YER0R9C,P6021906,Display,112,No,3
60CJHCOC3R,O7359726,Referral,100,Yes,1
J9UQ7ZB4ZS,O5232117,Direct,96,No,1
1AZ5SI5N8F,P5159316,Paid Search,116,Yes,2
P1LGZ2T1UP,O2940479,Referral,108,No,3
TAWQN02ZH8,O1641165,Referral,149,No,3
TJVXSLSBEO,P1706578,Display,137,Yes,2
ML7BFTZ3Z7,O1644553,SEO,131,No,3
KX4LQ7BAQD,O3083411,Direct,354,No,6
OD27IB67XA,O1283163,Direct,98,No,3
2U68DJZ9C4,O3438559,Direct,88,Yes,1
U2R0LYHAVL,P3825288,Display,527,No,6
L4WV9XI5PW,O8263088,SEO,95,Yes,2
KBWJ5K17VT,P8385673,Paid Search,114,Yes,3
YPU9BHF13Q,O1047218,Referral,139,No,1
N5HV779Q13,P7918823,Paid Search,168,No,2
1PTSXK8SNX,P8527766,Display,92,No,2
ACE7DSGIP9,P2158022,Display,171,Yes,1
L2CP3JIRRB,O2372403,SEO,84,No,2
0ZALVXGXJR,O8197880,Referral,60,Yes,2
UDITHQESDU,O7963492,Direct,87,No,2
1ND5ATGDO3,O5744398,Referral,81,No,1
YTNMKEMQQ1,O8627074,SEO,386,No,5
WZG4VBU055,O8589274,SEO,153,Yes,1
5BXQHUZ6KE,O9803323,Direct,130,No,1
7Z8EPJ4NSJ,P2273696,Paid Search,178,Yes,2
GB73FIJH1A,O6857199,SEO,139,No,1
X4LZ80KHLG,O7747083,SEO,148,No,1
HJ3I0M6DRY,P3471747,Paid Search,142,No,2
6RV04I7MJL,P9787002,Paid Search,135,No,1
RCAGMUWPPV,O3375211,SEO,148,No,2
HRQ2IS9PPN,O8805770,Referral,507,No,6
NKBIJ0HRL8,P5310674,Display,148,No,1
0SPZ5YG5SI,P2924565,Paid Search,64,Yes,2
G11FRPBVP0,P5135063,Display,63,No,2
BWOIP8M064,O1734553,Referral,161,No,2
M6571MKM0F,O1089115,Direct,173,No,1
ICRN6IWU5W,O9389832,Direct,98,Yes,1
5IH1F7OB3Z,O4189053,Referral,111,No,3
B9CIT666SU,O9472025,Referral,577,No,5
0O9DFCQWSH,O6603825,Direct,163,Yes,2
XW4XEV7UMP,O6430199,Referral,172,No,2
SNAICS67DN,P2525263,Display,153,Yes,3
YWP28NN16O,O8834702,Referral,326,No,5
ZPLX0DJ3Y2,P3052743,Display,72,No,1
8Y9YB27909,O1437777,Direct,103,Yes,2
V9F2ZX7SEP,P9579721,Paid Search,587,No,4
WVVOVGLB04,O7559062,Direct,95,No,3
ZKZ0F00S9C,P5432462,Display,162,No,2
FDP01T720D,O9576518,SEO,70,No,1
0Z9UVWJHNK,P6767080,Display,110,No,1
L61Y1T82NQ,P1195607,Display,140,Yes,3
3F36WZLZIO,O5610263,SEO,107,Yes,3
A3G4CF2E4A,P6286758,Paid Search,414,No,4
RCH56FXRCJ,O3580009,SEO,103,No,1
PH2KS89DRT,O5452834,Direct,110,No,1
9RO5E9850F,P2743311,Paid Search,82,Yes,3
EQ4A6VNE3Z,O6358072,Referral,85,No,1
PB17ZRIHNK,O5463001,Referral,155,Yes,3
2HY5E49P8P,P8819125,Paid Search,139,Yes,3
0OAWT3DNPA,P2551982,Paid Search,146,No,2
0FCTGUVC35,O5137864,SEO,323,No,5
EI727YJK8O,O4706708,Referral,96,No,2
VHS5BXIWJ0,O4320828,SEO,142,No,2
AL3UZK0O90,P3484175,Paid Search,154,No,1
H5BAYY9H2J,P8683099,Display,127,No,2
43Q5V3062O,P3991938,Paid Search,373,No,5
NK51Q11MJ3,O6276240,Referral,82,Yes,1
PUSVU9CWLG,O4339377,Direct,81,No,1
48TEOB8EMZ,O2258083,Direct,114,No,2
ZHOHONW1T3,P9574817,Paid Search,146,No,1
FSFCVQMQQF,O3180146,Referral,114,No,1
885H1V4S5C,P9492375,Paid Search,373,No,4
K7DS07U2DJ,P8782856,Display,63,No,3
IX0709XEMG,P2444871,Display,158,No,2
C8TSLV6AOD,P7747212,Paid Search,113,No,1
UEFOXPBXX6,O1991461,Direct,99,No,3
L7KS9IMFLY,O5094383,Referral,152,Yes,1
8MWG1LEXXG,P7220979,Display,589,No,5
MAL1X09JMM,O7693838,SEO,300,No,6
I5D0PAQOH6,P5838790,Paid Search,116,No,3
Y9FZUSV6O8,O4662116,SEO,114,No,1
L3WPYLGDJP,O7449265,Direct,470,No,6
5GWI8X6BRD,P8315242,Paid Search,106,No,1
NB43EFFM57,P7168439,Paid Search,172,No,1
L3N8RDJ5JM,P3765975,Paid Search,171,Yes,3
SUALCAEM6I,P6668108,Display,168,No,3
S4QGG0J6ZD,P4723233,Paid Search,99,Yes,3
O4NFXL71BY,P9084194,Display,340,No,4
P84KKU8IZ2,P7786924,Display,133,No,2
2V6YTXN4CQ,O8445364,Referral,155,No,2
ZO32ZT3SAX,O9567201,Referral,498,No,4
XKPBZ0546E,O1573691,Referral,60,No,1
M0NIM6HCXV,P7498377,Display,137,Yes,3
TL7Y81PD0I,O8059436,SEO,137,Yes,3
07AV0HOBTE,P2189703,Display,151,No,2
29FNOW7372,P3426408,Display,80,No,1
F7PS3KB5UY,P4619598,Display,60,Yes,1
D8SKWV1IKD,O9881569,Referral,135,No,3
LSEP71S63P,O1713734,Referral,536,No,6
REYG558M0A,P6011029,Paid Search,99,No,3
DFIYINQP1E,P7321223,Display,117,No,2
VNSOMNR0RP,O4240046,SEO,65,No,1
KQZIN8OT7T,P7813842,Paid Search,315,No,5
OQFXIJSL1P,P5409576,Display,396,No,5
DTX45GO1XP,P3705991,Display,122,No,2
S426DP6L0Y,P5392006,Display,90,No,3
2T5UNEIZGO,P1837659,Paid Search,115,No,2
O8YPIVS3A7,P4487031,Paid Search,455,No,5
U0PFOFBTK4,O4548912,SEO,77,Yes,2
UBUWVGOVP7,P5785184,Display,149,No,2
A21THDKPL0,P4832267,Paid Search,161,Yes,2
HEVG9X9RHO,P1498685,Paid Search,108,No,2
CTJEGUQRIE,O6343425,Referral,72,Yes,1
897EA85W9H,P3595884,Paid Search,154,No,3
ODOVZ80BXW,P1550599,Display,339,No,6
2VT7E6T2NQ,O5732332,SEO,590,No,5
IX7SL4ON33,P1557455,Paid Search,538,No,5
KB3J8YXXO2,O6152145,Direct,134,No,1
487G41YUI5,P1204916,Paid Search,85,No,1
3GUQPER70Q,O2447017,Referral,136,No,1
93E3DD75K8,O9684579,Referral,375,No,6
DLXDE9IGB9,O9383528,Direct,133,Yes,3
BA5L8NEY59,O9892734,Direct,122,No,3
YCUTQQP4A1,P9543580,Paid Search,134,No,1
V71LN3390A,P8719220,Paid Search,131,No,2
NL9NHVS0NI,O7039698,SEO,102,No,2
4VTW7R2L0W,P9355601,Display,132,No,3
PXWCB251MU,P6994020,Display,131,Yes,2
4M31QAIPD1,O6196929,SEO,73,No,1
4X7GED6R1E,O8354697,Direct,146,No,3
