SessionID,ExposureID,TrafficChannel,SessionDuration,Bounced,PagesperSession
OGRRZUSDLS,P6844676,Display,157,No,3
Y4IYOJQMFM,O6874337,Referral,149,No,1
RU0MJ6QZWD,P4903733,Paid Search,116,Yes,1
FXOK0VOM7G,O7584032,Referral,101,Yes,3
X50SBJK7A5,O7854311,Direct,82,No,2
S990XNBFWN,O2721764,Referral,122,Yes,2
3IMCTQIHGE,O4145213,SEO,110,No,3
TF4UNTD3SC,O9817808,Direct,111,No,1
I8K0BS7U3N,O5413942,Direct,74,No,2
JUGK424QU5,O6417136,Direct,95,No,3
U1Q5A867BD,P8412062,Display,107,No,1
V412FV8E1K,P8892876,Paid Search,73,Yes,3
OFV4ES7KBD,P5228054,Display,172,Yes,1
G85MAQTBAT,O8904505,SEO,76,No,1
TZEKMWUMOV,O4353288,Referral,63,Yes,1
RTJRGGQLMP,O8799546,SEO,100,No,1
I4CY9SCUTG,P7925146,Paid Search,103,Yes,3
CFJTXLIMVO,O8567335,Referral,83,No,1
PAUFQPVVD8,O3748690,Direct,73,Yes,1
ZGLX0QYNR5,P4616276,Paid Search,147,Yes,1
M5AXYPVBBB,P4861187,Display,131,Yes,3
83BYRUS37X,P2621855,Paid Search,121,No,3
G9JB5X6VYP,O5485358,SEO,142,Yes,2
E2HX82Z83X,P2147466,Paid Search,141,No,2
JND2TS9LXX,P9244109,Paid Search,162,No,3
EX6GLU6JN3,O2060438,SEO,90,No,1
NA24NTHJ3Z,O3300523,Referral,161,Yes,2
FQAWBFSWIZ,P7675413,Display,77,No,1
D6SB50PB41,P8412526,Display,138,Yes,1
DS359QHXX7,O4385615,SEO,159,No,3
TNA60YMEJ7,O8245101,Direct,105,No,1
T5XVUC66RZ,P9608912,Display,174,No,2
GM649XCHEC,P1558157,Display,95,Yes,3
BONZ00VRCD,O7653045,SEO,552,No,4
Q77Q5NNFGG,O3106501,Referral,158,No,1
QHE8OII5JG,P8151384,Display,101,No,1
YE21F67A8L,O9089180,SEO,104,No,2
8O9SNL43NF,O9975062,SEO,145,Yes,1
BFFBEO12ZS,O5778782,Direct,114,No,1
LX40WDRAJT,O1252032,SEO,144,Yes,1
DHM5134Z1I,P4757797,Display,134,No,3
15JTHEHWRS,O9200682,Referral,159,Yes,3
QMSK6N4AVO,P9827213,Paid Search,166,Yes,2
5CYKKGRHLS,P2573119,Display,165,No,2
0PEHG94O9G,O4682472,Direct,64,No,2
0K5E5S0VUN,O3504500,Referral,534,No,4
5MQBVJAPB7,O9849655,Referral,91,No,1
40X1DR1VP3,O5760137,Direct,176,No,2
37PYZO80JE,O7730133,SEO,67,Yes,2
7GVM25SNBQ,O3347826,Referral,179,Yes,3
6XZ5HLW2R3,O1846497,Referral,151,No,1
66VGGZN65B,O8590448,Direct,156,No,3
KTNHSLPH9R,P6656692,Paid Search,79,No,2
0J3UUR5SY5,P3734243,Paid Search,493,No,5
05198M5TVA,O8303948,Direct,126,Yes,2
MLTA4B5WOH,O1963714,Referral,138,No,1
F2MZLN8Y4B,P5216533,Paid Search,147,No,1
2SSDPUPX7F,O9726041,Referral,66,No,3
QDQJF18ANH,O9021505,Direct,398,No,4
UU1CZL4555,O8377768,Direct,135,No,2
R39XO013UN,P3226434,Display,104,No,3
ALX1FUCSTV,O6511443,Referral,103,Yes,2
07MC53HQV9,O6943743,SEO,121,No,1
S8GCD5Y5T8,O1124561,SEO,114,No,3
14LVIV2PGK,P3915918,Display,162,Yes,3
EJFENT3LIZ,P8288557,Paid Search,80,No,1
8761LK3CHN,O7407811,Referral,149,Yes,2
CN6V10ILOB,P4365650,Display,144,No,3
X46RHZNEYO,O2178348,SEO,91,No,3
O9OPXZBSYS,P2905325,Paid Search,63,Yes,3
Z7GA4MVYVL,O6713902,Direct,86,No,1
6A77OBREJO,P6399433,Display,151,No,2
Z3X3T3C3QG,P4917942,Paid Search,71,No,1
6UKH9DF09G,O5773180,Referral,173,No,1
VRIDSH98Y0,P1625185,Display,65,Yes,1
E9V2DSYPGZ,P9447983,Paid Search,62,No,2
080KFTERI3,P4232683,Paid Search,91,No,3
1CAI9J9B1W,O9529795,Direct,64,No,1
3DHUJCCO1J,O2435408,SEO,111,No,3
ZQ36W994NL,P3377511,Display,175,No,3
J5U1AL22I4,P2732768,Display,133,No,3
4TJXVEADFX,O1169943,Direct,100,No,3
Z21IUEXISF,P5187908,Paid Search,77,No,1
SOLZTDMQ5T,O9006367,Referral,93,No,2
R0QZR143PN,P2666764,Paid Search,139,Yes,3
URXJWC53CR,P8918772,Display,76,No,3
HBBHKO1H6L,P4816786,Paid Search,135,No,3
IQTOH4L2EN,O7218878,Referral,125,No,1
K0AHY10DA9,O3027535,Direct,124,Yes,1
GBPAF6YXS2,P8071416,Display,153,Yes,1
9OAO0B17D2,O5032051,Referral,146,No,1
81G5GJ7HP9,P2674235,Display,87,Yes,3
WB4VS0LE23,O5509360,Direct,62,No,2
XJA2U5BHWK,P5328090,Paid Search,115,No,1
LK1PPOOAG6,O9238381,Direct,176,No,3
YDJL74I3IJ,O8576422,Direct,434,No,6
ENYRFZJW9A,O9437214,SEO,70,No,1
BHYTZY4J84,O7161097,SEO,83,No,1
HJHGWH8YXM,O4146041,SEO,105,Yes,3
7KCVSA92ZV,P7924265,Paid Search,111,Yes,3
BGE43Y5Z0E,P1839613,Paid Search,65,No,3
JBP3A5H00K,O9539215,Referral,64,No,2
RZXAE61TOG,O3619696,Referral,149,No,1
VGY78PY0G4,O3586915,SEO,131,No,3
SR1QG5VKCV,O2824307,Referral,76,No,3
69YOGO1KPU,O1561004,Direct,129,No,1
N74R37CGSS,P8752778,Display,120,No,2
KHGYT907Z4,P3478418,Display,115,No,3
GHMZAGMENJ,P8755306,Paid Search,104,No,1
R4YM3XV0X7,P3463684,Paid Search,94,No,1
FWFA3R9JFL,O6222683,SEO,158,Yes,2
JN45LQGXGH,P5708096,Display,122,No,1
Y927TZCSNS,O3481478,Referral,70,No,3
R4UZO266DS,P4776852,Display,170,No,2
4DECABT3YZ,P9146781,Display,89,No,1
QFF80U1PKP,P3220486,Display,122,No,2
PSQ25O3GXL,O7006607,SEO,143,No,1
ICLRQ9B3BP,P5030739,Paid Search,176,No,2
WLQY9IZM77,P4434584,Display,172,No,1
G8J4PTV63W,P6984363,Display,146,No,3
0YPWZY068Y,O8893039,Direct,99,No,1
EZG39GC670,P7694481,Paid Search,157,No,1
BG70EFG6SP,O3495911,SEO,60,Yes,1
HX7H9ELR9W,P3290466,Paid Search,72,No,3
05RM0IVTUH,O5263341,Referral,137,Yes,2
VRSLU5OMXM,P6355884,Display,161,No,3
4PU5OMFT2L,O7616203,SEO,98,No,2
9ZZ68MYC36,O3237744,SEO,178,Yes,3
64EY94PNGB,P5851967,Display,73,No,1
WG06FH56PX,P1223292,Display,122,Yes,3
QNZMA6LLOG,O1173895,Referral,161,No,1
DGBQ25AILM,O4136014,Referral,127,Yes,3
1XA3DYK6OR,P6459513,Paid Search,60,Yes,2
41AKMK1AX5,P8282068,Paid Search,84,Yes,2
RZ3CLI8U0W,O9484512,Direct,99,Yes,2
I31Z6CC0AE,O6572029,Referral,466,No,6
JYLNNXSJD4,O7247366,SEO,496,No,5
ND4BX4WTC1,O6604642,Referral,172,No,1
ZHBDJPPNFF,O3014957,Referral,125,No,2
O5Q294WSKG,O4159712,Direct,121,No,2
GWZP19UO91,P6441612,Paid Search,108,Yes,2
IFASN6X7Q3,P4730385,Display,155,No,2
D24IX7A04S,O5516449,Referral,152,Yes,2
1C0FOLHKH2,P5139011,Paid Search,66,Yes,2
0VDYNA3897,P9209018,Display,107,No,2
9HHOG4S0K4,P6592550,Paid Search,98,No,3
WJWYDHG7N6,P2911556,Display,179,No,1
BLGXOHUT87,P5487222,Paid Search,302,No,5
M5R86ZFGBJ,P5608849,Display,113,No,3
UXE2FZRXVP,P5980847,Display,454,No,5
FY9H165RMR,O9101208,Direct,63,Yes,1
6ZG18IQYJQ,P7105657,Display,140,Yes,1
L6SHNKEPX1,O1254436,SEO,169,No,2
2MD6FC4VCU,P6174400,Paid Search,513,No,6
KL7O1940I9,O4593469,Referral,165,No,3
3UG27JAFXL,O7801971,SEO,379,No,6
DF1CL3GDDN,P2275728,Display,122,No,1
K6273OEEMQ,O5663256,Referral,122,Yes,3
P0MBSKCENL,O9860134,SEO,91,Yes,2
2VPONU2Q0H,P6021320,Display,97,Yes,1
AOEH5CDI9E,O7632495,Referral,108,Yes,3
NDBWE97JPI,P2172015,Display,76,No,3
MZK8BEAIM5,O8997758,Referral,102,No,2
YXYYC8VEYW,O4713549,Referral,128,No,1
FPQLLQQ2I8,P7436161,Display,173,Yes,1
5EDI5R6XSM,P1768116,Paid Search,114,No,2
KH06XBSCFN,P5138111,Display,127,No,1
Y6N3J7FLS9,O5488925,Direct,165,Yes,2
SA4OZ306FU,P7886122,Display,141,No,3
0P3G1LBFPA,O6961836,SEO,123,No,1
5NIG8HFXH9,P6712841,Paid Search,171,No,1
LF00R5TCDW,P5722216,Paid Search,71,No,3
7HWW0LEIDK,O5673183,Referral,84,No,2
MAXSLA8USQ,O2760307,Referral,160,Yes,3
5WZB7KV1FY,O4541211,Direct,102,No,3
Y16QAW8VZ3,P7992813,Display,62,No,1
64A9643Q65,P4502918,Paid Search,157,No,2
Y5GZTUFI4Y,O7077837,SEO,154,No,3
I53KK1VO6I,O5663623,SEO,119,No,2
K6VDH2U4HJ,P3421817,Display,460,No,4
8GGUSOSBYP,O4728759,Referral,130,No,1
0P64OB046V,P5593372,Paid Search,125,Yes,1
JJBONS475T,P1783071,Display,107,No,1
V9APGNEJ1L,P7127880,Display,63,No,3
47I0AWP8F6,O6996004,Referral,164,Yes,1
6INOSKV9R7,O2065634,Direct,109,No,2
8J1E484MXH,P4196522,Display,61,No,3
29TADY0Q1F,O2836090,Direct,158,No,3
H5AA8MUIAW,P1721508,Paid Search,93,Yes,3
2TXM912MEV,P9936190,Paid Search,149,No,1
6M050ME84V,O1057839,Direct,162,No,3
X9LIGEFXDR,P3662366,Paid Search,105,No,1
N6CBWIYE8E,O7522852,Direct,166,No,3
D9797PPIB8,O4008888,SEO,91,Yes,2
RB001XDH5V,P1326335,Paid Search,64,No,3
USMJMZGIRW,P8925284,Paid Search,151,No,1
P32QYX2PSI,P6476551,Display,171,No,3
U7KEPNMQ11,P7032386,Display,140,Yes,1
NZGVKC1Y4I,O7089882,SEO,172,No,2
61NSQDBYMN,O9162524,Direct,137,No,3
4O7EY48MPM,P8601194,Paid Search,99,No,1
OXXJTVL4OK,P5851784,Display,93,No,3
DAEFYEOQ3L,O1625390,Direct,65,Yes,2
27XDO0RDRY,P5361870,Display,168,No,2
E9CS38HK0Y,P4747459,Display,156,No,3
DLBQQODHQS,O3777994,Referral,159,Yes,3
FDWQ55AL8A,P6706828,Display,143,Yes,2
0L77V9BOQ5,P1442714,Display,153,No,3
GIPXUE0WU1,O9501927,Referral,93,No,3
JMA59QQR2P,O7979450,SEO,93,No,3
P3ATR45YIZ,O9725363,Direct,150,No,3
G5Q55ZW6D8,P1757576,Display,145,No,2
HWLVXVMUA2,P4500578,Display,179,No,2
99BMHJ23KR,P2775513,Paid Search,569,No,5
XAUN4SNBJQ,O1537123,Referral,123,No,1
8Z2PRD8SPJ,O8108585,Direct,130,Yes,1
4RUDFOYPEY,P4050339,Display,60,No,2
R77F35OOXK,P8965685,Display,171,Yes,3
PT74X3W72W,P9785122,Display,149,No,1
35JEPCZGIF,P8353861,Paid Search,81,Yes,2
DVGL52YHSR,O4296580,Referral,70,Yes,1
BOBHDGR6PX,P2726940,Paid Search,150,No,2
4GT02K6A7Z,P7525238,Display,62,No,2
35RD1PVFRD,P1740326,Display,155,No,3
R429400TPU,P9434720,Paid Search,79,No,2
QX2U7KAAAG,P1309588,Display,157,No,3
0IZJSGQ31Q,P9011216,Paid Search,134,No,3
IL1Y0URZ01,O1198708,SEO,125,No,1
L6PTQJSGEU,P4286435,Paid Search,76,No,2
N15QCK7Z33,O2858011,Referral,177,No,1
4HWFOPHBRU,P4128879,Display,91,No,1
6CF24NK0CM,O6125212,SEO,151,No,2
9WSXYBMF1A,P1094556,Display,77,No,2
2EN502CCQP,P4280341,Paid Search,170,Yes,3
AR4ENP7X36,O2752949,Referral,178,No,3
COYCSLBG09,O4959324,SEO,168,Yes,2
RDDF1W8PLJ,P1752569,Paid Search,103,Yes,1
HHAGIMMXEH,O2936969,Referral,168,No,2
PX7143Y4PR,P6074056,Paid Search,123,No,3
BODIJUTI6V,P1986477,Display,137,No,1
OLO1MU4C31,P5634851,Display,125,No,3
2HO06L54OT,P4271320,Paid Search,147,No,1
JWRPQWC5HY,O7897427,SEO,139,No,2
6BOQJG81AB,P7595442,Paid Search,163,No,2
XFVA0IE27C,P1433178,Paid Search,76,No,2
LM4ICIVXJI,P1964963,Paid Search,132,No,2
RBCD5R6EO0,O6729878,Referral,367,No,4
LGS7QP26RH,P2979141,Display,143,No,1
YO4XS7RLB6,P5257555,Paid Search,61,No,2
YF4EJPETI7,P2800747,Paid Search,104,No,2
IFNGWDVT1C,O1573430,SEO,150,Yes,2
APAO9SHA4H,P9415107,Paid Search,92,Yes,1
0RFQTWQU2H,O9889076,SEO,382,No,5
96L9I5GVAK,O5557981,Referral,73,No,3
M78LT9L651,P1905733,Display,100,No,1
HRRYXDYK3M,O9353518,SEO,106,No,3
G1B6OQVWQF,O3449847,Referral,138,No,1
SGA59PXBOR,O2261221,SEO,124,Yes,3
0AMWTYLKTX,P7826334,Display,87,No,3
J9X28A5O0R,O7697464,Referral,98,No,1
FMSFTXOV9T,P6843380,Display,95,No,3
15KKW3ABHU,P7307669,Display,130,Yes,3
0ITMP3V99D,O2601176,Referral,126,No,1
0NW8HSOSYE,O1126809,Direct,178,No,3
B7OIND1XWI,O2457347,SEO,94,No,3
6S9EOKTXRU,P1937986,Paid Search,123,No,1
83AZN9VFB3,O1140416,SEO,81,No,3
67YV9S9IEA,O8940203,Direct,68,No,3
EYTOO9WP3O,P1191643,Display,111,No,3
LJ3BOL9ELM,P3563592,Display,111,No,3
TF94CW75H0,O8884680,Direct,64,No,1
MRRFGGODZA,P5671489,Display,126,No,3
8J4DNB58R1,O9164452,Referral,101,No,2
M514EW5GBQ,P2313263,Display,177,No,3
ZZRSOCNNS9,O6426392,Direct,125,No,3
UX1T4IPFP1,O8595335,Direct,121,No,2
6SKL1IO9A9,P8484588,Paid Search,75,No,2
8IBZGS2I7S,O8753021,Direct,137,Yes,3
RJ0VZW8ONO,O2392552,SEO,147,No,2
9M16YM0MUH,P9064984,Paid Search,141,No,3
ONBWJSR77Q,O4991235,SEO,167,No,2
GF1DKEYDG8,P7183380,Display,161,No,2
E7AMMS8VWO,P7085603,Paid Search,68,No,3
NEX78VM257,P8513485,Display,89,Yes,2
1JZBNG1Z08,O8943875,Referral,103,Yes,3
OXYEZ6LJFF,O9614935,Direct,131,No,3
TH5XWKKBZK,O7975871,Direct,144,No,3
CFJPAY0HQS,O9742216,Direct,131,Yes,2
331GUSXS9C,P9511228,Paid Search,124,Yes,2
0SJGY4UQN1,P8460338,Display,165,No,2
OYPH4FA64Z,O4990326,Direct,99,No,3
GGLVJ6081E,P1107430,Display,102,No,1
FVD42962Q8,P7596387,Paid Search,153,Yes,3
Z34TZCHSYC,P2682092,Paid Search,123,No,1
HCLV0Z348I,O4254278,Referral,145,No,1
G51ZB3TGPE,O2921333,Direct,311,No,4
Z0WIGCD382,P1553878,Paid Search,347,No,5
G5NPZB5S04,P7663362,Display,120,No,3
OD7J2X1YWZ,P6666935,Paid Search,160,No,1
PA5ZSNKYZ1,O3515218,SEO,116,No,3
35DJEIRM75,P2381552,Paid Search,153,No,3
ML14PHV8ZK,P8539951,Paid Search,62,Yes,2
4IBYWLM61R,O6550001,Direct,90,No,2
5U6Q0F6A2G,O6305308,Referral,126,No,1
N8T0MHH7JZ,P9861043,Display,126,No,1
MCF9DRBXPV,P1006981,Display,175,No,2
XUOU1ZE0OW,P2580175,Paid Search,168,No,3
86NOK5WL8I,O3298409,Direct,165,Yes,3
H7WAHB335R,P4377743,Paid Search,86,Yes,1
SOQPGKTSA8,O4303021,Direct,158,No,2
E0JHE5O246,O6131804,Referral,67,No,2
MPMTWMRDBO,P7672919,Display,91,No,1
JQLZYJ51II,P6581704,Display,111,Yes,2
9WKKFVL9SZ,P6706083,Display,170,No,3
Z4S2HUPUYB,O5038315,Direct,86,No,2
CUPGES8CXD,O5446575,Referral,104,Yes,2
RNMFRDH8X9,P9315321,Display,66,Yes,1
SXS0MM4SF8,P9713673,Display,163,No,2
YWRLZWH8TX,P6290741,Paid Search,583,No,4
JY3Z60GDV5,O9258747,Direct,142,Yes,2
FHCNLYOP8R,O7294370,Referral,152,No,2
8MVTB14J3U,P2247456,Display,117,Yes,2
8ZBX3LDVIJ,P5872691,Display,124,No,1
H5TE5TOFW1,O5240991,Direct,111,Yes,3
A6ZDICKCOF,P3820726,Display,94,Yes,1
FR5FE1NNWU,O4509038,Direct,107,Yes,3
47R8C3FOI2,O6226115,Direct,164,Yes,1
L17I4Q3X95,O6776486,Referral,85,Yes,1
ELBN4LGJGS,P4213985,Display,121,No,2
UCUAS4E699,O7042602,Direct,120,No,1
4RWCI6ELZB,P2562303,Paid Search,172,No,2
5I7SV7U0E1,O8416506,Referral,178,No,3
4RVWDNPBID,O3513545,Referral,95,No,3
P9KW1SA9MU,O2671066,Referral,72,Yes,1
AVEBH23Y08,P1801741,Paid Search,317,No,5
GLS4K84J60,P7607903,Display,67,No,1
WV7W7RC3CN,O8803622,Direct,130,No,2
UVVPLDWLQ6,O2738210,Direct,68,No,2
4T5SZ772TR,P9278288,Display,133,No,2
Q687X0670R,O8600128,Direct,141,No,2
M1L7JCS7IO,O4194391,Direct,71,No,1
2G13JB12CP,O3546375,SEO,62,No,3
NE4OMCXU3Y,O9311193,Referral,115,Yes,3
MRZF5KE3I3,O1094819,Referral,98,No,2
JPHHEAC4NM,O8475311,Direct,167,No,3
XDAZ8CKXLM,O6387601,Referral,111,Yes,1
7SUY0VN3CF,P4395913,Paid Search,123,No,2
F8XM95NO6W,P7304229,Paid Search,139,No,1
ERF52IC1Q3,P9635487,Display,92,No,1
Q7IO23G4ZZ,P8987193,Display,123,No,1
24USPS7NVX,O6679168,Referral,157,No,3
P5LLQ40VD7,O3720716,Referral,108,No,3
31QUSSCMF5,P1402864,Display,112,No,2
VB1AO47EYH,P2202182,Paid Search,71,No,3
88KFA7NT91,P4554149,Paid Search,368,No,6
98AKBTAOUK,P8602850,Display,154,No,1
H05UPPS65I,O9708168,SEO,152,No,3
WQOFPAEV4B,P2420472,Paid Search,106,Yes,1
PCS808YCSS,O1022477,Direct,75,No,2
HK65VC8F9J,O4869397,SEO,177,No,3
RHT2W466AY,P6550016,Paid Search,62,No,1
Q2EC2Y4U0B,P9002823,Display,72,Yes,2
XMREMNBW2G,O3491628,Direct,107,No,1
4HRQ3F7HWB,O6552848,SEO,103,No,3
08I6Y8HJBE,O1261671,Direct,147,No,3
MGWASS81BC,O5766281,Referral,147,Yes,2
K8R0YYIR0W,P3258369,Display,109,No,1
R0Z3IJWL43,P3751518,Display,139,No,3
MJJ0HPZ81Q,O7427944,SEO,67,No,2
SLU0JHFCXP,O3704352,Direct,114,Yes,1
PKA7XCH2NA,O4983657,SEO,138,Yes,2
0K4NTI7GIS,O5446513,SEO,74,No,1
6OOUH34RPD,O4665930,Referral,174,Yes,1
OMDC2MY523,P2917807,Display,65,No,1
4S4D8662UZ,P9753343,Paid Search,104,Yes,3
09IFDPTVK7,P5572824,Paid Search,84,No,2
VQ0N0UNWS5,O5228197,SEO,68,No,3
ZNDF1OPR8J,O8805076,SEO,141,Yes,2
MK7AZNF3QG,P8499852,Paid Search,126,No,2
5MNKTRPIY1,O7923773,Direct,147,Yes,1
K53NV9GZ79,O9913627,SEO,100,No,1
8Y0OEZJK1P,P2119565,Display,61,No,1
YGDZL5438T,P8731482,Display,104,No,3
3RVIXVAG67,P5432117,Paid Search,84,Yes,1
47XXUI8EMF,P3739331,Display,114,Yes,2
TQPYF3KW8N,P4022589,Paid Search,158,No,1
RKOGOPC2E3,P4225152,Display,96,No,3
HZAVDOGNQG,P3837369,Display,87,No,3
EN9H31APSL,O1258819,SEO,78,No,1
G0LQ47QCN1,P8173893,Display,125,Yes,3
JK84BFS62N,O6886289,Referral,79,Yes,3
QSOH63ZZRI,O6652681,Referral,315,No,6
74MW7TUN42,P6707686,Paid Search,169,No,2
SZ2PS2XI4G,O9065994,Referral,120,Yes,1
EO2QJ15J7O,O6377018,Direct,100,No,1
LR8ZLRXBHP,O4084911,Direct,179,No,1
A9MUG7NBNN,P4611038,Display,119,No,1
6853Y3DDLZ,P8928606,Display,105,Yes,2
NBCCEUGVUB,P8750525,Display,161,No,2
IHUDG52S21,P4688243,Paid Search,86,No,2
2LRL0B033L,P2768241,Display,73,No,3
SPCTG63IQR,O2720691,SEO,78,No,1
NWRXWD6UWF,O7700890,Direct,145,No,3
8NN4E63IAB,P2740649,Paid Search,95,No,2
ZDT6PC4IYF,O2083820,Referral,93,No,2
X5J309IDHC,O1601694,Referral,92,Yes,1
TP0M6GWBP7,P4907127,Display,117,No,2
1QLGHVDLD6,O9979476,SEO,107,Yes,2
7AOJL673XS,P7401854,Paid Search,119,No,3
RN8PHNLOWX,P2202962,Paid Search,154,Yes,3
9X7BLXYPXO,P2733346,Display,124,Yes,1
ZTEPPWBRT8,O2893255,SEO,86,No,3
C4SLB8EZYR,P1409436,Display,176,No,1
IPJQJ9PDRV,O9725410,Referral,140,No,2
XAZIECLN0J,P4414961,Paid Search,179,No,2
5CTQGH44GR,O9900326,Direct,78,No,3
628CXP7SPY,P6957569,Paid Search,529,No,5
ZY94FJQG2L,P9233723,Paid Search,115,No,2
LTDYTJPQEK,P5040825,Display,152,No,3
AOGRSVN1LR,O1093758,Referral,161,No,1
QR94O0PFRL,O3227323,SEO,126,No,3
X4YQCBGK06,O8352189,Direct,115,No,2
P4WN9TC3NX,O5614505,SEO,175,Yes,2
ZL9YHE0GUM,P5434014,Display,152,Yes,3
MDQQIHC43R,P3753989,Paid Search,120,No,3
TYLVHJGV0U,P4131607,Display,122,Yes,1
U6IQ2ELS8D,P5259272,Paid Search,76,Yes,1
BQK3W2SIFL,O3436860,Direct,153,No,1
9M56IWOG94,O4530177,Referral,126,Yes,2
UPM8LBW9OL,O2382329,SEO,156,No,1
HVBQV67278,P7988553,Display,177,No,3
6XXDXBGKHM,P1849188,Display,97,No,3
9KVUSCI1XW,O4144196,Direct,156,No,3
QM4ZMWRET9,O5837411,Referral,414,No,6
Z10A7K6XZG,O8719303,Direct,509,No,4
H8UDI95D80,O8491686,Direct,110,No,1
J7Q9PSAIYV,P1516063,Display,131,No,2
EV3UD8HGRX,O3795985,SEO,73,Yes,3
FTGZFOJ07E,P3505482,Paid Search,146,No,2
IL8XZNMOXX,P6546204,Display,118,Yes,1
U6W378GVB6,P3583842,Paid Search,120,No,1
U2PVBJI6RK,P5864750,Paid Search,86,Yes,1
A0RHD9GK1W,O4194483,SEO,160,No,2
LE1NTIJ0DJ,P6531016,Display,140,No,2
KS56PFHTN8,P5596152,Display,175,No,3
54RB4LW9PX,P5840302,Paid Search,101,No,2
B4V8M600VW,O5017747,Direct,160,No,2
9X9IZ3PDY1,O4774816,Direct,116,No,3
6KHYFGCF81,P3959925,Display,103,No,1
PPUC5NQOTG,O4044588,SEO,70,No,2
IERPG8GD74,P3376844,Paid Search,72,No,2
35C58OUWQR,O3602926,Direct,179,No,2
YSRKD5O9SQ,O6351953,Direct,125,No,3
GTVE2X9J2G,O4263117,Referral,101,No,3
PJQX4D8VN0,P4624567,Display,179,No,1
MWHXK41GVL,O4015682,Direct,82,No,3
0RO02NM9XT,P9635002,Display,113,No,2
SE9XW06EWW,O3698144,Direct,101,Yes,2
3IO7V7EA88,P7838532,Paid Search,111,Yes,1
C6NFWQEM7N,O9761399,Direct,60,No,2
0409YDZI27,P1974847,Paid Search,92,No,2
1M6F5F1RAZ,O7028065,Direct,153,No,3
46KZYAW8BO,O5935828,Direct,115,No,2
EY5AZCZV9X,O2600320,Referral,76,No,2
F3AYGEW4AQ,O6709601,Referral,148,No,2
W53NPBAXKF,P2370137,Paid Search,162,No,1
4DSIFOL3IN,O4018236,Referral,143,No,1
SPTLQMGZR4,P7854750,Display,171,No,3
H5J194EK6C,O1134716,SEO,70,No,2
R5P0ZCEJ17,P8540037,Display,107,Yes,3
A1APB710V7,P7105680,Paid Search,80,Yes,2
GGCJE3Z5JF,P2505185,Paid Search,171,Yes,1
JOY617OBT2,O6186218,Direct,124,No,3
YHDIGY23M7,O1978316,SEO,178,No,1
8XJWT1DD6E,P5653057,Paid Search,124,No,1
IEREUB6WRN,P5849245,Display,171,No,3
TCUA8EI4VZ,O8392356,SEO,100,No,3
HIN3Q5WZ5J,P9479147,Paid Search,110,Yes,1
QPJOZK3FAT,O6670163,SEO,111,No,3
PIWUBFSBI6,P2444119,Paid Search,154,Yes,2
H670SKPKP4,O2124905,SEO,104,No,2
C70G0S6R8H,O8143103,Direct,71,Yes,3
FA2Q93C1JD,O6865520,SEO,104,No,2
5LH3H22K4N,O7029840,Referral,128,No,3
ZYF2LEZZCP,O5064349,Direct,97,No,3
1W8599LNI8,P5250483,Paid Search,107,No,2
YOPW485EYJ,P5875521,Paid Search,69,No,3
FMWVUUQBNG,P3994557,Paid Search,458,No,6
D2NHUS6ZDV,P3766405,Paid Search,140,Yes,1
LQTY9SAU4U,P9058840,Display,144,Yes,1
C7PS33571U,O7117758,Direct,69,No,2
TNXW9QX8M8,O1525457,SEO,121,No,1
7VWO3VCNWY,O8331639,SEO,81,Yes,2
JDFF0EF6OF,P7161783,Display,107,No,2
6Y7OLH0RP0,O1640713,Direct,62,Yes,2
C25WNAWVR5,P6322216,Display,105,Yes,2
1V1G1TT1SC,O8135783,Referral,84,Yes,2
K7872J8NDF,O1824115,Direct,131,No,1
PNFBY3VTXB,P7750586,Display,65,No,2
CDT9VG5GYT,O9971076,Direct,72,No,1
JVAFB97LDS,P6116487,Paid Search,177,Yes,1
JY8XXKUYFG,P1892335,Paid Search,143,Yes,3
AIXYEOMFN5,P3348362,Paid Search,157,No,1
XP4L3EH0ZA,O6217530,SEO,66,No,2
YNX7O892MO,O5800890,Direct,86,Yes,1
817J44FQ19,P6764425,Display,153,No,2
ITGC1DP78P,O6722155,Referral,147,No,1
NN9OQ68X2F,P8723895,Paid Search,138,Yes,2
HOX5Q2XSCV,O5638244,Referral,134,No,3
FWD8HA9TEK,O9256075,Direct,96,No,1
GR8CA49V59,O4752720,Direct,315,No,5
DD31LLTPXY,O9199675,SEO,112,No,1
0RM6FRLOJ1,P3281856,Display,120,No,2
92GKPCL4KZ,P6411017,Display,131,No,2
FS4BUECH6T,P8782388,Display,84,No,1
DSRA2ZMTPY,O7508887,Direct,130,No,1
JQFM7CYRVZ,O6809276,Direct,106,Yes,1
6JKFYL7ZES,P9193352,Display,167,No,1
LSE2MVY08H,P8483180,Display,128,No,2
JL6UXBJZXV,P3575395,Paid Search,172,No,3
RPPJ2I7X07,P4324297,Paid Search,444,No,6
NAMDM7OX79,P6629657,Paid Search,146,No,2
V0VKFTNGX3,O1179084,SEO,170,No,1
4T8SZD61U6,O8811632,SEO,79,No,2
ZYGUU8L37Z,O1394782,Direct,84,Yes,1
49PB66IPW2,P4233476,Paid Search,128,Yes,3
NF78ANXV7Z,P2778657,Paid Search,159,No,1
MMCHA38DN9,P3043311,Paid Search,105,No,1
758ES5ZGBR,O7123972,Referral,119,No,1
0KPJVHBYBJ,O9623711,SEO,89,No,2
GVKNZV9500,O2502903,Referral,574,No,6
