AdDate,CreativeID,ExposureID,AdFormat,Viewable,WasClicked,Conversion,SpendonExposure,RevenueGenerated
Jul-23,C0087,O7236035,Carousel,No,No,No,0,0
Apr-23,C0018,P6700741,Banner,Yes,Yes,No,370,0
Feb-23,C0180,P7801720,Carousel,No,No,No,847,0
Oct-23,C0227,P6127583,Carousel,Yes,No,No,603,0
Jun-23,C0103,P6476398,Video,No,No,No,268,0
Sep-23,C0149,P2178163,Banner,No,No,No,570,0
Aug-23,C0033,P1908184,Video,No,No,No,691,0
Dec-23,C0101,O9752587,Carousel,Yes,No,No,0,0
Dec-23,C0196,P8970777,Carousel,No,No,No,177,0
May-23,C0106,P4329005,Carousel,No,No,No,628,0
Apr-23,C0160,P2417316,Carousel,No,No,No,823,0
Dec-23,C0034,P7912464,Carousel,Yes,No,No,720,0
Mar-23,C0064,P2823978,Video,No,No,No,117,0
May-23,C0131,P4234643,Banner,No,No,No,596,0
Jun-23,C0156,P1386379,Video,No,No,No,395,0
Feb-23,C0029,O1050634,Carousel,Yes,No,No,0,0
Feb-23,C0038,P9975511,Video,No,No,No,460,0
Aug-23,C0013,O8413036,Carousel,No,No,No,0,0
Nov-23,C0148,O1946181,Video,No,No,No,0,0
Oct-23,C0076,P5050582,Video,No,No,No,858,0
Mar-23,C0122,P5069213,Video,Yes,No,No,666,0
Oct-23,C0189,O6174370,Carousel,No,No,No,0,0
Apr-23,C0188,O8919179,Carousel,No,No,No,0,0
Dec-23,C0140,P7508351,Carousel,Yes,No,No,213,0
Oct-23,C0126,O4180766,Video,Yes,Yes,No,0,0
Nov-23,C0161,P2652493,Video,Yes,No,No,273,0
Nov-23,C0004,O2751457,Banner,No,No,No,0,0
Jul-23,C0105,P9566268,Banner,No,No,No,467,0
Mar-23,C0182,O7233151,Video,No,No,No,0,0
Aug-23,C0185,P3520414,Video,Yes,No,No,555,0
Nov-23,C0222,O4120008,Carousel,No,No,No,0,0
Nov-23,C0236,O6810292,Banner,No,No,No,0,0
Jun-23,C0061,P5508569,Video,No,No,No,655,0
Feb-23,C0051,O7529505,Video,No,No,No,0,0
Dec-23,C0077,O2069712,Banner,No,No,No,0,0
Jul-23,C0010,O9887815,Video,Yes,Yes,No,0,0
Nov-23,C0245,O7249882,Video,No,No,No,0,0
Oct-23,C0072,O1012724,Banner,No,No,No,0,0
Oct-23,C0237,P1655376,Carousel,No,No,No,588,0
Aug-23,C0233,O7693757,Carousel,Yes,No,No,0,0
Aug-23,C0163,O4391247,Video,No,No,No,0,0
Jun-23,C0033,P8691166,Carousel,No,No,No,317,0
Oct-23,C0060,O9557209,Carousel,No,No,No,0,0
Jun-23,C0218,O6166815,Carousel,No,No,No,0,0
Aug-23,C0141,O5398834,Video,No,No,No,0,0
Jun-23,C0070,O2965352,Carousel,No,No,No,0,0
Dec-23,C0005,O4992098,Video,No,No,No,0,0
May-23,C0118,P4199594,Carousel,No,No,No,471,0
Apr-23,C0132,O1673764,Carousel,Yes,No,No,0,0
May-23,C0137,O9743813,Banner,Yes,No,No,0,0
Jan-23,C0219,O8639193,Video,No,No,No,0,0
Nov-23,C0223,O4484232,Carousel,No,No,No,0,0
Nov-23,C0146,O4694126,Banner,Yes,No,No,0,0
Apr-23,C0141,P6305251,Carousel,Yes,Yes,No,180,0
May-23,C0102,P5596822,Video,No,No,No,226,0
May-23,C0229,O4080283,Carousel,No,No,No,0,0
Apr-23,C0158,O5445902,Banner,No,No,No,0,0
Apr-23,C0162,P5789826,Video,No,No,No,847,0
Dec-23,C0055,P1876850,Banner,No,No,No,566,0
Jul-23,C0183,O6829920,Banner,No,No,No,0,0
Oct-23,C0068,P7306764,Video,No,No,No,677,0
Apr-23,C0045,P7223912,Banner,No,No,No,293,0
Feb-23,C0182,O4743219,Carousel,No,No,No,0,0
Jul-23,C0232,O2239462,Carousel,No,No,No,0,0
Sep-23,C0149,P3837514,Carousel,No,No,No,657,0
Jun-23,C0071,O5909099,Video,No,No,No,0,0
Oct-23,C0167,P9443723,Carousel,No,No,No,868,0
Nov-23,C0219,P3198458,Carousel,No,No,No,253,0
Aug-23,C0069,O3301172,Video,No,No,No,0,0
Nov-23,C0168,O5387460,Carousel,No,No,No,0,0
Jul-23,C0130,P8863152,Banner,Yes,No,No,643,0
Oct-23,C0023,O9706851,Video,No,No,No,0,0
Mar-23,C0104,O4606424,Carousel,No,No,No,0,0
Sep-23,C0158,P3510478,Video,No,No,No,850,0
Feb-23,C0107,P9927909,Video,No,No,No,487,0
Apr-23,C0052,P6906515,Carousel,No,No,No,568,0
Sep-23,C0244,O5219823,Video,Yes,No,No,0,0
Nov-23,C0054,P9185503,Banner,No,No,No,161,0
Nov-23,C0094,O4244582,Carousel,No,No,No,0,0
Jan-23,C0018,P8076579,Banner,Yes,No,No,494,0
Mar-23,C0152,P7227018,Carousel,No,No,No,576,0
Mar-23,C0227,O8425830,Banner,No,No,No,0,0
Apr-23,C0124,O2318823,Carousel,Yes,Yes,Yes,0,142
Mar-23,C0010,O1596912,Carousel,No,No,No,0,0
Nov-23,C0138,P9631529,Carousel,No,No,No,390,0
Mar-23,C0156,O5538848,Video,No,No,No,0,0
Sep-23,C0113,P1950589,Video,No,No,No,341,0
Sep-23,C0023,P3464241,Carousel,No,No,No,878,0
Sep-23,C0075,O1934952,Carousel,No,No,No,0,0
Nov-23,C0165,P9455777,Carousel,No,No,No,271,0
Jun-23,C0207,O4018724,Video,No,No,No,0,0
Oct-23,C0198,O3874278,Carousel,No,No,No,0,0
May-23,C0055,O9648728,Video,Yes,No,No,0,0
Mar-23,C0233,P3085713,Video,No,No,No,881,0
Aug-23,C0147,P7269756,Video,No,No,No,218,0
Dec-23,C0153,O4585525,Banner,Yes,Yes,No,0,0
May-23,C0022,P4752875,Video,No,No,No,701,0
Jan-23,C0221,O8500688,Banner,No,No,No,0,0
Jan-23,C0002,P3376494,Carousel,No,No,No,806,0
Jan-23,C0225,O8266828,Video,No,No,No,0,0
Jun-23,C0051,O2122394,Carousel,Yes,No,No,0,0
Jan-23,C0098,O1807420,Carousel,No,No,No,0,0
Sep-23,C0102,O6769554,Carousel,No,No,No,0,0
Mar-23,C0061,P5912842,Video,Yes,No,No,182,0
Apr-23,C0179,P4815808,Carousel,Yes,No,No,466,0
Jun-23,C0108,O2286871,Video,Yes,No,No,0,0
Nov-23,C0096,O4743021,Video,Yes,No,No,0,0
Jun-23,C0244,P8143841,Banner,No,No,No,648,0
Jan-23,C0031,P3574276,Banner,Yes,No,No,558,0
Mar-23,C0178,O4879059,Video,No,No,No,0,0
Nov-23,C0225,P3760481,Banner,Yes,No,No,323,0
Sep-23,C0198,O2125119,Video,No,No,No,0,0
Oct-23,C0071,P2467867,Carousel,No,No,No,247,0
Apr-23,C0214,P7153926,Carousel,No,No,No,176,0
Nov-23,C0080,P8499901,Video,No,No,No,663,0
Oct-23,C0091,O2791912,Video,No,No,No,0,0
Nov-23,C0193,O2572035,Banner,No,No,No,0,0
Apr-23,C0074,P4173187,Video,No,No,No,762,0
Jan-23,C0102,P2788755,Banner,No,No,No,412,0
Nov-23,C0038,P5192466,Video,No,No,No,355,0
Nov-23,C0139,P1712994,Video,Yes,Yes,No,152,0
Feb-23,C0170,O7582620,Video,No,No,No,0,0
May-23,C0237,O9346991,Video,No,No,No,0,0
Jul-23,C0164,O3206063,Video,No,No,No,0,0
Sep-23,C0134,P8008596,Banner,No,No,No,760,0
Jan-23,C0184,P3945611,Banner,Yes,Yes,No,254,0
May-23,C0243,O1124873,Carousel,Yes,Yes,Yes,0,673
Oct-23,C0141,O4287745,Video,No,No,No,0,0
Mar-23,C0231,P1683075,Video,No,No,No,567,0
Jan-23,C0051,P6899206,Banner,No,No,No,227,0
Apr-23,C0073,O3637310,Carousel,No,No,No,0,0
Jan-23,C0129,P4698165,Carousel,No,No,No,509,0
Aug-23,C0069,P7980295,Banner,Yes,Yes,Yes,848,91
Dec-23,C0201,O3420332,Video,No,No,No,0,0
Dec-23,C0145,P6844676,Banner,No,No,No,737,0
Feb-23,C0038,O6874337,Carousel,No,No,No,0,0
Dec-23,C0048,P4903733,Banner,Yes,No,No,672,0
Nov-23,C0097,O7584032,Banner,No,No,No,0,0
Nov-23,C0054,O7854311,Video,No,No,No,0,0
Sep-23,C0064,O2721764,Banner,Yes,No,No,0,0
Mar-23,C0073,O4145213,Carousel,No,No,No,0,0
Sep-23,C0248,O9817808,Carousel,No,No,No,0,0
Dec-23,C0163,O5413942,Carousel,Yes,Yes,No,0,0
Aug-23,C0122,O6417136,Carousel,No,No,No,0,0
Nov-23,C0196,P8412062,Video,No,No,No,178,0
Dec-23,C0227,P8892876,Banner,No,No,No,813,0
Apr-23,C0199,P5228054,Banner,No,No,No,174,0
Sep-23,C0020,O8904505,Video,No,No,No,0,0
Jan-23,C0154,O4353288,Banner,Yes,No,No,0,0
Feb-23,C0236,O8799546,Carousel,No,No,No,0,0
Jul-23,C0178,P7925146,Banner,No,No,No,665,0
Feb-23,C0028,O8567335,Carousel,Yes,Yes,No,0,0
Nov-23,C0194,O3748690,Video,No,No,No,0,0
Sep-23,C0154,P4616276,Banner,No,No,No,556,0
Jan-23,C0174,P4861187,Banner,No,No,No,208,0
Aug-23,C0220,P2621855,Banner,No,No,No,531,0
Apr-23,C0162,O5485358,Video,No,No,No,0,0
Sep-23,C0056,P2147466,Carousel,No,No,No,461,0
Mar-23,C0002,P9244109,Carousel,No,No,No,619,0
Sep-23,C0238,O2060438,Video,No,No,No,0,0
Jan-23,C0049,O3300523,Video,Yes,Yes,No,0,0
Oct-23,C0246,P7675413,Banner,No,No,No,144,0
Aug-23,C0062,P8412526,Video,No,No,No,813,0
Mar-23,C0075,O4385615,Video,No,No,No,0,0
Sep-23,C0082,O8245101,Banner,Yes,No,No,0,0
Feb-23,C0215,P9608912,Banner,Yes,No,No,819,0
May-23,C0187,P1558157,Carousel,No,No,No,716,0
Apr-23,C0169,O7653045,Video,Yes,Yes,Yes,0,627
Jan-23,C0100,O3106501,Banner,No,No,No,0,0
Jun-23,C0242,P8151384,Banner,No,No,No,618,0
Dec-23,C0120,O9089180,Carousel,Yes,Yes,No,0,0
May-23,C0247,O9975062,Banner,No,No,No,0,0
Nov-23,C0092,O5778782,Banner,No,No,No,0,0
Nov-23,C0095,O1252032,Banner,No,No,No,0,0
Sep-23,C0104,P4757797,Banner,No,No,No,848,0
Aug-23,C0183,O9200682,Video,Yes,Yes,No,0,0
Jun-23,C0111,P9827213,Carousel,No,No,No,857,0
Jul-23,C0164,P2573119,Carousel,Yes,Yes,No,397,0
Oct-23,C0230,O4682472,Carousel,No,No,No,0,0
Oct-23,C0150,O3504500,Carousel,Yes,Yes,Yes,0,735
Nov-23,C0204,O9849655,Banner,No,No,No,0,0
May-23,C0160,O5760137,Video,No,No,No,0,0
Oct-23,C0028,O7730133,Video,No,No,No,0,0
Mar-23,C0115,O3347826,Banner,No,No,No,0,0
Apr-23,C0123,O1846497,Banner,No,No,No,0,0
Sep-23,C0016,O8590448,Video,No,No,No,0,0
Jun-23,C0059,P6656692,Video,No,No,No,405,0
Dec-23,C0249,P3734243,Video,Yes,Yes,Yes,262,737
Feb-23,C0220,O8303948,Carousel,No,No,No,0,0
Nov-23,C0023,O1963714,Video,No,No,No,0,0
May-23,C0187,P5216533,Video,Yes,Yes,No,263,0
Apr-23,C0104,O9726041,Carousel,No,No,No,0,0
Dec-23,C0086,O9021505,Carousel,Yes,Yes,Yes,0,317
May-23,C0162,O8377768,Carousel,No,No,No,0,0
Oct-23,C0051,P3226434,Video,No,No,No,118,0
Aug-23,C0185,O6511443,Banner,No,No,No,0,0
Aug-23,C0067,O6943743,Video,No,No,No,0,0
Feb-23,C0131,O1124561,Banner,No,No,No,0,0
Apr-23,C0200,P3915918,Carousel,Yes,No,No,141,0
Jun-23,C0136,P8288557,Carousel,No,No,No,99,0
Dec-23,C0160,O7407811,Video,No,No,No,0,0
Apr-23,C0073,P4365650,Carousel,No,No,No,382,0
Jun-23,C0002,O2178348,Banner,No,No,No,0,0
Jan-23,C0072,P2905325,Banner,No,No,No,476,0
Nov-23,C0058,O6713902,Video,No,No,No,0,0
Jun-23,C0052,P6399433,Banner,No,No,No,330,0
Mar-23,C0148,P4917942,Carousel,No,No,No,661,0
Dec-23,C0163,O5773180,Carousel,No,No,No,0,0
May-23,C0005,P1625185,Carousel,Yes,Yes,No,792,0
Mar-23,C0034,P9447983,Banner,No,No,No,256,0
Aug-23,C0246,P4232683,Banner,No,No,No,381,0
Mar-23,C0004,O9529795,Carousel,Yes,No,No,0,0
May-23,C0120,O2435408,Banner,No,No,No,0,0
Jun-23,C0133,P3377511,Carousel,No,No,No,598,0
Jul-23,C0249,P2732768,Carousel,No,No,No,226,0
Dec-23,C0197,O1169943,Video,No,No,No,0,0
Sep-23,C0018,P5187908,Banner,No,No,No,213,0
Feb-23,C0188,O9006367,Carousel,No,No,No,0,0
Mar-23,C0241,P2666764,Carousel,No,No,No,629,0
Aug-23,C0246,P8918772,Carousel,No,No,No,458,0
May-23,C0171,P4816786,Carousel,No,No,No,768,0
Jan-23,C0045,O7218878,Video,No,No,No,0,0
Apr-23,C0069,O3027535,Video,No,No,No,0,0
Jun-23,C0194,P8071416,Video,No,No,No,483,0
Aug-23,C0019,O5032051,Banner,No,No,No,0,0
Apr-23,C0123,P2674235,Video,No,No,No,297,0
Dec-23,C0061,O5509360,Banner,No,No,No,0,0
Dec-23,C0030,P5328090,Video,No,No,No,881,0
Sep-23,C0088,O9238381,Carousel,No,No,No,0,0
Aug-23,C0107,O8576422,Video,Yes,Yes,Yes,0,200
Apr-23,C0073,O9437214,Banner,No,No,No,0,0
Jul-23,C0061,O7161097,Banner,No,No,No,0,0
Jul-23,C0210,O4146041,Video,No,No,No,0,0
Dec-23,C0014,P7924265,Banner,No,No,No,323,0
May-23,C0053,P1839613,Banner,No,No,No,589,0
Aug-23,C0069,O9539215,Banner,No,No,No,0,0
Aug-23,C0153,O3619696,Banner,No,No,No,0,0
May-23,C0120,O3586915,Banner,Yes,Yes,No,0,0
Jul-23,C0219,O2824307,Banner,No,No,No,0,0
May-23,C0055,O1561004,Carousel,No,No,No,0,0
May-23,C0114,P8752778,Video,No,No,No,228,0
Apr-23,C0084,P3478418,Video,No,No,No,783,0
Apr-23,C0158,P8755306,Video,No,No,No,779,0
Jul-23,C0236,P3463684,Banner,Yes,Yes,No,824,0
Nov-23,C0118,O6222683,Banner,Yes,Yes,No,0,0
Feb-23,C0189,P5708096,Video,No,No,No,158,0
Apr-23,C0142,O3481478,Video,No,No,No,0,0
Oct-23,C0117,P4776852,Banner,No,No,No,357,0
Apr-23,C0038,P9146781,Video,No,No,No,258,0
Jul-23,C0009,P3220486,Carousel,Yes,No,No,875,0
Oct-23,C0005,O7006607,Banner,No,No,No,0,0
Feb-23,C0080,P5030739,Banner,Yes,Yes,No,158,0
Apr-23,C0229,P4434584,Video,No,No,No,334,0
Feb-23,C0181,P6984363,Banner,No,No,No,855,0
Jun-23,C0051,O8893039,Video,No,No,No,0,0
May-23,C0200,P7694481,Carousel,No,No,No,787,0
Jul-23,C0230,O3495911,Video,No,No,No,0,0
Nov-23,C0019,P3290466,Banner,No,No,No,217,0
Apr-23,C0147,O5263341,Carousel,Yes,Yes,No,0,0
May-23,C0230,P6355884,Video,No,No,No,585,0
Dec-23,C0100,O7616203,Video,Yes,No,No,0,0
Oct-23,C0197,O3237744,Banner,No,No,No,0,0
Jan-23,C0180,P5851967,Video,No,No,No,845,0
Jun-23,C0181,P1223292,Banner,No,No,No,91,0
May-23,C0021,O1173895,Video,Yes,Yes,No,0,0
Sep-23,C0129,O4136014,Video,No,No,No,0,0
Jun-23,C0244,P6459513,Carousel,No,No,No,404,0
Mar-23,C0129,P8282068,Banner,No,No,No,174,0
Dec-23,C0052,O9484512,Banner,No,No,No,0,0
Jun-23,C0138,O6572029,Carousel,Yes,Yes,Yes,0,361
Jun-23,C0109,O7247366,Banner,Yes,Yes,Yes,0,464
Sep-23,C0184,O6604642,Banner,No,No,No,0,0
Feb-23,C0075,O3014957,Carousel,Yes,No,No,0,0
Dec-23,C0045,O4159712,Carousel,Yes,Yes,No,0,0
May-23,C0097,P6441612,Banner,No,No,No,278,0
Feb-23,C0043,P4730385,Carousel,No,No,No,358,0
Jan-23,C0250,O5516449,Banner,No,No,No,0,0
Oct-23,C0237,P5139011,Banner,No,No,No,766,0
Aug-23,C0059,P9209018,Banner,No,No,No,492,0
Jul-23,C0210,P6592550,Video,No,No,No,421,0
Sep-23,C0018,P2911556,Video,No,No,No,611,0
Jun-23,C0096,P5487222,Video,Yes,Yes,Yes,516,726
Jun-23,C0206,P5608849,Carousel,No,No,No,466,0
Mar-23,C0046,P5980847,Video,Yes,Yes,Yes,311,108
Jul-23,C0046,O9101208,Carousel,No,No,No,0,0
Aug-23,C0194,P7105657,Video,No,No,No,898,0
Aug-23,C0047,O1254436,Banner,No,No,No,0,0
Dec-23,C0135,P6174400,Banner,Yes,Yes,Yes,760,767
Apr-23,C0230,O4593469,Video,Yes,No,No,0,0
Nov-23,C0153,O7801971,Carousel,Yes,Yes,Yes,0,320
Aug-23,C0014,P2275728,Video,No,No,No,131,0
Dec-23,C0153,O5663256,Video,No,No,No,0,0
Dec-23,C0205,O9860134,Video,No,No,No,0,0
Nov-23,C0045,P6021320,Carousel,No,No,No,874,0
Dec-23,C0209,O7632495,Video,No,No,No,0,0
Jan-23,C0106,P2172015,Video,No,No,No,567,0
Jul-23,C0117,O8997758,Video,No,No,No,0,0
Jun-23,C0153,O4713549,Banner,No,No,No,0,0
Sep-23,C0144,P7436161,Carousel,No,No,No,453,0
Jan-23,C0171,P1768116,Video,Yes,No,No,221,0
Jun-23,C0107,P5138111,Carousel,Yes,No,No,541,0
Aug-23,C0167,O5488925,Banner,No,No,No,0,0
Jan-23,C0105,P7886122,Carousel,Yes,No,No,832,0
Feb-23,C0154,O6961836,Video,No,No,No,0,0
Sep-23,C0039,P6712841,Carousel,No,No,No,897,0
Oct-23,C0147,P5722216,Carousel,No,No,No,157,0
Aug-23,C0125,O5673183,Banner,No,No,No,0,0
Aug-23,C0044,O2760307,Banner,No,No,No,0,0
Nov-23,C0051,O4541211,Video,No,No,No,0,0
May-23,C0082,P7992813,Video,No,No,No,359,0
Jul-23,C0015,P4502918,Carousel,No,No,No,158,0
Feb-23,C0081,O7077837,Carousel,No,No,No,0,0
Apr-23,C0005,O5663623,Banner,No,No,No,0,0
Apr-23,C0194,P3421817,Carousel,Yes,Yes,Yes,849,755
Apr-23,C0033,O4728759,Banner,Yes,No,No,0,0
Apr-23,C0194,P5593372,Video,No,No,No,564,0
Sep-23,C0194,P1783071,Video,No,No,No,442,0
Sep-23,C0014,P7127880,Carousel,No,No,No,204,0
Jun-23,C0074,O6996004,Banner,Yes,No,No,0,0
Mar-23,C0150,O2065634,Carousel,Yes,No,No,0,0
Nov-23,C0125,P4196522,Carousel,No,No,No,680,0
Feb-23,C0025,O2836090,Banner,Yes,No,No,0,0
Jan-23,C0116,P1721508,Video,No,No,No,883,0
Jan-23,C0142,P9936190,Video,No,No,No,854,0
Aug-23,C0102,O1057839,Carousel,No,No,No,0,0
Dec-23,C0085,P3662366,Carousel,No,No,No,110,0
Apr-23,C0092,O7522852,Video,No,No,No,0,0
Apr-23,C0118,O4008888,Video,No,No,No,0,0
Mar-23,C0127,P1326335,Carousel,No,No,No,467,0
Jan-23,C0099,P8925284,Video,No,No,No,637,0
Dec-23,C0208,P6476551,Banner,No,No,No,708,0
Mar-23,C0058,P7032386,Video,Yes,No,No,284,0
Nov-23,C0094,O7089882,Video,Yes,No,No,0,0
Jul-23,C0006,O9162524,Carousel,No,No,No,0,0
Aug-23,C0243,P8601194,Carousel,No,No,No,621,0
May-23,C0008,P5851784,Banner,No,No,No,689,0
Sep-23,C0107,O1625390,Video,No,No,No,0,0
Oct-23,C0180,P5361870,Video,No,No,No,725,0
Jan-23,C0250,P4747459,Carousel,No,No,No,503,0
May-23,C0078,O3777994,Banner,No,No,No,0,0
Jul-23,C0108,P6706828,Video,No,No,No,435,0
Feb-23,C0042,P1442714,Carousel,No,No,No,762,0
Sep-23,C0153,O9501927,Banner,No,No,No,0,0
Feb-23,C0043,O7979450,Video,No,No,No,0,0
Mar-23,C0246,O9725363,Banner,No,No,No,0,0
Sep-23,C0135,P1757576,Banner,No,No,No,744,0
Nov-23,C0145,P4500578,Video,No,No,No,613,0
Mar-23,C0139,P2775513,Carousel,Yes,Yes,Yes,553,700
Sep-23,C0056,O1537123,Banner,No,No,No,0,0
Oct-23,C0229,O8108585,Banner,No,No,No,0,0
Oct-23,C0054,P4050339,Carousel,No,No,No,231,0
Jun-23,C0155,P8965685,Carousel,No,No,No,275,0
Nov-23,C0169,P9785122,Video,Yes,Yes,No,660,0
Jan-23,C0208,P8353861,Banner,No,No,No,288,0
Sep-23,C0200,O4296580,Banner,No,No,No,0,0
Aug-23,C0207,P2726940,Video,No,No,No,345,0
Sep-23,C0171,P7525238,Banner,No,No,No,279,0
Aug-23,C0116,P1740326,Video,No,No,No,320,0
Dec-23,C0122,P9434720,Carousel,No,No,No,393,0
May-23,C0035,P1309588,Video,No,No,No,416,0
Jan-23,C0163,P9011216,Video,Yes,No,No,525,0
Apr-23,C0231,O1198708,Banner,Yes,Yes,No,0,0
May-23,C0199,P4286435,Banner,No,No,No,836,0
Apr-23,C0095,O2858011,Video,No,No,No,0,0
Dec-23,C0021,P4128879,Carousel,Yes,No,No,719,0
Oct-23,C0241,O6125212,Video,No,No,No,0,0
Jun-23,C0071,P1094556,Banner,No,No,No,121,0
Jul-23,C0241,P4280341,Carousel,No,No,No,685,0
Aug-23,C0169,O2752949,Banner,Yes,No,No,0,0
Jan-23,C0075,O4959324,Banner,No,No,No,0,0
Feb-23,C0097,P1752569,Video,No,No,No,702,0
Aug-23,C0194,O2936969,Carousel,No,No,No,0,0
Sep-23,C0155,P6074056,Video,Yes,No,No,872,0
Apr-23,C0054,P1986477,Video,No,No,No,218,0
May-23,C0213,P5634851,Video,No,No,No,196,0
Jan-23,C0080,P4271320,Video,No,No,No,512,0
Sep-23,C0113,O7897427,Carousel,No,No,No,0,0
Dec-23,C0013,P7595442,Banner,No,No,No,90,0
Apr-23,C0197,P1433178,Banner,No,No,No,189,0
Nov-23,C0215,P1964963,Banner,No,No,No,716,0
Apr-23,C0076,O6729878,Video,Yes,Yes,Yes,0,859
Feb-23,C0208,P2979141,Video,Yes,No,No,406,0
Mar-23,C0106,P5257555,Video,No,No,No,825,0
Mar-23,C0221,P2800747,Video,No,No,No,110,0
Jan-23,C0050,O1573430,Banner,Yes,No,No,0,0
Dec-23,C0077,P9415107,Banner,Yes,Yes,No,509,0
Aug-23,C0196,O9889076,Video,Yes,Yes,Yes,0,204
Feb-23,C0059,O5557981,Video,No,No,No,0,0
Mar-23,C0152,P1905733,Carousel,Yes,No,No,433,0
Jul-23,C0028,O9353518,Carousel,Yes,No,No,0,0
Jan-23,C0136,O3449847,Banner,No,No,No,0,0
Aug-23,C0084,O2261221,Video,No,No,No,0,0
Oct-23,C0182,P7826334,Video,No,No,No,94,0
Feb-23,C0153,O7697464,Banner,No,No,No,0,0
Aug-23,C0124,P6843380,Carousel,No,No,No,375,0
May-23,C0103,P7307669,Carousel,No,No,No,827,0
Aug-23,C0150,O2601176,Carousel,Yes,No,No,0,0
Jun-23,C0021,O1126809,Banner,No,No,No,0,0
Sep-23,C0053,O2457347,Video,No,No,No,0,0
Jan-23,C0111,P1937986,Banner,No,No,No,245,0
Jul-23,C0066,O1140416,Carousel,No,No,No,0,0
May-23,C0141,O8940203,Banner,Yes,No,No,0,0
Nov-23,C0011,P1191643,Carousel,No,No,No,666,0
Oct-23,C0056,P3563592,Carousel,No,No,No,719,0
Mar-23,C0120,O8884680,Banner,Yes,No,No,0,0
Oct-23,C0047,P5671489,Video,Yes,Yes,No,353,0
Jun-23,C0067,O9164452,Video,No,No,No,0,0
Nov-23,C0203,P2313263,Carousel,No,No,No,304,0
Nov-23,C0127,O6426392,Banner,No,No,No,0,0
Dec-23,C0047,O8595335,Banner,No,No,No,0,0
Jan-23,C0166,P8484588,Video,No,No,No,230,0
Mar-23,C0054,O8753021,Banner,No,No,No,0,0
Sep-23,C0208,O2392552,Video,Yes,No,No,0,0
Jul-23,C0043,P9064984,Banner,No,No,No,687,0
Jun-23,C0147,O4991235,Video,No,No,No,0,0
Apr-23,C0158,P7183380,Video,No,No,No,147,0
May-23,C0029,P7085603,Banner,Yes,No,No,544,0
Mar-23,C0237,P8513485,Banner,Yes,Yes,No,455,0
Jul-23,C0053,O8943875,Carousel,No,No,No,0,0
Dec-23,C0133,O9614935,Banner,Yes,No,No,0,0
Jun-23,C0152,O7975871,Banner,Yes,No,No,0,0
Dec-23,C0085,O9742216,Video,No,No,No,0,0
May-23,C0069,P9511228,Banner,No,No,No,499,0
Nov-23,C0203,P8460338,Video,No,No,No,731,0
Sep-23,C0203,O4990326,Carousel,No,No,No,0,0
Feb-23,C0161,P1107430,Banner,No,No,No,127,0
Nov-23,C0232,P7596387,Video,No,No,No,523,0
Oct-23,C0110,P2682092,Carousel,No,No,No,621,0
Apr-23,C0031,O4254278,Carousel,No,No,No,0,0
May-23,C0243,O2921333,Banner,Yes,Yes,Yes,0,830
Sep-23,C0161,P1553878,Video,Yes,Yes,Yes,565,368
Jun-23,C0099,P7663362,Video,No,No,No,690,0
Apr-23,C0245,P6666935,Carousel,No,No,No,734,0
Apr-23,C0194,O3515218,Video,No,No,No,0,0
May-23,C0155,P2381552,Banner,No,No,No,790,0
Oct-23,C0020,P8539951,Carousel,No,No,No,165,0
Nov-23,C0078,O6550001,Banner,Yes,No,No,0,0
Nov-23,C0109,O6305308,Banner,No,No,No,0,0
Jul-23,C0234,P9861043,Carousel,No,No,No,390,0
Mar-23,C0025,P1006981,Video,No,No,No,619,0
Aug-23,C0098,P2580175,Video,Yes,No,No,894,0
Sep-23,C0086,O3298409,Banner,Yes,Yes,No,0,0
Jun-23,C0141,P4377743,Carousel,No,No,No,869,0
Feb-23,C0064,O4303021,Carousel,No,No,No,0,0
Mar-23,C0053,O6131804,Video,Yes,Yes,No,0,0
Jan-23,C0039,P7672919,Video,No,No,No,693,0
Oct-23,C0051,P6581704,Video,No,No,No,541,0
Mar-23,C0115,P6706083,Banner,No,No,No,311,0
Oct-23,C0247,O5038315,Video,No,No,No,0,0
Oct-23,C0155,O5446575,Banner,No,No,No,0,0
Nov-23,C0074,P9315321,Video,No,No,No,377,0
Sep-23,C0194,P9713673,Video,No,No,No,132,0
Nov-23,C0164,P6290741,Video,Yes,Yes,Yes,723,336
May-23,C0133,O9258747,Carousel,Yes,No,No,0,0
Sep-23,C0166,O7294370,Banner,No,No,No,0,0
Oct-23,C0110,P2247456,Carousel,No,No,No,562,0
Jan-23,C0180,P5872691,Banner,Yes,No,No,801,0
Oct-23,C0190,O5240991,Banner,No,No,No,0,0
Jan-23,C0094,P3820726,Carousel,Yes,Yes,No,419,0
Jul-23,C0216,O4509038,Video,Yes,Yes,No,0,0
Dec-23,C0015,O6226115,Carousel,No,No,No,0,0
Aug-23,C0227,O6776486,Banner,Yes,Yes,No,0,0
Nov-23,C0055,P4213985,Banner,No,No,No,289,0
Jul-23,C0130,O7042602,Banner,No,No,No,0,0
Sep-23,C0038,P2562303,Carousel,No,No,No,266,0
Apr-23,C0242,O8416506,Video,No,No,No,0,0
Jul-23,C0029,O3513545,Video,No,No,No,0,0
Mar-23,C0003,O2671066,Carousel,No,No,No,0,0
Jan-23,C0185,P1801741,Banner,Yes,Yes,Yes,306,790
Dec-23,C0069,P7607903,Banner,No,No,No,301,0
Nov-23,C0237,O8803622,Carousel,No,No,No,0,0
