UserID,ExposureID,SegmentType,Age,Gender,Income,OperatingSystem,Device,Browser,Location(DMA)
UEmdh,P4687679,1P Audience,32,Female,61711,Android,Tablet,Microsoft Edge,"Southaven, Mississippi"
UrGRL,O5289520,Custom Audience,44,Male,88620,Android,Smartphone,Microsoft Edge,"Gulfport, Mississippi"
ULgs8,P8778938,1P Audience,43,Female,97174,Linux,Laptop,Mozilla Firefox,"Jackson, Mississippi"
UrGRL,P2143957,Custom Audience,44,Male,88620,iOS,Smartphone,Safari,"Gulfport, Mississippi"
UE5Xi,O5637478,3P Audience,46,Male,182632,iOS,Tablet,Safari,"Jackson, Mississippi"
UjUhv,O4638761,Custom Audience,24,Female,45303,Windows,Laptop,Microsoft Edge,"Gulfport, Mississippi"
UBwT7,O2733877,3P Audience,18,Male,44932,macOS,Desktop,Microsoft Edge,"Southaven, Mississippi"
UKCit,O8077382,3P Audience,22,Male,45813,iOS,Tablet,Safari,"Jackson, Mississippi"
U4S9V,P5687746,1P Audience,37,Female,80724,Windows,Desktop,Microsoft Edge,"Southaven, Mississippi"
UaYZh,P9741969,Custom Audience,23,Female,59360,Android,Smartphone,Microsoft Edge,"Gulfport, Mississippi"
UHq4r,O7199105,Custom Audience,26,Female,70443,Android,Smartphone,Microsoft Edge,"Jackson, Mississippi"
UbxLE,O1466002,3P Audience,45,Male,111400,Windows,Desktop,Microsoft Edge,"Southaven, Mississippi"
UcDVl,P4334088,Custom Audience,24,Male,53254,Linux,Laptop,Mozilla Firefox,"Gulfport, Mississippi"
UB92a,O2875589,1P Audience,31,Female,61207,Windows,Desktop,Microsoft Edge,"Southaven, Mississippi"
UjCGA,O4102521,Custom Audience,26,Male,66033,macOS,Laptop,Microsoft Edge,"Gulfport, Mississippi"
UCII5,P1532658,3P Audience,30,Female,63769,iOS,Smartphone,Safari,"Southaven, Mississippi"
UXWGj,P1158984,3P Audience,23,Female,51569,Windows,Desktop,Microsoft Edge,"Gulfport, Mississippi"
UaF79,O6613567,1P Audience,18,Male,49361,iOS,Smartphone,Safari,"Southaven, Mississippi"
UDQ4X,P6174210,3P Audience,55,Male,152200,Android,Tablet,Microsoft Edge,"Southaven, Mississippi"
UjUhv,O8477751,Custom Audience,24,Female,45303,macOS,Desktop,Microsoft Edge,"Southaven, Mississippi"
U508D,P1513416,Custom Audience,36,Female,117154,macOS,Laptop,Microsoft Edge,"Jackson, Mississippi"
U2vEg,P5900226,3P Audience,39,Male,100292,Windows,Desktop,Microsoft Edge,"Gulfport, Mississippi"
UQrVj,O1642829,3P Audience,28,Male,74286,Linux,Laptop,Mozilla Firefox,"Jackson, Mississippi"
UVV2c,P7118669,Custom Audience,19,Female,57298,Linux,Laptop,Mozilla Firefox,"Gulfport, Mississippi"
UOTAt,O5129274,3P Audience,45,Female,115071,macOS,Laptop,Microsoft Edge,"Jackson, Mississippi"
UKi2E,P8311348,1P Audience,44,Male,84781,iOS,Tablet,Safari,"Jackson, Mississippi"
UW6GK,O4085245,Custom Audience,28,Female,67701,Windows,Desktop,Microsoft Edge,"Gulfport, Mississippi"
Ubfe6,O5645640,Custom Audience,16,Female,44808,Android,Tablet,Microsoft Edge,"Gulfport, Mississippi"
UEVyJ,P6580714,3P Audience,53,Male,122208,iOS,Tablet,Safari,"Jackson, Mississippi"
UKCJA,O5587158,3P Audience,19,Male,41580,Linux,Laptop,Mozilla Firefox,"Jackson, Mississippi"
U7byU,O7394121,1P Audience,42,Male,109675,Android,Smartphone,Microsoft Edge,"Jackson, Mississippi"
U7KND,O4755438,3P Audience,44,Female,95374,iOS,Tablet,Safari,"Jackson, Mississippi"
Udr8e,O6430371,3P Audience,29,Female,60925,Android,Tablet,Microsoft Edge,"Southaven, Mississippi"
UnrCJ,O4163235,3P Audience,22,Female,44302,macOS,Desktop,Microsoft Edge,"Southaven, Mississippi"
U9JJT,P7274272,3P Audience,47,Male,132644,Android,Tablet,Microsoft Edge,"Jackson, Mississippi"
UB92a,P4687293,1P Audience,31,Female,61207,iOS,Smartphone,Safari,"Southaven, Mississippi"
UNtLC,O7795294,1P Audience,28,Male,67823,macOS,Laptop,Microsoft Edge,"Jackson, Mississippi"
UiraG,O4693098,Custom Audience,40,Female,86551,Android,Smartphone,Microsoft Edge,"Gulfport, Mississippi"
U5Y5i,O9184523,1P Audience,36,Female,105803,Linux,Laptop,Mozilla Firefox,"Gulfport, Mississippi"
UcMGp,O3810981,1P Audience,47,Female,198108,Android,Tablet,Microsoft Edge,"Southaven, Mississippi"
UCugS,P1866577,3P Audience,29,Female,73273,Windows,Laptop,Microsoft Edge,"Jackson, Mississippi"
UhkYP,O4763549,3P Audience,35,Male,71703,iOS,Smartphone,Safari,"Gulfport, Mississippi"
UJ7Ex,P3985060,3P Audience,30,Female,60545,Windows,Desktop,Microsoft Edge,"Gulfport, Mississippi"
UOTAt,P8837250,1P Audience,45,Female,115071,Android,Tablet,Microsoft Edge,"Jackson, Mississippi"
U85Mj,P8104976,3P Audience,50,Male,179210,Linux,Laptop,Mozilla Firefox,"Southaven, Mississippi"
UemQd,O9303819,1P Audience,27,Female,63855,Android,Smartphone,Microsoft Edge,"Southaven, Mississippi"
UidXi,P8930578,Custom Audience,31,Male,78706,Linux,Laptop,Mozilla Firefox,"Jackson, Mississippi"
UJ8ER,O5415316,1P Audience,32,Female,63967,Android,Smartphone,Microsoft Edge,"Southaven, Mississippi"
UHAXE,P4281485,1P Audience,45,Male,107447,iOS,Smartphone,Safari,"Gulfport, Mississippi"
U1v65,O9823603,Custom Audience,53,Male,184452,Windows,Laptop,Microsoft Edge,"Gulfport, Mississippi"
U7byU,O4751465,1P Audience,42,Male,109675,Windows,Desktop,Microsoft Edge,"Southaven, Mississippi"
UKj2K,P6949863,3P Audience,34,Male,77145,Linux,Laptop,Mozilla Firefox,"Gulfport, Mississippi"
UnuUa,P6205129,1P Audience,55,Male,179396,Android,Tablet,Microsoft Edge,"Saint Paul, Minnesota"
UME9C,P5610374,3P Audience,29,Male,77975,Windows,Desktop,Microsoft Edge,"Minneapolis, Minnesota"
UoZzb,P4214839,3P Audience,55,Female,187204,macOS,Desktop,Microsoft Edge,"Rochester, Minnesota"
UfZ7e,O1475699,1P Audience,33,Female,78800,iOS,Smartphone,Safari,"Rochester, Minnesota"
Uphlf,O2380500,3P Audience,34,Male,61517,iOS,Smartphone,Safari,"Rochester, Minnesota"
UdhRW,P6790253,Custom Audience,41,Female,98511,iOS,Tablet,Safari,"Saint Paul, Minnesota"
Unrzo,P5942581,1P Audience,42,Female,103250,Linux,Laptop,Mozilla Firefox,"Saint Paul, Minnesota"
Um7Um,O5490671,Custom Audience,22,Male,42035,macOS,Desktop,Microsoft Edge,"Minneapolis, Minnesota"
UaYZh,P9676315,1P Audience,23,Female,59360,iOS,Smartphone,Safari,"Rochester, Minnesota"
UAa1P,P7016011,Custom Audience,18,Male,44182,Android,Tablet,Microsoft Edge,"Minneapolis, Minnesota"
UkxZn,P1391318,Custom Audience,33,Male,77836,Android,Smartphone,Microsoft Edge,"Rochester, Minnesota"
UIqLS,P5109768,1P Audience,37,Male,81945,iOS,Smartphone,Safari,"Saint Paul, Minnesota"
UhkYP,O8779713,1P Audience,35,Male,71703,macOS,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
UI4HS,P4357297,3P Audience,19,Female,41723,iOS,Smartphone,Safari,"Minneapolis, Minnesota"
UtVlw,O5315066,Custom Audience,42,Female,83278,Linux,Laptop,Mozilla Firefox,"Minneapolis, Minnesota"
UBk2v,O5344041,1P Audience,52,Male,187511,iOS,Smartphone,Safari,"Minneapolis, Minnesota"
UidXi,O5034888,Custom Audience,31,Male,78706,Linux,Laptop,Mozilla Firefox,"Rochester, Minnesota"
UgPdD,O1679061,3P Audience,24,Female,57983,Windows,Desktop,Microsoft Edge,"Rochester, Minnesota"
U69pJ,P1015040,Custom Audience,44,Female,85322,Windows,Desktop,Microsoft Edge,"Minneapolis, Minnesota"
U7qLk,O9246546,3P Audience,32,Female,63397,macOS,Desktop,Microsoft Edge,"Saint Paul, Minnesota"
UMAO1,O3523056,3P Audience,45,Male,102884,Android,Tablet,Microsoft Edge,"Minneapolis, Minnesota"
UaI2t,O9945911,Custom Audience,40,Male,111834,macOS,Desktop,Microsoft Edge,"Saint Paul, Minnesota"
U5FS9,O8954021,1P Audience,17,Female,56775,Windows,Laptop,Microsoft Edge,"Rochester, Minnesota"
UtLpc,P2571676,3P Audience,17,Male,51936,macOS,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
Uhqu6,P8823984,3P Audience,24,Male,43768,macOS,Desktop,Microsoft Edge,"Rochester, Minnesota"
UCR5u,O6898078,3P Audience,31,Male,61176,Android,Tablet,Microsoft Edge,"Saint Paul, Minnesota"
UGSmF,P6931145,3P Audience,21,Male,40466,iOS,Smartphone,Safari,"Saint Paul, Minnesota"
UaNPk,P6109353,3P Audience,37,Male,109737,Windows,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
UfZ7e,O5016936,Custom Audience,33,Female,78800,Windows,Desktop,Microsoft Edge,"Minneapolis, Minnesota"
UmEa7,O1624882,1P Audience,50,Female,135693,iOS,Smartphone,Safari,"Saint Paul, Minnesota"
UjfHy,P6699546,1P Audience,38,Male,109803,Windows,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
UyPUQ,P2614272,1P Audience,25,Female,58715,macOS,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
Ur2Fd,P7300076,Custom Audience,35,Male,76506,Android,Tablet,Microsoft Edge,"Minneapolis, Minnesota"
U53KY,O8493951,Custom Audience,38,Female,91642,Linux,Laptop,Mozilla Firefox,"Rochester, Minnesota"
U0fGe,O2218207,1P Audience,30,Male,67652,Android,Tablet,Microsoft Edge,"Minneapolis, Minnesota"
UQKpm,O3742562,Custom Audience,40,Female,113820,Android,Smartphone,Microsoft Edge,"Saint Paul, Minnesota"
Um7Um,O5358688,1P Audience,22,Male,42035,macOS,Desktop,Microsoft Edge,"Rochester, Minnesota"
U9pJ6,P6072895,3P Audience,39,Female,102603,Android,Tablet,Microsoft Edge,"Minneapolis, Minnesota"
UZ4PJ,P4375040,3P Audience,51,Female,142606,macOS,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
Ui5AP,P2563446,1P Audience,50,Male,173959,Windows,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
UoSWo,O5400907,Custom Audience,29,Male,76818,Android,Smartphone,Microsoft Edge,"Minneapolis, Minnesota"
UoBI9,O2436458,1P Audience,44,Female,109588,macOS,Desktop,Microsoft Edge,"Minneapolis, Minnesota"
UUewd,P4195414,Custom Audience,17,Male,47452,iOS,Smartphone,Safari,"Minneapolis, Minnesota"
UcMGp,P7073397,3P Audience,47,Female,198108,Android,Smartphone,Microsoft Edge,"Minneapolis, Minnesota"
UpbFP,P3857060,Custom Audience,36,Female,102000,iOS,Smartphone,Safari,"Rochester, Minnesota"
UKCit,O2928108,Custom Audience,22,Male,45813,iOS,Smartphone,Safari,"Rochester, Minnesota"
UTui2,P1023253,1P Audience,21,Male,52773,iOS,Tablet,Safari,"Saint Paul, Minnesota"
UoRBB,P7727579,3P Audience,22,Female,49502,macOS,Desktop,Microsoft Edge,"Minneapolis, Minnesota"
U6ec8,O3610893,Custom Audience,29,Male,61278,Linux,Laptop,Mozilla Firefox,"Saint Paul, Minnesota"
U61fv,P3714973,1P Audience,51,Female,160777,iOS,Tablet,Safari,"Saint Paul, Minnesota"
Ue1mo,O6336500,3P Audience,51,Male,128867,Android,Smartphone,Microsoft Edge,"Saint Paul, Minnesota"
UtUjx,P6687536,Custom Audience,18,Female,51362,macOS,Desktop,Microsoft Edge,"Minneapolis, Minnesota"
UYt4q,P2124227,Custom Audience,34,Female,78242,iOS,Smartphone,Safari,"Saint Paul, Minnesota"
U6eLy,P8039250,3P Audience,21,Male,42271,iOS,Tablet,Safari,"Rochester, Minnesota"
UuQZk,P5192762,Custom Audience,55,Female,172899,Android,Tablet,Microsoft Edge,"Minneapolis, Minnesota"
UQyXi,P9994675,3P Audience,51,Male,139381,Windows,Desktop,Microsoft Edge,"Saint Paul, Minnesota"
Uzxpa,O2506996,1P Audience,20,Female,52837,Windows,Desktop,Microsoft Edge,"Saint Paul, Minnesota"
Ur2Fd,O8600357,1P Audience,35,Male,76506,Linux,Laptop,Mozilla Firefox,"Saint Paul, Minnesota"
UlzEY,O8369974,Custom Audience,47,Male,143537,Android,Tablet,Microsoft Edge,"Minneapolis, Minnesota"
UrNNV,O8190043,3P Audience,31,Male,65221,iOS,Smartphone,Safari,"Rochester, Minnesota"
U9jrj,P1009500,1P Audience,18,Female,58272,iOS,Tablet,Safari,"Minneapolis, Minnesota"
UTui2,P5599664,3P Audience,21,Male,52773,Windows,Desktop,Microsoft Edge,"Rochester, Minnesota"
ULgs8,P7642640,3P Audience,43,Female,97174,Linux,Laptop,Mozilla Firefox,"Saint Paul, Minnesota"
UBk2v,O2347390,Custom Audience,52,Male,187511,Windows,Desktop,Microsoft Edge,"Saint Paul, Minnesota"
UQidj,P9787977,3P Audience,50,Male,184786,macOS,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
U9jrj,O9980402,Custom Audience,18,Female,58272,Android,Smartphone,Microsoft Edge,"Saint Paul, Minnesota"
UqFSq,O1396597,1P Audience,53,Male,145767,Windows,Laptop,Microsoft Edge,"Rochester, Minnesota"
URJyj,O4117420,Custom Audience,40,Male,98000,iOS,Smartphone,Safari,"Saint Paul, Minnesota"
UQ884,P2538104,3P Audience,38,Male,106024,Android,Smartphone,Microsoft Edge,"Saint Paul, Minnesota"
UtSa9,P5439800,1P Audience,51,Male,148409,Windows,Desktop,Microsoft Edge,"Minneapolis, Minnesota"
UEETx,P1240994,3P Audience,28,Female,64345,Windows,Desktop,Microsoft Edge,"Rochester, Minnesota"
UBbDu,P6197070,3P Audience,38,Female,117043,Windows,Desktop,Microsoft Edge,"Saint Paul, Minnesota"
Ube7A,P8386285,1P Audience,55,Female,184534,Linux,Laptop,Mozilla Firefox,"Saint Paul, Minnesota"
UoSXT,O1534893,Custom Audience,19,Female,53196,iOS,Smartphone,Safari,"Minneapolis, Minnesota"
UiFrE,P5612052,1P Audience,50,Male,183901,macOS,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
UOLDx,O4716810,1P Audience,20,Male,40641,macOS,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
UTzXe,P8544482,3P Audience,22,Female,51437,Windows,Desktop,Microsoft Edge,"Rochester, Minnesota"
UwfQN,O1271113,1P Audience,38,Male,96833,macOS,Desktop,Microsoft Edge,"Saint Paul, Minnesota"
Uj26t,P2915318,1P Audience,30,Female,62059,macOS,Desktop,Microsoft Edge,"Saint Paul, Minnesota"
UQAfT,P1355531,3P Audience,29,Male,70093,macOS,Desktop,Microsoft Edge,"Rochester, Minnesota"
U7byU,O4041406,1P Audience,42,Male,109675,iOS,Smartphone,Safari,"Minneapolis, Minnesota"
UmpVf,P2513014,3P Audience,26,Female,76584,macOS,Desktop,Microsoft Edge,"Minneapolis, Minnesota"
U0fGe,O1509397,1P Audience,30,Male,67652,Windows,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
UtLpc,O9117900,1P Audience,17,Male,51936,Android,Smartphone,Microsoft Edge,"Saint Paul, Minnesota"
UUPNu,O4933428,Custom Audience,18,Female,54666,iOS,Tablet,Safari,"Saint Paul, Minnesota"
UaPch,P9085714,Custom Audience,37,Female,104174,iOS,Tablet,Safari,"Minneapolis, Minnesota"
UmpVf,O4682477,1P Audience,26,Female,76584,iOS,Tablet,Safari,"Saint Paul, Minnesota"
UThyd,O9433464,1P Audience,51,Male,199831,iOS,Smartphone,Safari,"Saint Paul, Minnesota"
UeuHS,P8283366,1P Audience,25,Female,56478,Windows,Desktop,Microsoft Edge,"Saint Paul, Minnesota"
UtVlw,O8608704,1P Audience,42,Female,83278,iOS,Smartphone,Safari,"Rochester, Minnesota"
Uy1Se,P8459162,Custom Audience,38,Male,96777,iOS,Tablet,Safari,"Saint Paul, Minnesota"
UI4HS,O5908387,3P Audience,19,Female,41723,macOS,Laptop,Microsoft Edge,"Rochester, Minnesota"
Ul4nz,P3101699,1P Audience,35,Male,74362,macOS,Laptop,Microsoft Edge,"Rochester, Minnesota"
UrGRL,O9668548,3P Audience,44,Male,88620,Linux,Laptop,Mozilla Firefox,"Minneapolis, Minnesota"
U3Wpl,P1401577,Custom Audience,39,Female,101945,iOS,Tablet,Safari,"Minneapolis, Minnesota"
UoSWo,O1233513,Custom Audience,29,Male,76818,iOS,Tablet,Safari,"Rochester, Minnesota"
UpnGk,P4139551,1P Audience,29,Male,62590,Windows,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
Uvik7,O9905771,3P Audience,30,Male,68620,Android,Tablet,Microsoft Edge,"Saint Paul, Minnesota"
Uadda,O6729481,1P Audience,44,Male,110387,Windows,Desktop,Microsoft Edge,"Saint Paul, Minnesota"
UzEvI,P4076899,Custom Audience,29,Male,67362,Windows,Desktop,Microsoft Edge,"Saint Paul, Minnesota"
UxRl7,O9487796,3P Audience,36,Female,118033,macOS,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
U3Wpl,P7814242,Custom Audience,39,Female,101945,Linux,Laptop,Mozilla Firefox,"Detroit, Michigan"
Uadda,P4277665,1P Audience,44,Male,110387,Android,Smartphone,Microsoft Edge,"Grand Rapids, Michigan"
U4TUk,O2767930,1P Audience,34,Male,72749,Linux,Laptop,Mozilla Firefox,"Detroit, Michigan"
Us4SU,P6876080,Custom Audience,28,Male,79441,Android,Smartphone,Microsoft Edge,"Warren, Michigan"
Ua0cf,P2292030,3P Audience,25,Female,41122,Windows,Laptop,Microsoft Edge,"Warren, Michigan"
USbQW,O3534427,1P Audience,32,Female,75519,macOS,Laptop,Microsoft Edge,"Detroit, Michigan"
UrGSH,P5243660,Custom Audience,20,Male,48078,Linux,Laptop,Mozilla Firefox,"Detroit, Michigan"
UiraG,P6352315,Custom Audience,40,Female,86551,macOS,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UxBhR,P3366281,1P Audience,19,Male,50941,Linux,Laptop,Mozilla Firefox,"Warren, Michigan"
UPX2W,O4388202,1P Audience,22,Female,55258,Android,Smartphone,Microsoft Edge,"Detroit, Michigan"
UKi2E,O7021954,Custom Audience,44,Male,84781,macOS,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UtUjx,P1354046,Custom Audience,18,Female,51362,Linux,Laptop,Mozilla Firefox,"Warren, Michigan"
U6nRo,O4827841,3P Audience,17,Male,48040,iOS,Smartphone,Safari,"Grand Rapids, Michigan"
Ug4bT,P8790751,3P Audience,45,Female,83544,Android,Smartphone,Microsoft Edge,"Grand Rapids, Michigan"
Ug4bT,O4123804,Custom Audience,45,Female,83544,Windows,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UKj2K,P2449223,3P Audience,34,Male,77145,macOS,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UHAXE,O6300331,3P Audience,45,Male,107447,Android,Smartphone,Microsoft Edge,"Grand Rapids, Michigan"
UfWBe,P3569012,1P Audience,34,Female,65053,Linux,Laptop,Mozilla Firefox,"Grand Rapids, Michigan"
UaPch,P2650985,Custom Audience,37,Female,104174,Android,Smartphone,Microsoft Edge,"Detroit, Michigan"
UzFFn,O1639446,3P Audience,49,Male,188115,Android,Tablet,Microsoft Edge,"Warren, Michigan"
Um7Um,O3818303,1P Audience,22,Male,42035,macOS,Desktop,Microsoft Edge,"Detroit, Michigan"
UE5Xi,O5376056,3P Audience,46,Male,182632,iOS,Smartphone,Safari,"Grand Rapids, Michigan"
UtLpc,P4476040,3P Audience,17,Male,51936,Android,Tablet,Microsoft Edge,"Grand Rapids, Michigan"
UwfQN,O9718178,1P Audience,38,Male,96833,macOS,Desktop,Microsoft Edge,"Detroit, Michigan"
UgpBw,P9317829,Custom Audience,47,Female,145971,iOS,Tablet,Safari,"Grand Rapids, Michigan"
Uyx36,O9169181,3P Audience,38,Male,89377,iOS,Tablet,Safari,"Warren, Michigan"
UGSmF,O8478998,Custom Audience,21,Male,40466,Android,Tablet,Microsoft Edge,"Warren, Michigan"
URJyj,P4362841,1P Audience,40,Male,98000,iOS,Tablet,Safari,"Detroit, Michigan"
UT4hL,P2312802,1P Audience,26,Female,62063,Android,Smartphone,Microsoft Edge,"Grand Rapids, Michigan"
UQVWk,P6003757,Custom Audience,44,Female,95900,Android,Tablet,Microsoft Edge,"Grand Rapids, Michigan"
U7qYE,O4516910,3P Audience,49,Female,191723,Windows,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
Uto8T,O3773419,Custom Audience,17,Male,46572,macOS,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
UJVXs,P1925407,1P Audience,16,Male,44963,Windows,Laptop,Microsoft Edge,"Detroit, Michigan"
UUewd,P7138594,Custom Audience,17,Male,47452,Android,Tablet,Microsoft Edge,"Warren, Michigan"
U9pJ6,O1479111,3P Audience,39,Female,102603,Windows,Desktop,Microsoft Edge,"Detroit, Michigan"
UEBsi,O1310883,3P Audience,32,Female,67467,iOS,Tablet,Safari,"Detroit, Michigan"
UuyV6,P3205076,3P Audience,39,Female,103064,iOS,Tablet,Safari,"Detroit, Michigan"
UJ819,P2312094,1P Audience,51,Male,170201,Windows,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
UI4HS,O4970870,3P Audience,19,Female,41723,Android,Smartphone,Microsoft Edge,"Detroit, Michigan"
UrGSH,P8759418,1P Audience,20,Male,48078,iOS,Smartphone,Safari,"Grand Rapids, Michigan"
Uyx36,O7139699,1P Audience,38,Male,89377,iOS,Tablet,Safari,"Detroit, Michigan"
UCR5u,P1309593,1P Audience,31,Male,61176,Linux,Laptop,Mozilla Firefox,"Warren, Michigan"
UcMGp,P2889009,3P Audience,47,Female,198108,macOS,Desktop,Microsoft Edge,"Detroit, Michigan"
U61fv,P2070194,Custom Audience,51,Female,160777,Windows,Laptop,Microsoft Edge,"Detroit, Michigan"
UcX4n,O9534092,3P Audience,23,Female,52399,Windows,Laptop,Microsoft Edge,"Detroit, Michigan"
UKQd7,P2605202,1P Audience,44,Female,107343,iOS,Smartphone,Safari,"Detroit, Michigan"
U2vEg,O3354992,Custom Audience,39,Male,100292,Android,Tablet,Microsoft Edge,"Grand Rapids, Michigan"
UQyXi,P4660144,Custom Audience,51,Male,139381,Android,Smartphone,Microsoft Edge,"Warren, Michigan"
Uvwjc,P7774793,Custom Audience,25,Female,40265,macOS,Desktop,Microsoft Edge,"Detroit, Michigan"
UtVlw,P6281685,1P Audience,42,Female,83278,Linux,Laptop,Mozilla Firefox,"Warren, Michigan"
UMRZO,O3677371,Custom Audience,27,Male,69615,macOS,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UfJV9,O3987825,Custom Audience,42,Male,101049,iOS,Tablet,Safari,"Grand Rapids, Michigan"
UKQd7,O3796791,Custom Audience,44,Female,107343,Android,Tablet,Microsoft Edge,"Warren, Michigan"
UldYj,P6478131,3P Audience,36,Female,87833,Linux,Laptop,Mozilla Firefox,"Warren, Michigan"
UMRZO,P8792480,1P Audience,27,Male,69615,Android,Tablet,Microsoft Edge,"Grand Rapids, Michigan"
U7nTA,P8995741,1P Audience,41,Male,108243,Windows,Desktop,Microsoft Edge,"Detroit, Michigan"
USbQW,O1222966,1P Audience,32,Female,75519,macOS,Laptop,Microsoft Edge,"Detroit, Michigan"
UeuHS,P1370073,1P Audience,25,Female,56478,macOS,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
UUewd,O4809195,1P Audience,17,Male,47452,Linux,Laptop,Mozilla Firefox,"Detroit, Michigan"
UQyXi,O8796316,1P Audience,51,Male,139381,macOS,Laptop,Microsoft Edge,"Warren, Michigan"
UT4hL,O5384205,3P Audience,26,Female,62063,Windows,Desktop,Microsoft Edge,"Warren, Michigan"
U0R6x,O7977747,3P Audience,18,Male,58669,Windows,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
UQ884,O1985745,3P Audience,38,Male,106024,Windows,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UCII5,P9354333,Custom Audience,30,Female,63769,Linux,Laptop,Mozilla Firefox,"Warren, Michigan"
UqFSq,O4486735,3P Audience,53,Male,145767,Android,Smartphone,Microsoft Edge,"Detroit, Michigan"
UEVyJ,P1223880,Custom Audience,53,Male,122208,macOS,Laptop,Microsoft Edge,"Detroit, Michigan"
UkRRE,O9120172,1P Audience,32,Male,75879,iOS,Smartphone,Safari,"Grand Rapids, Michigan"
UMpsU,P9193030,1P Audience,41,Female,84265,iOS,Smartphone,Safari,"Detroit, Michigan"
UuBp6,P7615096,1P Audience,21,Male,58898,iOS,Smartphone,Safari,"Warren, Michigan"
UnrCJ,O2759618,Custom Audience,22,Female,44302,Windows,Laptop,Microsoft Edge,"Warren, Michigan"
UVlGs,O4262380,3P Audience,31,Male,76391,macOS,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
UqwFW,P9204243,1P Audience,54,Female,193818,iOS,Smartphone,Safari,"Detroit, Michigan"
UBROm,P6578051,1P Audience,43,Female,85682,Windows,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UT0JV,O1802472,Custom Audience,30,Female,65680,macOS,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
Uvwjc,P6255321,3P Audience,25,Female,40265,Linux,Laptop,Mozilla Firefox,"Warren, Michigan"
UCugS,O4589508,Custom Audience,29,Female,73273,macOS,Desktop,Microsoft Edge,"Warren, Michigan"
U5ffd,O1824341,Custom Audience,32,Male,78629,Linux,Laptop,Mozilla Firefox,"Grand Rapids, Michigan"
UIqLS,O5513741,1P Audience,37,Male,81945,Windows,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UKi2E,O4030949,Custom Audience,44,Male,84781,iOS,Tablet,Safari,"Detroit, Michigan"
UgpBw,O2268567,3P Audience,47,Female,145971,Android,Tablet,Microsoft Edge,"Grand Rapids, Michigan"
UxF2Y,O5997500,Custom Audience,39,Female,110122,Android,Tablet,Microsoft Edge,"Warren, Michigan"
U7k4X,O8872821,Custom Audience,39,Male,92274,Android,Tablet,Microsoft Edge,"Grand Rapids, Michigan"
UeRvg,O3360398,1P Audience,36,Female,89001,iOS,Tablet,Safari,"Warren, Michigan"
UU9jv,O5605283,Custom Audience,28,Female,66350,Android,Smartphone,Microsoft Edge,"Detroit, Michigan"
UlzEY,P7348497,Custom Audience,47,Male,143537,macOS,Laptop,Microsoft Edge,"Detroit, Michigan"
UZpS5,P5528676,1P Audience,36,Male,110206,Windows,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
UoSWo,P3753598,3P Audience,29,Male,76818,Android,Tablet,Microsoft Edge,"Warren, Michigan"
Uy1Se,P5681511,3P Audience,38,Male,96777,Windows,Laptop,Microsoft Edge,"Warren, Michigan"
UI4HS,O9702458,Custom Audience,19,Female,41723,macOS,Laptop,Microsoft Edge,"Detroit, Michigan"
U8p9m,O9572953,3P Audience,26,Female,66560,Android,Smartphone,Microsoft Edge,"Grand Rapids, Michigan"
U3Wpl,O4347140,3P Audience,39,Female,101945,iOS,Tablet,Safari,"Warren, Michigan"
UfcNC,O4210525,Custom Audience,26,Female,73991,Linux,Laptop,Mozilla Firefox,"Warren, Michigan"
Ug4bT,O5239326,1P Audience,45,Female,83544,iOS,Tablet,Safari,"Grand Rapids, Michigan"
UEmdh,P6139638,3P Audience,32,Female,61711,Android,Smartphone,Microsoft Edge,"Warren, Michigan"
UKCit,O3885911,1P Audience,22,Male,45813,Windows,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
Uhqu6,P1064880,Custom Audience,24,Male,43768,Windows,Desktop,Microsoft Edge,"Detroit, Michigan"
