AdDate,CreativeID,ExposureID,AdFormat,Viewable,WasClicked,Conversion,SpendonExposure,RevenueGenerated
Feb-22,C0236,P8964688,Video,Yes,No,No,146,0
Jan-22,C0078,O8874313,Banner,Yes,No,No,0,0
Nov-22,C0064,O4287046,Carousel,No,No,No,0,0
Sep-22,C0078,P4423212,Banner,Yes,No,No,357,0
Feb-22,C0189,P7501226,Video,No,No,No,405,0
Oct-22,C0225,P5719183,Carousel,Yes,No,No,410,0
Aug-22,C0146,O5366198,Banner,No,No,No,0,0
Nov-22,C0239,P1042748,Carousel,Yes,No,No,98,0
Jun-22,C0074,O1525199,Video,Yes,No,No,0,0
May-22,C0061,O2317967,Video,No,No,No,0,0
May-22,C0130,P9639020,Video,No,No,No,443,0
Aug-22,C0042,O3648931,Video,Yes,No,No,0,0
May-22,C0063,O3755128,Carousel,No,No,No,0,0
Apr-22,C0137,O3897011,Carousel,Yes,Yes,No,0,0
Jun-22,C0032,P1143134,Carousel,No,No,No,682,0
Feb-22,C0011,P1876756,Banner,No,No,No,852,0
May-22,C0165,P7182454,Carousel,Yes,No,No,225,0
Mar-22,C0011,O1216729,Video,No,No,No,0,0
Jul-22,C0036,O6135288,Carousel,No,No,No,0,0
May-22,C0111,P1499145,Video,Yes,No,No,698,0
Oct-22,C0092,O6470231,Video,Yes,No,No,0,0
Oct-22,C0063,O5192592,Video,Yes,No,No,0,0
Apr-22,C0203,O4178993,Banner,No,No,No,0,0
Jun-22,C0036,O2348568,Video,No,No,No,0,0
Jun-22,C0213,O5415738,Carousel,Yes,No,No,0,0
Oct-22,C0120,O5518030,Carousel,No,No,No,0,0
Oct-22,C0128,P2123311,Banner,No,No,No,324,0
Aug-22,C0016,O8254010,Video,Yes,No,No,0,0
Apr-22,C0177,O6748165,Video,Yes,No,No,0,0
Jul-22,C0216,P1398745,Banner,Yes,Yes,No,545,0
May-22,C0208,O8625393,Video,Yes,Yes,Yes,0,778
Mar-22,C0237,O7506182,Banner,Yes,Yes,No,0,0
Jul-22,C0212,P4860425,Banner,No,No,No,359,0
Apr-22,C0230,P5764513,Video,Yes,Yes,No,361,0
Jun-22,C0108,P6908644,Banner,No,No,No,656,0
Jul-22,C0038,P2203165,Carousel,Yes,Yes,No,440,0
May-22,C0196,P9128125,Video,No,No,No,466,0
Aug-22,C0025,P1262964,Video,Yes,Yes,No,582,0
Mar-22,C0070,O4935743,Carousel,No,No,No,0,0
Jan-22,C0100,P8028007,Carousel,Yes,No,No,617,0
Feb-22,C0137,O9836243,Banner,No,No,No,0,0
May-22,C0125,O9789834,Carousel,Yes,Yes,No,0,0
Aug-22,C0126,O6005071,Carousel,Yes,Yes,Yes,0,411
Jul-22,C0029,P3169921,Carousel,No,No,No,619,0
Oct-22,C0171,P4400415,Video,Yes,Yes,No,468,0
Sep-22,C0176,O8671531,Banner,Yes,No,No,0,0
Nov-22,C0146,P4469605,Banner,No,No,No,223,0
Jan-22,C0118,O4885076,Banner,No,No,No,0,0
Oct-22,C0080,O8930601,Video,No,No,No,0,0
Apr-22,C0198,P8712509,Carousel,Yes,No,No,530,0
Jun-22,C0243,O4663676,Carousel,No,No,No,0,0
Jun-22,C0172,O5105866,Banner,No,No,No,0,0
Mar-22,C0163,O2160854,Banner,Yes,Yes,No,0,0
Jan-22,C0214,P5239406,Carousel,Yes,No,No,262,0
Aug-22,C0163,P5088350,Carousel,Yes,No,No,438,0
May-22,C0082,O5648110,Carousel,No,No,No,0,0
Dec-22,C0002,O9010418,Banner,No,No,No,0,0
Jun-22,C0168,P5099315,Video,Yes,No,No,595,0
Feb-22,C0148,P4481115,Banner,Yes,Yes,No,834,0
Oct-22,C0064,O8095689,Banner,Yes,No,No,0,0
May-22,C0136,O4361166,Banner,Yes,Yes,Yes,0,243
Jan-22,C0188,P7907829,Banner,Yes,Yes,Yes,123,333
Jun-22,C0166,O8177339,Carousel,Yes,Yes,Yes,0,374
Jan-22,C0085,P1049421,Banner,No,No,No,201,0
Mar-22,C0084,P9334361,Banner,Yes,Yes,Yes,355,538
Sep-22,C0138,P1037260,Carousel,Yes,No,No,408,0
Feb-22,C0127,O1957900,Carousel,No,No,No,0,0
Jul-22,C0179,P7752286,Banner,Yes,Yes,No,656,0
Aug-22,C0167,P6281763,Video,Yes,Yes,No,185,0
Sep-22,C0122,P4374771,Banner,No,No,No,419,0
Jun-22,C0207,P7391464,Video,No,No,No,393,0
Nov-22,C0099,P7748397,Banner,Yes,Yes,No,244,0
Jul-22,C0247,P4920342,Banner,Yes,No,No,427,0
Dec-22,C0121,O4147382,Carousel,Yes,Yes,Yes,0,891
Dec-22,C0098,P1496380,Carousel,No,No,No,527,0
Aug-22,C0109,P8071587,Carousel,Yes,Yes,Yes,749,315
Nov-22,C0091,P8389807,Carousel,Yes,Yes,Yes,862,816
Jul-22,C0057,O7579613,Banner,Yes,Yes,Yes,0,615
Mar-22,C0119,O1457626,Carousel,No,No,No,0,0
Jun-22,C0243,P2203128,Carousel,Yes,Yes,No,824,0
Feb-22,C0024,O4134618,Banner,Yes,Yes,Yes,0,858
Jun-22,C0203,O8766487,Carousel,Yes,No,No,0,0
Jul-22,C0039,O8760142,Video,Yes,No,No,0,0
May-22,C0030,P1605930,Video,No,No,No,672,0
Apr-22,C0005,O9980915,Video,No,No,No,0,0
Jan-22,C0165,P2306892,Carousel,Yes,No,No,677,0
May-22,C0248,O3928852,Carousel,No,No,No,0,0
Dec-22,C0031,O8577905,Carousel,No,No,No,0,0
May-22,C0120,O5495813,Banner,Yes,No,No,0,0
May-22,C0240,O3632641,Video,Yes,Yes,Yes,0,624
Sep-22,C0095,O5926059,Video,No,No,No,0,0
Mar-22,C0006,O1308004,Banner,No,No,No,0,0
Dec-22,C0001,P3943821,Video,Yes,Yes,No,790,0
Mar-22,C0012,P3161166,Carousel,No,No,No,322,0
Apr-22,C0139,P7353102,Banner,No,No,No,329,0
Jul-22,C0005,P7908197,Video,Yes,No,No,189,0
Mar-22,C0019,O1544327,Carousel,No,No,No,0,0
Oct-22,C0215,O7377788,Video,No,No,No,0,0
May-22,C0024,O9647435,Carousel,Yes,Yes,Yes,0,99
Aug-22,C0203,P8207684,Carousel,Yes,No,No,806,0
Jun-22,C0018,O8379903,Banner,Yes,Yes,Yes,0,370
Oct-22,C0243,O7372122,Carousel,No,No,No,0,0
May-22,C0089,P2001430,Carousel,Yes,No,No,607,0
Aug-22,C0034,P5026475,Banner,No,No,No,238,0
Sep-22,C0112,O6150712,Carousel,Yes,No,No,0,0
Mar-22,C0250,P7513338,Video,No,No,No,734,0
Feb-22,C0110,P3114651,Carousel,Yes,Yes,Yes,691,613
Dec-22,C0094,O7077142,Video,Yes,No,No,0,0
Oct-22,C0002,O4304308,Video,Yes,No,No,0,0
Apr-22,C0202,O4505142,Carousel,No,No,No,0,0
Nov-22,C0183,P9858652,Carousel,Yes,No,No,442,0
Jul-22,C0194,P4570598,Video,No,No,No,389,0
Dec-22,C0243,P2219658,Carousel,Yes,Yes,No,463,0
Oct-22,C0030,O1710711,Carousel,Yes,No,No,0,0
Apr-22,C0027,P2919833,Video,Yes,No,No,276,0
Nov-22,C0157,P9375276,Video,Yes,No,No,645,0
Nov-22,C0011,O1729888,Banner,No,No,No,0,0
Nov-22,C0172,O5186426,Carousel,No,No,No,0,0
Apr-22,C0168,P4623509,Video,No,No,No,269,0
Sep-22,C0243,O1475153,Carousel,No,No,No,0,0
Mar-22,C0109,O6169021,Banner,No,No,No,0,0
Jan-22,C0071,O9723074,Banner,No,No,No,0,0
Jul-22,C0211,P3250787,Banner,Yes,Yes,Yes,358,688
Nov-22,C0101,P5363223,Video,Yes,Yes,Yes,366,635
Apr-22,C0144,O1309760,Banner,Yes,No,No,0,0
Jan-22,C0114,O1156799,Banner,Yes,Yes,No,0,0
Mar-22,C0063,P3165854,Video,No,No,No,781,0
Jul-22,C0091,O2436110,Carousel,No,No,No,0,0
Sep-22,C0178,O1209802,Banner,Yes,Yes,Yes,0,90
Aug-22,C0192,P4723528,Banner,Yes,Yes,No,807,0
Jul-22,C0200,O3703620,Banner,No,No,No,0,0
Nov-22,C0163,O2973128,Banner,Yes,No,No,0,0
Dec-22,C0050,P6720839,Carousel,Yes,No,No,696,0
May-22,C0215,P5723497,Banner,Yes,No,No,243,0
Jan-22,C0069,P2558741,Carousel,No,No,No,620,0
Nov-22,C0165,P8520777,Banner,No,No,No,679,0
Jun-22,C0168,O8188601,Banner,No,No,No,0,0
Jun-22,C0007,O6692102,Video,Yes,No,No,0,0
Apr-22,C0089,O6260964,Video,Yes,Yes,No,0,0
Jul-22,C0101,P4200784,Banner,No,No,No,164,0
Nov-22,C0038,O6471967,Carousel,No,No,No,0,0
Jan-22,C0106,P2098904,Video,Yes,Yes,No,323,0
Jan-22,C0111,P7848466,Banner,Yes,Yes,Yes,631,310
Mar-22,C0017,P5702034,Video,Yes,No,No,783,0
Jul-22,C0209,O4017442,Video,No,No,No,0,0
Jun-22,C0224,O2146464,Banner,No,No,No,0,0
Aug-22,C0237,O5616842,Video,No,No,No,0,0
Dec-22,C0167,P2864962,Video,Yes,No,No,129,0
Nov-22,C0043,O3402589,Video,Yes,No,No,0,0
Jun-22,C0089,P2371655,Video,No,No,No,211,0
May-22,C0155,P3445316,Carousel,Yes,Yes,Yes,816,814
Dec-22,C0191,P4286522,Video,No,No,No,322,0
Nov-22,C0072,P7040529,Carousel,Yes,Yes,No,253,0
Aug-22,C0029,P5444646,Carousel,Yes,No,No,367,0
Nov-22,C0054,P9635120,Video,Yes,No,No,207,0
Sep-22,C0165,O1049381,Banner,No,No,No,0,0
Jul-22,C0119,P8493480,Carousel,Yes,No,No,699,0
Feb-22,C0186,O2527329,Carousel,No,No,No,0,0
Apr-22,C0007,O7071180,Banner,Yes,Yes,No,0,0
Mar-22,C0102,O9390698,Banner,No,No,No,0,0
Jul-22,C0042,P6441122,Video,Yes,Yes,No,851,0
Jul-22,C0229,P5412313,Video,Yes,Yes,Yes,789,206
Nov-22,C0160,O1163713,Video,No,No,No,0,0
Dec-22,C0206,P8921114,Carousel,No,No,No,554,0
Jun-22,C0084,P2956325,Banner,Yes,No,No,880,0
May-22,C0241,O7602648,Video,Yes,Yes,Yes,0,461
Aug-22,C0123,O6438117,Banner,Yes,No,No,0,0
Jun-22,C0117,O6169670,Video,Yes,No,No,0,0
Apr-22,C0141,O4177728,Video,No,No,No,0,0
May-22,C0117,O7339041,Banner,Yes,No,No,0,0
Mar-22,C0093,P8267677,Video,Yes,No,No,594,0
Aug-22,C0203,O7080558,Banner,No,No,No,0,0
Dec-22,C0017,P9175619,Video,Yes,No,No,368,0
Dec-22,C0234,O7285695,Banner,No,No,No,0,0
Jan-22,C0086,O6760011,Carousel,No,No,No,0,0
Nov-22,C0114,P7556604,Banner,No,No,No,609,0
Jun-22,C0103,O4013916,Banner,Yes,No,No,0,0
Feb-22,C0046,O7250797,Carousel,No,No,No,0,0
Nov-22,C0096,O1085779,Carousel,Yes,No,No,0,0
Sep-22,C0120,P2531822,Video,No,No,No,94,0
Sep-22,C0234,P7885906,Carousel,No,No,No,509,0
May-22,C0017,O6564927,Carousel,Yes,Yes,No,0,0
Aug-22,C0203,P5436719,Banner,No,No,No,105,0
Jun-22,C0233,P9631948,Banner,No,No,No,320,0
May-22,C0088,P4097155,Carousel,No,No,No,335,0
Dec-22,C0106,P6470895,Banner,No,No,No,223,0
Nov-22,C0210,O7701153,Banner,No,No,No,0,0
Feb-22,C0163,P5112812,Banner,Yes,Yes,Yes,762,832
Jul-22,C0218,P9083962,Video,No,No,No,170,0
Nov-22,C0125,O3150872,Video,Yes,Yes,No,0,0
Mar-22,C0095,P2272682,Banner,No,No,No,192,0
Jan-22,C0077,P2896372,Banner,Yes,No,No,534,0
Jun-22,C0063,O8289906,Banner,Yes,Yes,No,0,0
Jan-22,C0157,O3435898,Banner,No,No,No,0,0
Apr-22,C0223,O6823271,Banner,No,No,No,0,0
Oct-22,C0061,O9215675,Carousel,No,No,No,0,0
Jul-22,C0125,P6334421,Banner,No,No,No,383,0
Jan-22,C0243,P1107434,Banner,No,No,No,395,0
May-22,C0164,P5117299,Carousel,No,No,No,137,0
May-22,C0190,P1360900,Video,Yes,No,No,127,0
Jan-22,C0215,O4562869,Carousel,Yes,Yes,No,0,0
Nov-22,C0131,P2238943,Banner,Yes,No,No,555,0
Jul-22,C0223,P6652448,Video,No,No,No,635,0
Jun-22,C0244,O6154011,Banner,Yes,Yes,Yes,0,893
Nov-22,C0146,P7351310,Banner,No,No,No,421,0
Jan-22,C0098,P2866583,Banner,Yes,Yes,Yes,250,854
Oct-22,C0204,P1272582,Carousel,No,No,No,825,0
Mar-22,C0200,O7588266,Banner,Yes,No,No,0,0
Nov-22,C0090,P5976946,Carousel,Yes,Yes,Yes,214,521
Apr-22,C0186,O4228372,Carousel,No,No,No,0,0
Apr-22,C0198,O1604424,Banner,No,No,No,0,0
Oct-22,C0089,O5125193,Banner,No,No,No,0,0
Oct-22,C0221,P1192813,Video,Yes,No,No,642,0
Dec-22,C0219,P4211915,Video,No,No,No,329,0
Nov-22,C0037,P5856379,Video,No,No,No,445,0
Mar-22,C0216,O5240846,Carousel,Yes,No,No,0,0
Dec-22,C0180,P8349995,Video,Yes,No,No,171,0
Nov-22,C0063,O8378222,Video,No,No,No,0,0
Dec-22,C0163,P8078209,Banner,No,No,No,862,0
Sep-22,C0126,P5783875,Video,No,No,No,471,0
Jul-22,C0115,P4235553,Banner,No,No,No,280,0
Sep-22,C0091,P5233321,Banner,Yes,No,No,309,0
Jun-22,C0062,P9416163,Video,Yes,Yes,No,394,0
Jul-22,C0088,O6401108,Carousel,No,No,No,0,0
Sep-22,C0031,O5244987,Banner,Yes,No,No,0,0
Nov-22,C0069,P8435677,Video,Yes,Yes,No,650,0
Jan-22,C0037,P5390893,Banner,Yes,Yes,No,309,0
Feb-22,C0185,O3077282,Banner,Yes,No,No,0,0
Mar-22,C0029,O2111873,Video,Yes,Yes,Yes,0,463
Feb-22,C0019,O8592396,Carousel,Yes,No,No,0,0
Nov-22,C0241,P4204496,Carousel,Yes,Yes,Yes,781,120
Jun-22,C0113,O1725121,Banner,Yes,No,No,0,0
Oct-22,C0085,P8384091,Video,No,No,No,101,0
Aug-22,C0053,P9973102,Banner,No,No,No,600,0
Jul-22,C0087,P6042124,Video,No,No,No,368,0
Aug-22,C0106,O2538882,Carousel,Yes,No,No,0,0
Aug-22,C0240,O4545829,Carousel,Yes,Yes,Yes,0,554
Apr-22,C0101,P8119450,Carousel,No,No,No,680,0
Sep-22,C0031,P7669664,Video,No,No,No,160,0
Oct-22,C0081,P4191006,Video,No,No,No,506,0
Jan-22,C0069,O8644521,Video,No,No,No,0,0
Jan-22,C0239,P8728422,Carousel,No,No,No,849,0
Nov-22,C0195,P6918508,Carousel,Yes,Yes,Yes,246,726
Dec-22,C0221,O4481472,Video,No,No,No,0,0
Nov-22,C0213,P7183701,Carousel,No,No,No,166,0
May-22,C0035,O5091569,Banner,Yes,No,No,0,0
Jun-22,C0030,O1995170,Banner,Yes,No,No,0,0
Nov-22,C0116,O1975668,Banner,No,No,No,0,0
Jan-22,C0184,P7525118,Carousel,Yes,No,No,751,0
Oct-22,C0146,P7993087,Carousel,No,No,No,622,0
Oct-22,C0050,P9246073,Carousel,Yes,No,No,283,0
Mar-22,C0051,O3979327,Carousel,Yes,Yes,Yes,0,103
Jan-22,C0235,P7966153,Video,No,No,No,266,0
Aug-22,C0199,O9321445,Banner,Yes,No,No,0,0
Jul-22,C0171,O5720271,Carousel,Yes,No,No,0,0
Feb-22,C0019,O5101063,Banner,Yes,No,No,0,0
Aug-22,C0007,P8967036,Video,No,No,No,432,0
Jun-22,C0077,P8076199,Carousel,Yes,No,No,864,0
Jan-22,C0022,P2519411,Carousel,No,No,No,260,0
Apr-22,C0024,O1604565,Carousel,Yes,No,No,0,0
Apr-22,C0052,O3979219,Banner,Yes,Yes,Yes,0,792
Nov-22,C0212,P9302750,Banner,Yes,No,No,255,0
May-22,C0136,O1608837,Video,Yes,Yes,Yes,0,669
Sep-22,C0009,P4636761,Banner,No,No,No,570,0
Aug-22,C0190,O1438247,Carousel,No,No,No,0,0
May-22,C0180,O5325433,Carousel,No,No,No,0,0
Oct-22,C0202,O5529096,Video,Yes,No,No,0,0
Jul-22,C0162,P4334266,Banner,No,No,No,409,0
Feb-22,C0130,O5850423,Carousel,Yes,Yes,Yes,0,151
Jun-22,C0170,P5334810,Carousel,Yes,Yes,Yes,480,224
Feb-22,C0048,P8323290,Video,No,No,No,240,0
Jun-22,C0151,P8382753,Carousel,Yes,No,No,642,0
Aug-22,C0094,O9756332,Banner,Yes,No,No,0,0
Sep-22,C0215,P9182850,Video,No,No,No,234,0
Jan-22,C0178,O3888648,Carousel,Yes,Yes,No,0,0
Sep-22,C0197,P1950132,Banner,Yes,No,No,384,0
Dec-22,C0193,O3828049,Banner,Yes,Yes,Yes,0,617
Aug-22,C0101,P5286510,Carousel,No,No,No,564,0
May-22,C0078,O2245829,Carousel,Yes,No,No,0,0
Oct-22,C0224,O7570168,Carousel,Yes,Yes,No,0,0
Dec-22,C0203,P7557349,Banner,Yes,Yes,Yes,443,99
Jan-22,C0016,O1353563,Video,No,No,No,0,0
Apr-22,C0212,O5622447,Carousel,No,No,No,0,0
Nov-22,C0088,P8290098,Video,Yes,No,No,278,0
Sep-22,C0211,O1928825,Banner,Yes,Yes,No,0,0
Sep-22,C0184,P8760306,Banner,No,No,No,552,0
Sep-22,C0100,P8431196,Carousel,No,No,No,696,0
Feb-22,C0050,O8256752,Banner,Yes,No,No,0,0
Feb-22,C0227,P7190283,Video,Yes,Yes,Yes,790,816
May-22,C0134,P1684575,Banner,Yes,No,No,865,0
Jun-22,C0047,P8429174,Carousel,No,No,No,699,0
Jul-22,C0045,O6079541,Video,Yes,No,No,0,0
Oct-22,C0237,O6366596,Carousel,No,No,No,0,0
Mar-22,C0160,P9791764,Carousel,No,No,No,733,0
Jun-22,C0069,P4356434,Video,Yes,Yes,Yes,142,711
Jun-22,C0058,P6912428,Banner,Yes,No,No,202,0
Aug-22,C0114,O7790130,Banner,Yes,No,No,0,0
Sep-22,C0080,P1918161,Banner,No,No,No,214,0
Jun-22,C0221,O2035233,Banner,Yes,No,No,0,0
Sep-22,C0189,P4872792,Banner,Yes,No,No,266,0
Mar-22,C0076,P5273001,Video,No,No,No,216,0
Jul-22,C0073,O1401695,Video,No,No,No,0,0
Jul-22,C0204,O7915437,Banner,No,No,No,0,0
Mar-22,C0065,O2353073,Banner,No,No,No,0,0
Apr-22,C0229,O8991190,Carousel,Yes,No,No,0,0
Mar-22,C0127,P3703983,Banner,Yes,No,No,723,0
Jun-22,C0240,O2396035,Banner,No,No,No,0,0
May-22,C0032,P8582446,Video,Yes,No,No,122,0
Jul-22,C0010,O3165500,Video,Yes,Yes,No,0,0
Oct-22,C0208,P9779753,Carousel,Yes,No,No,320,0
Sep-22,C0161,P3122874,Video,No,No,No,523,0
Apr-22,C0089,O8902390,Video,Yes,Yes,No,0,0
Oct-22,C0236,P4078620,Banner,No,No,No,263,0
Oct-22,C0034,O7128097,Banner,Yes,No,No,0,0
Jan-22,C0056,O2640000,Carousel,No,No,No,0,0
Sep-22,C0089,O7437312,Banner,No,No,No,0,0
Sep-22,C0204,O1535043,Video,Yes,No,No,0,0
Oct-22,C0035,P4512501,Banner,Yes,Yes,No,107,0
Sep-22,C0177,P3698441,Video,Yes,No,No,288,0
Jan-22,C0142,O5507614,Video,No,No,No,0,0
Aug-22,C0201,P9642883,Carousel,Yes,No,No,295,0
Oct-22,C0091,O4114603,Banner,Yes,Yes,No,0,0
Feb-22,C0210,O8756727,Banner,Yes,Yes,No,0,0
Mar-22,C0014,P1184596,Carousel,Yes,No,No,499,0
Apr-22,C0100,O3260339,Video,No,No,No,0,0
Dec-22,C0144,O4319217,Carousel,No,No,No,0,0
Dec-22,C0047,P9355596,Carousel,Yes,No,No,662,0
May-22,C0225,O5742109,Carousel,Yes,No,No,0,0
Sep-22,C0210,P6573131,Banner,No,No,No,157,0
Dec-22,C0119,O3226231,Carousel,No,No,No,0,0
Aug-22,C0136,O5028633,Banner,No,No,No,0,0
Nov-22,C0201,O1966139,Carousel,Yes,Yes,Yes,0,391
May-22,C0237,O6702012,Carousel,Yes,Yes,Yes,0,869
Apr-22,C0047,P3857086,Banner,No,No,No,803,0
May-22,C0109,P5217198,Carousel,No,No,No,358,0
Sep-22,C0118,P5419862,Banner,No,No,No,332,0
Jan-22,C0237,O5508686,Carousel,No,No,No,0,0
Jan-22,C0015,O5369722,Carousel,Yes,Yes,Yes,0,718
Feb-22,C0120,P8549688,Banner,Yes,No,No,520,0
Aug-22,C0136,P7944078,Banner,No,No,No,821,0
Feb-22,C0073,O8389465,Video,Yes,No,No,0,0
Mar-22,C0119,O6156243,Banner,No,No,No,0,0
Jan-22,C0042,P9608719,Banner,No,No,No,787,0
Jun-22,C0109,P8331866,Video,Yes,Yes,Yes,813,129
Dec-22,C0218,O4436099,Carousel,Yes,Yes,Yes,0,816
Jun-22,C0115,P8039625,Carousel,Yes,No,No,661,0
Apr-22,C0231,P4843798,Banner,Yes,No,No,361,0
Dec-22,C0076,O5779680,Carousel,Yes,Yes,Yes,0,367
Jul-22,C0046,P4167573,Carousel,Yes,Yes,No,205,0
Jul-22,C0055,O9668935,Video,No,No,No,0,0
Sep-22,C0008,P9740875,Carousel,Yes,Yes,Yes,561,310
Jun-22,C0174,P3908496,Video,No,No,No,844,0
Jun-22,C0055,O8467251,Banner,No,No,No,0,0
Sep-22,C0147,P1831511,Carousel,Yes,Yes,No,361,0
Feb-22,C0030,P2154756,Banner,Yes,No,No,760,0
Aug-22,C0206,O1448949,Banner,No,No,No,0,0
Dec-22,C0019,P2432307,Banner,No,No,No,320,0
Jun-22,C0031,P2368689,Video,Yes,Yes,Yes,619,844
Mar-22,C0077,O8936816,Banner,No,No,No,0,0
Oct-22,C0168,P1506615,Banner,No,No,No,565,0
May-22,C0129,P7589898,Banner,No,No,No,407,0
May-22,C0094,O3647469,Carousel,No,No,No,0,0
Jul-22,C0073,O5244065,Carousel,Yes,Yes,Yes,0,859
Feb-22,C0186,P5556744,Carousel,Yes,No,No,647,0
May-22,C0063,O1747021,Banner,No,No,No,0,0
Oct-22,C0072,P4034816,Banner,No,No,No,245,0
Jul-22,C0179,O2891561,Carousel,No,No,No,0,0
Feb-22,C0048,O3718313,Banner,Yes,Yes,No,0,0
May-22,C0076,P2093551,Carousel,Yes,No,No,294,0
Nov-22,C0104,O2252080,Carousel,Yes,No,No,0,0
Apr-22,C0050,O2230049,Carousel,No,No,No,0,0
Sep-22,C0073,O2700741,Video,No,No,No,0,0
Sep-22,C0233,O7519150,Video,Yes,No,No,0,0
Nov-22,C0128,P4510676,Carousel,No,No,No,444,0
Nov-22,C0158,O5861429,Carousel,No,No,No,0,0
Dec-22,C0052,P6456912,Video,Yes,No,No,661,0
May-22,C0108,P5091210,Carousel,Yes,Yes,No,564,0
Apr-22,C0115,P3555639,Carousel,Yes,No,No,636,0
Jun-22,C0044,O1500782,Video,Yes,No,No,0,0
Oct-22,C0112,P9834835,Banner,Yes,No,No,182,0
Jun-22,C0210,O3764069,Video,No,No,No,0,0
Sep-22,C0170,P8949612,Carousel,Yes,No,No,427,0
Sep-22,C0215,O8565845,Carousel,No,No,No,0,0
May-22,C0108,O9006203,Carousel,Yes,No,No,0,0
May-22,C0213,O9319884,Video,Yes,No,No,0,0
Feb-22,C0203,P7679419,Video,Yes,Yes,No,420,0
Jan-22,C0089,P6485492,Video,No,No,No,136,0
Oct-22,C0155,O7306003,Banner,Yes,No,No,0,0
Feb-22,C0201,O3379404,Banner,Yes,Yes,Yes,0,593
Jun-22,C0236,P9192794,Video,No,No,No,366,0
Mar-22,C0075,P6715192,Banner,Yes,No,No,93,0
Sep-22,C0230,P3452654,Video,Yes,Yes,No,436,0
Jan-22,C0046,O8078234,Carousel,Yes,No,No,0,0
Aug-22,C0045,P9138953,Carousel,Yes,Yes,No,509,0
Dec-22,C0160,P2738128,Banner,Yes,Yes,No,155,0
Jul-22,C0123,P6079285,Carousel,No,No,No,387,0
Mar-22,C0122,O5454753,Video,No,No,No,0,0
Feb-22,C0142,P1029108,Video,No,No,No,567,0
Mar-22,C0205,O6182819,Carousel,No,No,No,0,0
Mar-22,C0082,P8670681,Banner,No,No,No,296,0
Apr-22,C0090,P6009199,Carousel,No,No,No,103,0
Apr-22,C0085,P9823030,Carousel,No,No,No,349,0
Sep-22,C0118,O7924544,Carousel,Yes,Yes,Yes,0,139
May-22,C0103,P5888172,Carousel,No,No,No,379,0
Apr-22,C0058,O7683469,Carousel,Yes,Yes,Yes,0,813
Feb-22,C0180,P3185812,Video,No,No,No,852,0
Aug-22,C0080,O7117154,Banner,No,No,No,0,0
Oct-22,C0221,P3256680,Carousel,No,No,No,373,0
Oct-22,C0190,P7912156,Banner,Yes,No,No,658,0
May-22,C0050,P9956079,Video,No,No,No,169,0
Oct-22,C0131,P3794595,Video,No,No,No,493,0
Sep-22,C0094,O2093648,Carousel,Yes,Yes,No,0,0
Mar-22,C0208,P5960344,Video,No,No,No,323,0
Jun-22,C0137,O7047313,Carousel,Yes,No,No,0,0
Nov-22,C0211,O9303430,Carousel,No,No,No,0,0
Dec-22,C0146,O6509582,Video,No,No,No,0,0
Jan-22,C0029,P2149741,Carousel,No,No,No,848,0
Mar-22,C0137,P9490647,Carousel,Yes,No,No,466,0
Jul-22,C0222,P6883360,Banner,Yes,Yes,No,381,0
Nov-22,C0084,P5958173,Carousel,Yes,Yes,Yes,561,708
Aug-22,C0025,O2999082,Video,Yes,No,No,0,0
Feb-22,C0239,O7154990,Video,No,No,No,0,0
Aug-22,C0055,O7797856,Banner,Yes,No,No,0,0
Dec-22,C0161,P2369296,Video,Yes,No,No,180,0
Oct-22,C0223,P8220383,Video,Yes,Yes,Yes,350,230
May-22,C0079,O6327599,Banner,Yes,No,No,0,0
Apr-22,C0136,O6531612,Banner,Yes,Yes,No,0,0
Nov-22,C0237,O1849223,Carousel,No,No,No,0,0
Dec-22,C0159,O7301381,Banner,No,No,No,0,0
Aug-22,C0058,P4063044,Banner,No,No,No,795,0
Jan-22,C0124,O3853291,Video,Yes,Yes,Yes,0,701
Jan-22,C0233,O4099919,Carousel,Yes,Yes,Yes,0,577
Nov-22,C0052,P6169757,Video,Yes,Yes,Yes,546,461
Mar-22,C0229,O5663646,Banner,No,No,No,0,0
May-22,C0127,O1847412,Banner,No,No,No,0,0
Apr-22,C0208,P3231491,Video,Yes,Yes,Yes,530,658
Nov-22,C0105,O3971531,Banner,Yes,Yes,Yes,0,229
Sep-22,C0160,O6909065,Carousel,No,No,No,0,0
Jun-22,C0001,O5202823,Banner,Yes,Yes,No,0,0
Mar-22,C0085,P5899706,Banner,Yes,No,No,97,0
Jan-22,C0009,P6577443,Banner,No,No,No,765,0
Feb-22,C0022,P5798918,Carousel,Yes,Yes,Yes,121,328
Aug-22,C0017,O6618962,Carousel,No,No,No,0,0
Feb-22,C0043,P5542474,Video,Yes,No,No,527,0
May-22,C0060,O9273905,Video,Yes,Yes,No,0,0
Jun-22,C0167,P2545595,Banner,Yes,No,No,874,0
Nov-22,C0021,P3056231,Video,Yes,Yes,Yes,155,804
Jul-22,C0235,P5498531,Carousel,No,No,No,181,0
Dec-22,C0090,O4144312,Video,No,No,No,0,0
Aug-22,C0121,P1647600,Carousel,No,No,No,309,0
Nov-22,C0034,P8072346,Banner,No,No,No,572,0
Apr-22,C0103,O1641493,Banner,Yes,No,No,0,0
Jul-22,C0080,O9505072,Carousel,Yes,Yes,Yes,0,165
Nov-22,C0179,O5950272,Video,No,No,No,0,0
