UserID,ExposureID,SegmentType,Age,Gender,Income,OperatingSystem,Device,Browser,Location(DMA)
URS0L,P1740326,3P Audience,32,Male,71314,Android,Smartphone,Microsoft Edge,"Saint Paul, Minnesota"
UvBSl,P9434720,Custom Audience,46,Female,178489,Linux,Laptop,Mozilla Firefox,"Minneapolis, Minnesota"
UOfq2,P1309588,Custom Audience,43,Female,111034,Windows,Desktop,Microsoft Edge,"Saint Paul, Minnesota"
URlBc,P9011216,Custom Audience,52,Female,181496,Android,Tablet,Microsoft Edge,"Saint Paul, Minnesota"
UgQbv,O1198708,1P Audience,39,Female,101250,macOS,Desktop,Microsoft Edge,"Saint Paul, Minnesota"
UK6gi,P4286435,3P Audience,46,Female,158374,macOS,Desktop,Microsoft Edge,"Minneapolis, Minnesota"
UHeJ3,O2858011,3P Audience,51,Male,165699,macOS,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
UwybE,P4128879,3P Audience,29,Female,69492,Linux,Laptop,Mozilla Firefox,"Rochester, Minnesota"
UPv1f,O6125212,Custom Audience,26,Male,79737,iOS,Tablet,Safari,"Minneapolis, Minnesota"
U35su,P1094556,Custom Audience,48,Female,134841,macOS,Desktop,Microsoft Edge,"Saint Paul, Minnesota"
UGUtZ,P4280341,3P Audience,38,Female,113760,iOS,Smartphone,Safari,"Saint Paul, Minnesota"
UG4Wi,O2752949,Custom Audience,22,Female,53091,iOS,Tablet,Safari,"Saint Paul, Minnesota"
UBg35,O4959324,1P Audience,36,Male,81438,macOS,Laptop,Microsoft Edge,"Minneapolis, Minnesota"
U7mXO,P1752569,1P Audience,42,Female,93232,Android,Tablet,Microsoft Edge,"Rochester, Minnesota"
U2xNU,O2936969,Custom Audience,16,Female,50997,Windows,Laptop,Microsoft Edge,"Minneapolis, Minnesota"
Uwb83,P6074056,Custom Audience,42,Female,93622,iOS,Tablet,Safari,"Rochester, Minnesota"
UkSGs,P1986477,Custom Audience,37,Female,96599,Windows,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
UAa8F,P5634851,3P Audience,46,Male,130888,iOS,Smartphone,Safari,"Saint Paul, Minnesota"
UtuAY,P4271320,1P Audience,44,Female,86152,Windows,Desktop,Microsoft Edge,"Saint Paul, Minnesota"
Uy9uJ,O7897427,Custom Audience,35,Female,75892,Android,Tablet,Microsoft Edge,"Saint Paul, Minnesota"
UKGAP,P7595442,Custom Audience,55,Female,186718,Windows,Desktop,Microsoft Edge,"Rochester, Minnesota"
U7AVx,P1433178,1P Audience,38,Male,100983,iOS,Tablet,Safari,"Saint Paul, Minnesota"
U35su,P1964963,Custom Audience,48,Female,134841,macOS,Desktop,Microsoft Edge,"Saint Paul, Minnesota"
UPg5E,O6729878,Custom Audience,34,Male,60052,Windows,Desktop,Microsoft Edge,"Minneapolis, Minnesota"
UEUzr,P2979141,1P Audience,42,Male,116281,Windows,Laptop,Microsoft Edge,"Rochester, Minnesota"
Uj7gg,P5257555,Custom Audience,24,Female,45632,macOS,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
U45gQ,P2800747,1P Audience,18,Male,51093,iOS,Tablet,Safari,"Saint Paul, Minnesota"
UG7nC,O1573430,Custom Audience,53,Female,197261,iOS,Smartphone,Safari,"Minneapolis, Minnesota"
Ud64r,P9415107,3P Audience,31,Female,67847,Windows,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
UskgJ,O9889076,1P Audience,45,Male,119994,Android,Tablet,Microsoft Edge,"Saint Paul, Minnesota"
UVe0W,O5557981,Custom Audience,38,Male,114196,macOS,Desktop,Microsoft Edge,"Rochester, Minnesota"
U4wny,P1905733,Custom Audience,31,Male,78361,macOS,Desktop,Microsoft Edge,"Saint Paul, Minnesota"
UN9nF,O9353518,Custom Audience,18,Male,42337,macOS,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
UbwhQ,O3449847,1P Audience,28,Female,71161,Android,Smartphone,Microsoft Edge,"Rochester, Minnesota"
UWBmc,O2261221,3P Audience,25,Female,40808,macOS,Desktop,Microsoft Edge,"Minneapolis, Minnesota"
Uzc8L,P7826334,1P Audience,20,Female,48661,Android,Tablet,Microsoft Edge,"Minneapolis, Minnesota"
UuRcC,O7697464,Custom Audience,29,Male,74535,iOS,Tablet,Safari,"Saint Paul, Minnesota"
UIwNQ,P6843380,1P Audience,24,Male,42149,Linux,Laptop,Mozilla Firefox,"Saint Paul, Minnesota"
URS0L,P7307669,3P Audience,32,Male,71314,Android,Smartphone,Microsoft Edge,"Saint Paul, Minnesota"
UEJZu,O2601176,3P Audience,23,Male,49485,Android,Smartphone,Microsoft Edge,"Minneapolis, Minnesota"
UDESq,O1126809,3P Audience,18,Female,49499,iOS,Tablet,Safari,"Saint Paul, Minnesota"
U7qqn,O2457347,Custom Audience,16,Female,49434,iOS,Tablet,Safari,"Saint Paul, Minnesota"
UAFG7,P1937986,1P Audience,25,Male,56870,Android,Smartphone,Microsoft Edge,"Saint Paul, Minnesota"
UWwuR,O1140416,Custom Audience,55,Male,173102,Android,Tablet,Microsoft Edge,"Rochester, Minnesota"
UpGgW,O8940203,Custom Audience,27,Male,65184,macOS,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
U2rau,P1191643,Custom Audience,50,Male,153888,Android,Tablet,Microsoft Edge,"Rochester, Minnesota"
Unadz,P3563592,Custom Audience,27,Female,72865,macOS,Laptop,Microsoft Edge,"Rochester, Minnesota"
U45gQ,O8884680,1P Audience,18,Male,51093,Windows,Laptop,Microsoft Edge,"Minneapolis, Minnesota"
UynlC,P5671489,Custom Audience,26,Female,64594,Android,Smartphone,Microsoft Edge,"Minneapolis, Minnesota"
UL6AD,O9164452,1P Audience,19,Male,43717,iOS,Tablet,Safari,"Rochester, Minnesota"
UKGAP,P2313263,1P Audience,55,Female,186718,iOS,Tablet,Safari,"Saint Paul, Minnesota"
UKzuo,O6426392,1P Audience,18,Male,41479,Android,Tablet,Microsoft Edge,"Saint Paul, Minnesota"
UDESq,O8595335,Custom Audience,18,Female,49499,macOS,Laptop,Microsoft Edge,"Saint Paul, Minnesota"
Ufnxw,P8484588,Custom Audience,24,Male,42199,iOS,Smartphone,Safari,"Saint Paul, Minnesota"
U1g5a,O8753021,Custom Audience,36,Male,86784,Windows,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
UJ0tZ,O2392552,3P Audience,49,Female,171009,macOS,Desktop,Microsoft Edge,"Detroit, Michigan"
UTlIN,P9064984,Custom Audience,34,Male,64825,Android,Smartphone,Microsoft Edge,"Grand Rapids, Michigan"
U4Ohf,O4991235,3P Audience,26,Male,77725,iOS,Smartphone,Safari,"Detroit, Michigan"
UY06r,P7183380,3P Audience,23,Male,49220,macOS,Desktop,Microsoft Edge,"Warren, Michigan"
Uiekv,P7085603,Custom Audience,20,Male,51232,macOS,Desktop,Microsoft Edge,"Warren, Michigan"
UgaM5,P8513485,1P Audience,19,Male,56325,Windows,Desktop,Microsoft Edge,"Detroit, Michigan"
UQfcL,O8943875,Custom Audience,53,Female,182319,iOS,Tablet,Safari,"Detroit, Michigan"
UUsrm,O9614935,1P Audience,22,Female,51420,iOS,Tablet,Safari,"Grand Rapids, Michigan"
UQS5v,O7975871,3P Audience,24,Male,42372,Android,Tablet,Microsoft Edge,"Warren, Michigan"
UUwSK,O9742216,1P Audience,29,Male,77372,Android,Smartphone,Microsoft Edge,"Detroit, Michigan"
U26Yt,P9511228,Custom Audience,33,Male,65046,Android,Smartphone,Microsoft Edge,"Grand Rapids, Michigan"
UoQaQ,P8460338,1P Audience,25,Female,57439,macOS,Desktop,Microsoft Edge,"Warren, Michigan"
UTEEa,O4990326,1P Audience,31,Female,75358,Android,Smartphone,Microsoft Edge,"Grand Rapids, Michigan"
UI8Oc,P1107430,1P Audience,52,Female,147877,macOS,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UaAvw,P7596387,1P Audience,32,Female,67067,Android,Smartphone,Microsoft Edge,"Grand Rapids, Michigan"
U3kcn,P2682092,3P Audience,40,Male,96519,macOS,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
U41Ul,O4254278,1P Audience,37,Male,80595,Android,Tablet,Microsoft Edge,"Grand Rapids, Michigan"
UKEhV,O2921333,3P Audience,40,Female,111634,iOS,Smartphone,Safari,"Grand Rapids, Michigan"
ULXGD,P1553878,Custom Audience,51,Female,152396,iOS,Tablet,Safari,"Detroit, Michigan"
U7odd,P7663362,3P Audience,46,Male,143370,Linux,Laptop,Mozilla Firefox,"Warren, Michigan"
UYMZf,P6666935,1P Audience,49,Male,176947,Android,Tablet,Microsoft Edge,"Detroit, Michigan"
UyLO8,O3515218,Custom Audience,32,Female,66900,macOS,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UUII2,P2381552,Custom Audience,35,Male,66782,Android,Smartphone,Microsoft Edge,"Grand Rapids, Michigan"
UM3J2,P8539951,3P Audience,43,Female,92710,macOS,Laptop,Microsoft Edge,"Detroit, Michigan"
UYMZf,O6550001,Custom Audience,49,Male,176947,Linux,Laptop,Mozilla Firefox,"Grand Rapids, Michigan"
Ul9MF,O6305308,1P Audience,47,Male,149159,Android,Smartphone,Microsoft Edge,"Warren, Michigan"
UR70B,P9861043,1P Audience,21,Male,54854,macOS,Desktop,Microsoft Edge,"Warren, Michigan"
Uzc8L,P1006981,Custom Audience,20,Female,48661,macOS,Laptop,Microsoft Edge,"Detroit, Michigan"
UG7C2,P2580175,Custom Audience,42,Female,84763,Android,Tablet,Microsoft Edge,"Grand Rapids, Michigan"
UaiaH,O3298409,1P Audience,41,Female,108201,Android,Smartphone,Microsoft Edge,"Grand Rapids, Michigan"
UYO6b,P4377743,1P Audience,25,Female,50059,iOS,Tablet,Safari,"Grand Rapids, Michigan"
U7i0V,O4303021,1P Audience,37,Male,106124,Android,Tablet,Microsoft Edge,"Grand Rapids, Michigan"
UKzuo,O6131804,1P Audience,18,Male,41479,iOS,Smartphone,Safari,"Detroit, Michigan"
UDBev,P7672919,3P Audience,24,Female,42320,Android,Tablet,Microsoft Edge,"Warren, Michigan"
UEu3I,P6581704,1P Audience,23,Female,58603,macOS,Desktop,Microsoft Edge,"Detroit, Michigan"
UMlrB,P6706083,Custom Audience,54,Male,120031,macOS,Desktop,Microsoft Edge,"Detroit, Michigan"
Uctmp,O5038315,1P Audience,17,Female,51178,Android,Tablet,Microsoft Edge,"Detroit, Michigan"
Um2Ml,O5446575,1P Audience,35,Female,69304,Linux,Laptop,Mozilla Firefox,"Grand Rapids, Michigan"
Ug6Vb,P9315321,3P Audience,38,Female,102684,macOS,Desktop,Microsoft Edge,"Detroit, Michigan"
UzKuH,P9713673,Custom Audience,30,Female,60942,macOS,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
UQbbX,P6290741,3P Audience,23,Female,45243,Android,Tablet,Microsoft Edge,"Detroit, Michigan"
UzKuH,O9258747,Custom Audience,30,Female,60942,Windows,Desktop,Microsoft Edge,"Warren, Michigan"
UsF39,O7294370,1P Audience,31,Female,72226,Android,Tablet,Microsoft Edge,"Detroit, Michigan"
UwWPO,P2247456,3P Audience,30,Male,73841,macOS,Laptop,Microsoft Edge,"Detroit, Michigan"
Uy9uJ,P5872691,3P Audience,35,Female,75892,Android,Tablet,Microsoft Edge,"Detroit, Michigan"
UTEEa,O5240991,1P Audience,31,Female,75358,Android,Tablet,Microsoft Edge,"Detroit, Michigan"
UvQZu,P3820726,1P Audience,17,Female,45829,iOS,Smartphone,Safari,"Grand Rapids, Michigan"
UpGgW,O4509038,3P Audience,27,Male,65184,iOS,Smartphone,Safari,"Warren, Michigan"
Uqt30,O6226115,Custom Audience,51,Male,142003,macOS,Desktop,Microsoft Edge,"Detroit, Michigan"
U0jMK,O6776486,3P Audience,23,Female,44965,iOS,Smartphone,Safari,"Warren, Michigan"
UKT2x,P4213985,3P Audience,29,Male,74275,Windows,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UroL6,O7042602,3P Audience,34,Male,74668,macOS,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UWCAD,P2562303,3P Audience,20,Male,47477,iOS,Smartphone,Safari,"Warren, Michigan"
UpBnR,O8416506,Custom Audience,39,Male,100830,Android,Smartphone,Microsoft Edge,"Warren, Michigan"
UO9q4,O3513545,1P Audience,30,Male,67407,Linux,Laptop,Mozilla Firefox,"Grand Rapids, Michigan"
U5LBQ,O2671066,Custom Audience,23,Female,58097,iOS,Smartphone,Safari,"Detroit, Michigan"
UWx7r,P1801741,1P Audience,37,Female,105520,iOS,Smartphone,Safari,"Detroit, Michigan"
UngVf,P7607903,3P Audience,46,Male,146332,Android,Smartphone,Microsoft Edge,"Grand Rapids, Michigan"
UwBGH,O8803622,3P Audience,39,Male,112334,iOS,Tablet,Safari,"Detroit, Michigan"
UxVfL,O2738210,1P Audience,39,Male,110647,macOS,Laptop,Microsoft Edge,"Warren, Michigan"
UpGgW,P9278288,Custom Audience,27,Male,65184,macOS,Laptop,Microsoft Edge,"Warren, Michigan"
UVyxa,O8600128,3P Audience,20,Female,59586,Android,Tablet,Microsoft Edge,"Grand Rapids, Michigan"
UYing,O4194391,3P Audience,20,Male,59094,macOS,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UXXed,O3546375,3P Audience,54,Female,187288,iOS,Smartphone,Safari,"Warren, Michigan"
UqD1K,O9311193,3P Audience,45,Female,105575,Windows,Laptop,Microsoft Edge,"Detroit, Michigan"
UEkER,O1094819,Custom Audience,31,Female,70551,Android,Tablet,Microsoft Edge,"Detroit, Michigan"
UhJ4E,O8475311,1P Audience,20,Female,53369,Windows,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
U2dLR,O6387601,Custom Audience,18,Female,51813,iOS,Tablet,Safari,"Detroit, Michigan"
UCTiX,P4395913,Custom Audience,24,Male,42682,macOS,Laptop,Microsoft Edge,"Warren, Michigan"
UaaSI,P7304229,1P Audience,29,Female,67153,iOS,Tablet,Safari,"Warren, Michigan"
UFg5H,P9635487,3P Audience,31,Male,60613,macOS,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
U58Fa,P8987193,Custom Audience,40,Male,104425,Linux,Laptop,Mozilla Firefox,"Detroit, Michigan"
USpvr,O6679168,1P Audience,42,Male,112890,iOS,Smartphone,Safari,"Grand Rapids, Michigan"
Ueua6,O3720716,1P Audience,38,Male,99435,Linux,Laptop,Mozilla Firefox,"Grand Rapids, Michigan"
U41Ul,P1402864,Custom Audience,37,Male,80595,macOS,Desktop,Microsoft Edge,"Warren, Michigan"
UImZG,P2202182,Custom Audience,53,Male,129991,iOS,Tablet,Safari,"Warren, Michigan"
UL8tI,P4554149,Custom Audience,37,Female,100750,Android,Smartphone,Microsoft Edge,"Grand Rapids, Michigan"
UTEEa,P8602850,1P Audience,31,Female,75358,Windows,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UV3YW,O9708168,1P Audience,47,Male,183002,iOS,Smartphone,Safari,"Detroit, Michigan"
UeNLt,P2420472,3P Audience,35,Male,62373,macOS,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UxFzO,O1022477,Custom Audience,20,Female,43739,Windows,Desktop,Microsoft Edge,"Warren, Michigan"
Un0Wg,O4869397,Custom Audience,18,Female,51178,macOS,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UHz3j,P6550016,Custom Audience,20,Female,48999,iOS,Tablet,Safari,"Warren, Michigan"
UcChN,P9002823,Custom Audience,32,Female,63096,macOS,Desktop,Microsoft Edge,"Detroit, Michigan"
UfA9u,O3491628,Custom Audience,19,Male,43885,iOS,Tablet,Safari,"Detroit, Michigan"
Uwb83,O6552848,Custom Audience,42,Female,93622,Android,Tablet,Microsoft Edge,"Grand Rapids, Michigan"
Ud64r,O1261671,Custom Audience,31,Female,67847,iOS,Smartphone,Safari,"Warren, Michigan"
UoX6J,O5766281,Custom Audience,47,Male,163356,macOS,Desktop,Microsoft Edge,"Warren, Michigan"
U5LBQ,P3258369,1P Audience,23,Female,58097,iOS,Tablet,Safari,"Detroit, Michigan"
UK6gi,P3751518,3P Audience,46,Female,158374,iOS,Smartphone,Safari,"Grand Rapids, Michigan"
U329v,O7427944,3P Audience,38,Male,83147,Android,Smartphone,Microsoft Edge,"Warren, Michigan"
Uzc8L,O3704352,Custom Audience,20,Female,48661,Windows,Desktop,Microsoft Edge,"Warren, Michigan"
UsF39,O4983657,Custom Audience,31,Female,72226,Linux,Laptop,Mozilla Firefox,"Grand Rapids, Michigan"
UngVf,O5446513,Custom Audience,46,Male,146332,Android,Smartphone,Microsoft Edge,"Warren, Michigan"
Ueua6,O4665930,3P Audience,38,Male,99435,macOS,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UmBfu,P2917807,1P Audience,43,Female,114886,Android,Smartphone,Microsoft Edge,"Detroit, Michigan"
U7odd,P9753343,3P Audience,46,Male,143370,iOS,Smartphone,Safari,"Grand Rapids, Michigan"
UWBmc,P5572824,3P Audience,25,Female,40808,macOS,Desktop,Microsoft Edge,"Detroit, Michigan"
UCZ5Z,O5228197,Custom Audience,43,Male,110317,Windows,Laptop,Microsoft Edge,"Warren, Michigan"
UTgP5,O8805076,Custom Audience,47,Male,133150,Linux,Laptop,Mozilla Firefox,"Springfield, Massachusetts"
UWx7r,P8499852,Custom Audience,37,Female,105520,macOS,Desktop,Microsoft Edge,"Boston, Massachusetts"
U2cUh,O7923773,1P Audience,30,Female,70526,Windows,Desktop,Microsoft Edge,"Boston, Massachusetts"
UzKuH,O9913627,Custom Audience,30,Female,60942,macOS,Desktop,Microsoft Edge,"Boston, Massachusetts"
UI2ck,P2119565,3P Audience,37,Male,95440,macOS,Desktop,Microsoft Edge,"Boston, Massachusetts"
Uqt30,P8731482,1P Audience,51,Male,142003,Linux,Laptop,Mozilla Firefox,"Springfield, Massachusetts"
U1g5a,P5432117,1P Audience,36,Male,86784,Windows,Desktop,Microsoft Edge,"Springfield, Massachusetts"
U30nz,P3739331,3P Audience,48,Male,180407,iOS,Smartphone,Safari,"Boston, Massachusetts"
UgQbv,P4022589,3P Audience,39,Female,101250,Linux,Laptop,Mozilla Firefox,"Springfield, Massachusetts"
UAa8F,P4225152,Custom Audience,46,Male,130888,Android,Tablet,Microsoft Edge,"Boston, Massachusetts"
UoQaQ,P3837369,1P Audience,25,Female,57439,macOS,Desktop,Microsoft Edge,"Worcester, Massachusetts"
Ul9MF,O1258819,3P Audience,47,Male,149159,iOS,Smartphone,Safari,"Springfield, Massachusetts"
Uk4tU,P8173893,3P Audience,20,Male,53217,Windows,Laptop,Microsoft Edge,"Boston, Massachusetts"
UCTiX,O6886289,1P Audience,24,Male,42682,Android,Smartphone,Microsoft Edge,"Boston, Massachusetts"
UKT2x,O6652681,Custom Audience,29,Male,74275,iOS,Smartphone,Safari,"Boston, Massachusetts"
Ufnxw,P6707686,3P Audience,24,Male,42199,macOS,Desktop,Microsoft Edge,"Worcester, Massachusetts"
UEkER,O9065994,1P Audience,31,Female,70551,Windows,Laptop,Microsoft Edge,"Springfield, Massachusetts"
URZQA,O6377018,3P Audience,47,Male,164612,Android,Smartphone,Microsoft Edge,"Springfield, Massachusetts"
UK35V,O4084911,Custom Audience,16,Male,59787,iOS,Smartphone,Safari,"Worcester, Massachusetts"
UngVf,P4611038,3P Audience,46,Male,146332,Windows,Desktop,Microsoft Edge,"Boston, Massachusetts"
UeC62,P8928606,Custom Audience,49,Female,140446,Windows,Desktop,Microsoft Edge,"Boston, Massachusetts"
U2xNU,P8750525,3P Audience,16,Female,50997,macOS,Desktop,Microsoft Edge,"Springfield, Massachusetts"
U4Ohf,P4688243,1P Audience,26,Male,77725,Android,Smartphone,Microsoft Edge,"Springfield, Massachusetts"
UPv1f,P2768241,3P Audience,26,Male,79737,Android,Tablet,Microsoft Edge,"Worcester, Massachusetts"
UzKuH,O2720691,1P Audience,30,Female,60942,Linux,Laptop,Mozilla Firefox,"Springfield, Massachusetts"
U5LBQ,O7700890,3P Audience,23,Female,58097,iOS,Tablet,Safari,"Springfield, Massachusetts"
U57fo,P2740649,Custom Audience,17,Male,43145,Windows,Laptop,Microsoft Edge,"Boston, Massachusetts"
UqD1K,O2083820,Custom Audience,45,Female,105575,Windows,Laptop,Microsoft Edge,"Springfield, Massachusetts"
UHeJ3,O1601694,3P Audience,51,Male,165699,Linux,Laptop,Mozilla Firefox,"Springfield, Massachusetts"
Uk4tU,P4907127,1P Audience,20,Male,53217,iOS,Smartphone,Safari,"Springfield, Massachusetts"
Uwb83,O9979476,Custom Audience,42,Female,93622,Windows,Desktop,Microsoft Edge,"Springfield, Massachusetts"
U7odd,P7401854,3P Audience,46,Male,143370,Windows,Desktop,Microsoft Edge,"Boston, Massachusetts"
UvQZu,P2202962,1P Audience,17,Female,45829,iOS,Smartphone,Safari,"Boston, Massachusetts"
UzvN0,P2733346,1P Audience,43,Female,93158,iOS,Tablet,Safari,"Boston, Massachusetts"
UskgJ,O2893255,Custom Audience,45,Male,119994,Windows,Laptop,Microsoft Edge,"Boston, Massachusetts"
UcChN,P1409436,1P Audience,32,Female,63096,macOS,Desktop,Microsoft Edge,"Boston, Massachusetts"
Uiekv,O9725410,3P Audience,20,Male,51232,Windows,Laptop,Microsoft Edge,"Worcester, Massachusetts"
Udaez,P4414961,1P Audience,16,Female,53273,macOS,Laptop,Microsoft Edge,"Worcester, Massachusetts"
UYuan,O9900326,1P Audience,43,Female,101081,iOS,Smartphone,Safari,"Boston, Massachusetts"
UT2Jv,P6957569,3P Audience,48,Male,184261,macOS,Desktop,Microsoft Edge,"Worcester, Massachusetts"
UOWzG,P9233723,Custom Audience,44,Female,116218,iOS,Smartphone,Safari,"Springfield, Massachusetts"
UDvTV,P5040825,1P Audience,37,Female,86656,Windows,Desktop,Microsoft Edge,"Worcester, Massachusetts"
UzkUs,O1093758,Custom Audience,33,Female,68919,iOS,Smartphone,Safari,"Worcester, Massachusetts"
UXAek,O3227323,3P Audience,52,Female,184163,Android,Smartphone,Microsoft Edge,"Worcester, Massachusetts"
Uwb83,O8352189,3P Audience,42,Female,93622,iOS,Smartphone,Safari,"Boston, Massachusetts"
UaiaH,O5614505,1P Audience,41,Female,108201,macOS,Desktop,Microsoft Edge,"Springfield, Massachusetts"
UCwff,P5434014,1P Audience,21,Female,53265,iOS,Smartphone,Safari,"Worcester, Massachusetts"
UWx7r,P3753989,3P Audience,37,Female,105520,Linux,Laptop,Mozilla Firefox,"Boston, Massachusetts"
Uy9uJ,P4131607,1P Audience,35,Female,75892,Windows,Desktop,Microsoft Edge,"Boston, Massachusetts"
Un1Nh,P5259272,1P Audience,23,Male,49524,iOS,Tablet,Safari,"Boston, Massachusetts"
UCwff,O3436860,Custom Audience,21,Female,53265,macOS,Laptop,Microsoft Edge,"Worcester, Massachusetts"
UoX6J,O4530177,1P Audience,47,Male,163356,iOS,Smartphone,Safari,"Worcester, Massachusetts"
UgQbv,O2382329,Custom Audience,39,Female,101250,Windows,Laptop,Microsoft Edge,"Boston, Massachusetts"
UnXUb,P7988553,Custom Audience,29,Male,66323,Windows,Laptop,Microsoft Edge,"Worcester, Massachusetts"
UGUtZ,P1849188,3P Audience,38,Female,113760,Android,Tablet,Microsoft Edge,"Boston, Massachusetts"
UpVaj,O4144196,1P Audience,28,Female,63791,macOS,Desktop,Microsoft Edge,"Springfield, Massachusetts"
UDE18,O5837411,3P Audience,31,Male,71623,Linux,Laptop,Mozilla Firefox,"Worcester, Massachusetts"
U41Ul,O8719303,Custom Audience,37,Male,80595,Windows,Desktop,Microsoft Edge,"Boston, Massachusetts"
UOCZi,O8491686,Custom Audience,53,Female,123009,iOS,Smartphone,Safari,"Springfield, Massachusetts"
UzvN0,P1516063,3P Audience,43,Female,93158,Windows,Desktop,Microsoft Edge,"Worcester, Massachusetts"
UAx3d,O3795985,3P Audience,47,Female,129716,Android,Tablet,Microsoft Edge,"Springfield, Massachusetts"
U5z8o,P3505482,Custom Audience,44,Female,95268,iOS,Tablet,Safari,"Springfield, Massachusetts"
UDE18,P6546204,3P Audience,31,Male,71623,iOS,Tablet,Safari,"Springfield, Massachusetts"
UEUzr,P3583842,3P Audience,42,Male,116281,iOS,Smartphone,Safari,"Boston, Massachusetts"
UaAvw,P5864750,1P Audience,32,Female,67067,iOS,Tablet,Safari,"Boston, Massachusetts"
UM3J2,O4194483,3P Audience,43,Female,92710,macOS,Desktop,Microsoft Edge,"Worcester, Massachusetts"
Un0Wg,P6531016,Custom Audience,18,Female,51178,Android,Tablet,Microsoft Edge,"Worcester, Massachusetts"
UN7Ek,P5596152,1P Audience,44,Male,98607,macOS,Laptop,Microsoft Edge,"Boston, Massachusetts"
UGXFt,P5840302,3P Audience,22,Female,46077,Windows,Desktop,Microsoft Edge,"Springfield, Massachusetts"
UnSUW,O5017747,Custom Audience,36,Female,120000,macOS,Desktop,Microsoft Edge,"Springfield, Massachusetts"
UI2ck,O4774816,Custom Audience,37,Male,95440,macOS,Desktop,Microsoft Edge,"Worcester, Massachusetts"
U711i,P3959925,1P Audience,37,Male,107135,Android,Tablet,Microsoft Edge,"Boston, Massachusetts"
UCmPl,O4044588,1P Audience,43,Female,101827,Linux,Laptop,Mozilla Firefox,"Boston, Massachusetts"
U3Pyk,P3376844,3P Audience,23,Female,51836,Android,Tablet,Microsoft Edge,"Worcester, Massachusetts"
UnHzb,O3602926,3P Audience,44,Female,106452,Android,Tablet,Microsoft Edge,"Boston, Massachusetts"
UfmkR,O6351953,3P Audience,24,Female,57115,Android,Tablet,Microsoft Edge,"Worcester, Massachusetts"
UeC62,O4263117,1P Audience,49,Female,140446,iOS,Tablet,Safari,"Boston, Massachusetts"
Udaez,P4624567,1P Audience,16,Female,53273,Windows,Desktop,Microsoft Edge,"Boston, Massachusetts"
U35su,O4015682,3P Audience,48,Female,134841,Android,Smartphone,Microsoft Edge,"Boston, Massachusetts"
U3kcn,P9635002,3P Audience,40,Male,96519,macOS,Laptop,Microsoft Edge,"Worcester, Massachusetts"
UKT2x,O3698144,1P Audience,29,Male,74275,Linux,Laptop,Mozilla Firefox,"Boston, Massachusetts"
U1jqe,P7838532,3P Audience,43,Female,87520,macOS,Desktop,Microsoft Edge,"Worcester, Massachusetts"
UT71f,O9761399,Custom Audience,23,Female,47618,iOS,Tablet,Safari,"Springfield, Massachusetts"
U5QXd,P1974847,3P Audience,24,Male,43778,iOS,Smartphone,Safari,"Worcester, Massachusetts"
U0s3m,O7028065,1P Audience,29,Male,74130,macOS,Laptop,Microsoft Edge,"Worcester, Massachusetts"
U3Pyk,O5935828,Custom Audience,23,Female,51836,iOS,Tablet,Safari,"Springfield, Massachusetts"
UlGm2,O2600320,1P Audience,23,Female,46215,iOS,Smartphone,Safari,"Worcester, Massachusetts"
UroL6,O6709601,3P Audience,34,Male,74668,macOS,Desktop,Microsoft Edge,"Springfield, Massachusetts"
UcgP4,P2370137,1P Audience,18,Female,45843,macOS,Desktop,Microsoft Edge,"Boston, Massachusetts"
Uqny3,O4018236,3P Audience,52,Female,141865,iOS,Tablet,Safari,"Springfield, Massachusetts"
URZQA,P7854750,Custom Audience,47,Male,164612,Android,Tablet,Microsoft Edge,"Worcester, Massachusetts"
UN7Ek,O1134716,1P Audience,44,Male,98607,Android,Smartphone,Microsoft Edge,"Worcester, Massachusetts"
UcgP4,P8540037,3P Audience,18,Female,45843,Android,Tablet,Microsoft Edge,"Boston, Massachusetts"
UEUzr,P7105680,1P Audience,42,Male,116281,Android,Smartphone,Microsoft Edge,"Springfield, Massachusetts"
UNLsu,P2505185,3P Audience,46,Male,141406,Windows,Desktop,Microsoft Edge,"Springfield, Massachusetts"
UT2Jv,O6186218,Custom Audience,48,Male,184261,iOS,Smartphone,Safari,"Worcester, Massachusetts"
