AdDate,CreativeID,ExposureID,AdFormat,Viewable,WasClicked,Conversion,SpendonExposure,RevenueGenerated
Sep-21,C0118,P6087744,Banner,Yes,No,No,182,0
Dec-21,C0036,O9058789,Banner,Yes,Yes,No,0,0
Oct-21,C0231,P4277452,Video,Yes,Yes,Yes,798,318
Jun-21,C0244,O5793446,Video,Yes,Yes,No,0,0
Nov-21,C0077,P2490931,Video,No,No,No,145,0
Jun-21,C0071,O4192421,Video,Yes,No,No,0,0
Dec-21,C0149,O9214268,Carousel,No,No,No,0,0
Jun-21,C0136,P1743190,Video,No,No,No,134,0
Jun-21,C0061,P2866846,Carousel,Yes,No,No,785,0
Mar-21,C0151,O3901944,Carousel,Yes,Yes,Yes,0,647
Sep-21,C0111,P8709480,Video,Yes,No,No,440,0
Mar-21,C0098,O2604497,Banner,No,No,No,0,0
May-21,C0221,O7261544,Video,No,No,No,0,0
Mar-21,C0175,P1355516,Banner,Yes,Yes,Yes,452,328
Jun-21,C0069,O1282034,Banner,No,No,No,0,0
Feb-21,C0074,O8584293,Video,Yes,No,No,0,0
Sep-21,C0242,O6332855,Banner,Yes,Yes,No,0,0
Dec-21,C0158,P8594999,Carousel,Yes,No,No,353,0
Nov-21,C0163,O8800202,Banner,Yes,Yes,Yes,0,470
Jul-21,C0113,O9381214,Video,Yes,No,No,0,0
Apr-21,C0225,O7721149,Video,No,No,No,0,0
May-21,C0225,P5103492,Banner,Yes,Yes,No,611,0
Nov-21,C0119,P1376978,Banner,Yes,No,No,602,0
Jul-21,C0001,O7404141,Video,Yes,No,No,0,0
Feb-21,C0059,P1148935,Banner,Yes,Yes,Yes,663,326
Feb-21,C0041,P6957414,Carousel,Yes,Yes,Yes,813,390
Jan-21,C0140,P8425327,Video,No,No,No,590,0
Jan-21,C0182,O3708806,Carousel,Yes,No,No,0,0
Mar-21,C0232,P3033436,Banner,No,No,No,841,0
Jun-21,C0174,O6562687,Carousel,No,No,No,0,0
Jan-21,C0131,P5775594,Video,Yes,No,No,703,0
Dec-21,C0012,O5649541,Banner,Yes,Yes,Yes,0,659
Nov-21,C0185,O8403818,Banner,No,No,No,0,0
Feb-21,C0107,P5497960,Video,Yes,No,No,338,0
Sep-21,C0225,O7963565,Banner,Yes,No,No,0,0
Apr-21,C0001,P5455352,Banner,Yes,Yes,Yes,837,416
Sep-21,C0175,O5971950,Banner,Yes,Yes,Yes,0,868
Feb-21,C0106,O6595678,Video,No,No,No,0,0
Apr-21,C0070,O7397557,Carousel,Yes,No,No,0,0
Mar-21,C0113,O6154176,Carousel,No,No,No,0,0
Nov-21,C0128,P9862552,Carousel,No,No,No,660,0
Dec-21,C0021,O3916533,Video,Yes,Yes,No,0,0
Mar-21,C0146,O8955345,Carousel,Yes,No,No,0,0
Jun-21,C0173,P2414671,Banner,No,No,No,244,0
Dec-21,C0056,P9937492,Banner,Yes,No,No,194,0
Mar-21,C0035,P1756844,Banner,Yes,Yes,No,245,0
Jan-21,C0206,O5119441,Carousel,Yes,Yes,Yes,0,123
Aug-21,C0086,O6736706,Video,Yes,No,No,0,0
Jun-21,C0165,O4635186,Carousel,Yes,No,No,0,0
Mar-21,C0243,O8212512,Carousel,Yes,No,No,0,0
Aug-21,C0047,P3817718,Carousel,Yes,Yes,No,586,0
May-21,C0173,O8708575,Banner,Yes,No,No,0,0
Aug-21,C0192,O3839356,Banner,Yes,No,No,0,0
Mar-21,C0069,P3152468,Banner,No,No,No,232,0
Apr-21,C0237,O1019115,Banner,Yes,No,No,0,0
Sep-21,C0201,O5677095,Carousel,Yes,Yes,Yes,0,771
Feb-21,C0097,P6667604,Carousel,Yes,No,No,880,0
Nov-21,C0177,P4764582,Banner,No,No,No,719,0
Nov-21,C0192,O5474870,Banner,Yes,Yes,Yes,0,96
Nov-21,C0075,P6312046,Carousel,Yes,Yes,Yes,202,614
Jul-21,C0152,O7016786,Carousel,No,No,No,0,0
Jun-21,C0123,P8705545,Banner,Yes,No,No,871,0
Jan-21,C0119,O6898857,Banner,Yes,No,No,0,0
Apr-21,C0163,O5542314,Banner,Yes,Yes,No,0,0
Oct-21,C0222,O1552197,Banner,Yes,No,No,0,0
Aug-21,C0116,O1206748,Carousel,No,No,No,0,0
Aug-21,C0078,O9447287,Banner,No,No,No,0,0
Sep-21,C0242,O7237750,Video,Yes,No,No,0,0
Apr-21,C0233,O5008607,Carousel,No,No,No,0,0
Jan-21,C0002,P1087253,Banner,Yes,No,No,434,0
Nov-21,C0071,P2484521,Video,Yes,No,No,113,0
Sep-21,C0191,P2243906,Carousel,Yes,Yes,Yes,490,418
Feb-21,C0070,P1246671,Banner,Yes,No,No,535,0
Nov-21,C0052,O6010941,Banner,Yes,Yes,No,0,0
Apr-21,C0078,O3998381,Video,Yes,No,No,0,0
Nov-21,C0196,P6929658,Banner,Yes,Yes,Yes,773,499
Jun-21,C0174,P7648623,Video,Yes,No,No,486,0
Nov-21,C0208,O3296768,Banner,Yes,Yes,Yes,0,484
May-21,C0140,O5938303,Video,Yes,Yes,No,0,0
Mar-21,C0065,P1004459,Video,No,No,No,366,0
Jul-21,C0129,P8468939,Video,Yes,No,No,163,0
Jun-21,C0145,P7112003,Carousel,Yes,No,No,688,0
Apr-21,C0171,P6353311,Carousel,No,No,No,624,0
Apr-21,C0072,O6601996,Banner,Yes,Yes,Yes,0,852
Sep-21,C0227,P8958612,Video,Yes,No,No,274,0
Nov-21,C0153,O5653232,Banner,No,No,No,0,0
Apr-21,C0024,O6595002,Banner,Yes,No,No,0,0
Apr-21,C0065,O1736444,Banner,Yes,Yes,Yes,0,239
May-21,C0171,P9887811,Banner,Yes,No,No,832,0
Sep-21,C0008,O7417235,Video,Yes,No,No,0,0
Jan-21,C0198,P2062117,Banner,Yes,Yes,Yes,271,211
Jul-21,C0118,P5019439,Carousel,Yes,No,No,742,0
Apr-21,C0230,P8613531,Banner,Yes,Yes,No,491,0
Apr-21,C0104,O5072874,Banner,Yes,Yes,Yes,0,152
Aug-21,C0155,P4541425,Video,No,No,No,418,0
Jun-21,C0026,O9647114,Carousel,Yes,No,No,0,0
Dec-21,C0129,O4097113,Video,Yes,Yes,Yes,0,720
Jan-21,C0166,P9238188,Video,No,No,No,96,0
Nov-21,C0160,O4187141,Video,No,No,No,0,0
Mar-21,C0195,O2979918,Banner,Yes,Yes,No,0,0
Apr-21,C0209,P2698847,Carousel,Yes,Yes,No,230,0
Jul-21,C0054,O2885905,Video,Yes,No,No,0,0
Oct-21,C0058,O9810363,Carousel,Yes,No,No,0,0
Nov-21,C0167,O9033005,Carousel,Yes,Yes,Yes,0,502
Apr-21,C0219,O2509401,Carousel,No,No,No,0,0
Apr-21,C0061,O4286354,Video,Yes,No,No,0,0
Sep-21,C0077,O4403951,Carousel,No,No,No,0,0
Oct-21,C0225,O7177580,Banner,Yes,Yes,No,0,0
May-21,C0021,O8818623,Banner,No,No,No,0,0
Sep-21,C0167,P5272653,Video,Yes,Yes,Yes,203,870
Mar-21,C0102,O6472822,Video,Yes,Yes,Yes,0,480
Jul-21,C0002,O6202453,Carousel,Yes,Yes,No,0,0
Oct-21,C0150,O7936059,Banner,Yes,Yes,Yes,0,195
Nov-21,C0139,P1369432,Carousel,No,No,No,292,0
Mar-21,C0053,O3681377,Banner,No,No,No,0,0
May-21,C0231,O5912111,Banner,Yes,Yes,Yes,0,248
Nov-21,C0100,P4653981,Carousel,No,No,No,121,0
Oct-21,C0182,O2456526,Banner,Yes,No,No,0,0
Jul-21,C0014,P7437789,Banner,No,No,No,315,0
Jan-21,C0022,O3008427,Carousel,No,No,No,0,0
Nov-21,C0110,P5570109,Banner,No,No,No,881,0
Dec-21,C0005,P6421514,Banner,Yes,Yes,No,696,0
Sep-21,C0146,O3913086,Carousel,Yes,No,No,0,0
Dec-21,C0140,O7316785,Banner,Yes,Yes,No,0,0
May-21,C0039,P3246574,Banner,Yes,No,No,294,0
Jun-21,C0141,O4061564,Video,No,No,No,0,0
Nov-21,C0231,P2914129,Carousel,Yes,No,No,489,0
Jul-21,C0184,P6963937,Carousel,Yes,No,No,674,0
Mar-21,C0178,O8251993,Carousel,Yes,No,No,0,0
Mar-21,C0004,O9634936,Video,Yes,No,No,0,0
Nov-21,C0247,O5032544,Video,Yes,No,No,0,0
Sep-21,C0136,O3091965,Carousel,Yes,No,No,0,0
Nov-21,C0215,O9523755,Banner,Yes,Yes,No,0,0
Oct-21,C0011,O9277722,Video,Yes,No,No,0,0
Aug-21,C0170,P2818238,Carousel,No,No,No,218,0
Aug-21,C0143,P9531710,Carousel,Yes,No,No,349,0
Jul-21,C0250,P9817754,Video,Yes,No,No,529,0
Jun-21,C0138,O9439403,Banner,Yes,No,No,0,0
Aug-21,C0055,P8165738,Carousel,Yes,Yes,Yes,806,699
Apr-21,C0034,P8737636,Banner,Yes,No,No,302,0
Apr-21,C0048,P5691692,Banner,Yes,No,No,826,0
Feb-21,C0114,O3611315,Banner,Yes,No,No,0,0
Apr-21,C0191,P8998380,Carousel,Yes,No,No,399,0
Apr-21,C0089,O8607263,Video,No,No,No,0,0
May-21,C0092,P1600300,Carousel,No,No,No,668,0
Mar-21,C0020,P2901118,Carousel,Yes,Yes,No,654,0
Aug-21,C0228,O3050828,Video,No,No,No,0,0
Nov-21,C0183,P6214608,Banner,Yes,No,No,876,0
Apr-21,C0137,O9204811,Banner,Yes,No,No,0,0
Jul-21,C0232,P3763513,Video,No,No,No,892,0
Jul-21,C0020,O7432643,Video,Yes,Yes,Yes,0,416
Sep-21,C0049,P5959585,Video,Yes,No,No,90,0
May-21,C0103,O4607676,Video,Yes,No,No,0,0
Mar-21,C0224,O7104636,Video,Yes,No,No,0,0
Feb-21,C0021,P7619497,Banner,Yes,Yes,Yes,321,780
Oct-21,C0093,O1774510,Carousel,Yes,Yes,Yes,0,790
Feb-21,C0145,P5170035,Video,Yes,No,No,725,0
Jul-21,C0247,O1930699,Carousel,No,No,No,0,0
Oct-21,C0168,O8444059,Video,Yes,Yes,Yes,0,129
Mar-21,C0069,O9870653,Video,Yes,Yes,Yes,0,824
May-21,C0205,P2451493,Video,Yes,No,No,367,0
Sep-21,C0055,O5804861,Carousel,No,No,No,0,0
Aug-21,C0026,O2813502,Video,No,No,No,0,0
Jul-21,C0197,O7242978,Carousel,No,No,No,0,0
Aug-21,C0023,O4835932,Carousel,Yes,Yes,No,0,0
Apr-21,C0024,O9520497,Banner,Yes,Yes,Yes,0,684
Mar-21,C0123,P4687679,Video,Yes,No,No,395,0
Oct-21,C0208,O5289520,Carousel,Yes,Yes,No,0,0
Aug-21,C0180,P8778938,Video,Yes,Yes,No,610,0
Feb-21,C0118,P2143957,Video,Yes,No,No,445,0
Jul-21,C0148,O5637478,Video,Yes,No,No,0,0
Mar-21,C0026,O4638761,Video,No,No,No,0,0
Nov-21,C0189,O2733877,Carousel,Yes,No,No,0,0
Apr-21,C0059,O8077382,Video,No,No,No,0,0
May-21,C0180,P5687746,Banner,Yes,Yes,Yes,772,537
Oct-21,C0142,P9741969,Video,Yes,Yes,Yes,384,815
Jun-21,C0026,O7199105,Carousel,No,No,No,0,0
Apr-21,C0059,O1466002,Carousel,Yes,No,No,0,0
Sep-21,C0095,P4334088,Carousel,No,No,No,576,0
Apr-21,C0059,O2875589,Video,No,No,No,0,0
Sep-21,C0039,O4102521,Video,No,No,No,0,0
Aug-21,C0002,P1532658,Banner,Yes,Yes,No,835,0
Oct-21,C0142,P1158984,Video,Yes,No,No,620,0
Jul-21,C0197,O6613567,Banner,Yes,Yes,Yes,0,223
Dec-21,C0097,P6174210,Banner,Yes,Yes,Yes,203,801
May-21,C0005,O8477751,Banner,Yes,No,No,0,0
Apr-21,C0022,P1513416,Banner,Yes,No,No,135,0
Oct-21,C0017,P5900226,Carousel,Yes,No,No,136,0
Feb-21,C0031,O1642829,Carousel,No,No,No,0,0
Jan-21,C0150,P7118669,Banner,Yes,Yes,No,377,0
Sep-21,C0075,O5129274,Banner,Yes,Yes,No,0,0
Apr-21,C0145,P8311348,Banner,Yes,No,No,786,0
Mar-21,C0115,O4085245,Video,Yes,No,No,0,0
Feb-21,C0113,O5645640,Video,Yes,No,No,0,0
Feb-21,C0101,P6580714,Video,Yes,Yes,Yes,544,512
Dec-21,C0238,O5587158,Carousel,Yes,No,No,0,0
Oct-21,C0106,O7394121,Video,Yes,No,No,0,0
Jun-21,C0037,O4755438,Banner,Yes,No,No,0,0
Feb-21,C0143,O6430371,Banner,No,No,No,0,0
Aug-21,C0132,O4163235,Carousel,No,No,No,0,0
Aug-21,C0155,P7274272,Banner,No,No,No,850,0
Jul-21,C0237,P4687293,Video,Yes,No,No,457,0
Feb-21,C0153,O7795294,Carousel,Yes,No,No,0,0
Apr-21,C0140,O4693098,Banner,No,No,No,0,0
Mar-21,C0092,O9184523,Carousel,No,No,No,0,0
Aug-21,C0237,O3810981,Carousel,Yes,No,No,0,0
Jun-21,C0218,P1866577,Carousel,Yes,No,No,705,0
Mar-21,C0152,O4763549,Video,No,No,No,0,0
Jul-21,C0100,P3985060,Banner,Yes,Yes,Yes,800,228
Nov-21,C0170,P8837250,Banner,Yes,No,No,229,0
Jun-21,C0214,P8104976,Carousel,Yes,Yes,Yes,552,342
Oct-21,C0203,O9303819,Banner,Yes,Yes,No,0,0
Aug-21,C0183,P8930578,Video,No,No,No,441,0
Nov-21,C0022,O5415316,Banner,Yes,Yes,Yes,0,281
Sep-21,C0242,P4281485,Carousel,Yes,Yes,Yes,405,155
Aug-21,C0003,O9823603,Carousel,Yes,No,No,0,0
Dec-21,C0015,O4751465,Carousel,Yes,Yes,Yes,0,713
Jul-21,C0193,P6949863,Video,No,No,No,255,0
Mar-21,C0135,P6205129,Banner,No,No,No,294,0
Sep-21,C0170,P5610374,Banner,Yes,Yes,Yes,888,538
Jul-21,C0065,P4214839,Video,Yes,Yes,No,711,0
Sep-21,C0036,O1475699,Carousel,No,No,No,0,0
Mar-21,C0150,O2380500,Carousel,Yes,No,No,0,0
Sep-21,C0188,P6790253,Banner,No,No,No,893,0
Oct-21,C0102,P5942581,Carousel,Yes,Yes,No,805,0
Mar-21,C0077,O5490671,Banner,No,No,No,0,0
Dec-21,C0039,P9676315,Banner,No,No,No,405,0
Feb-21,C0226,P7016011,Banner,Yes,Yes,No,554,0
Nov-21,C0093,P1391318,Banner,Yes,Yes,No,896,0
Apr-21,C0117,P5109768,Video,Yes,No,No,886,0
Jun-21,C0158,O8779713,Video,No,No,No,0,0
Sep-21,C0215,P4357297,Video,Yes,No,No,844,0
Jun-21,C0069,O5315066,Video,Yes,Yes,Yes,0,263
Jul-21,C0075,O5344041,Banner,No,No,No,0,0
Jun-21,C0173,O5034888,Carousel,Yes,No,No,0,0
May-21,C0090,O1679061,Carousel,Yes,No,No,0,0
Sep-21,C0026,P1015040,Carousel,No,No,No,175,0
Apr-21,C0013,O9246546,Carousel,Yes,No,No,0,0
Jul-21,C0026,O3523056,Video,Yes,Yes,No,0,0
Dec-21,C0107,O9945911,Banner,Yes,Yes,No,0,0
Dec-21,C0016,O8954021,Video,No,No,No,0,0
Jan-21,C0217,P2571676,Carousel,Yes,No,No,304,0
Nov-21,C0077,P8823984,Banner,Yes,Yes,No,781,0
Oct-21,C0152,O6898078,Carousel,Yes,Yes,No,0,0
Feb-21,C0215,P6931145,Video,Yes,No,No,638,0
Oct-21,C0115,P6109353,Carousel,No,No,No,360,0
May-21,C0141,O5016936,Banner,Yes,Yes,No,0,0
Dec-21,C0155,O1624882,Carousel,Yes,No,No,0,0
Mar-21,C0051,P6699546,Carousel,Yes,Yes,No,339,0
Feb-21,C0196,P2614272,Banner,Yes,No,No,245,0
Oct-21,C0249,P7300076,Carousel,No,No,No,578,0
Sep-21,C0190,O8493951,Banner,Yes,No,No,0,0
Jun-21,C0167,O2218207,Carousel,Yes,No,No,0,0
Oct-21,C0093,O3742562,Carousel,No,No,No,0,0
Oct-21,C0163,O5358688,Video,No,No,No,0,0
Nov-21,C0248,P6072895,Video,Yes,Yes,No,395,0
Apr-21,C0020,P4375040,Carousel,Yes,No,No,360,0
May-21,C0092,P2563446,Carousel,Yes,Yes,No,816,0
Jul-21,C0067,O5400907,Banner,Yes,Yes,Yes,0,493
Nov-21,C0072,O2436458,Banner,No,No,No,0,0
Jul-21,C0086,P4195414,Video,Yes,Yes,No,876,0
Jun-21,C0070,P7073397,Carousel,Yes,Yes,Yes,666,876
Apr-21,C0204,P3857060,Banner,Yes,Yes,Yes,180,262
Jun-21,C0077,O2928108,Banner,Yes,Yes,Yes,0,871
Aug-21,C0185,P1023253,Banner,Yes,No,No,239,0
Jul-21,C0112,P7727579,Carousel,No,No,No,303,0
Mar-21,C0008,O3610893,Banner,No,No,No,0,0
May-21,C0082,P3714973,Banner,No,No,No,334,0
May-21,C0125,O6336500,Carousel,Yes,No,No,0,0
Mar-21,C0163,P6687536,Banner,No,No,No,527,0
Sep-21,C0206,P2124227,Banner,No,No,No,448,0
Jan-21,C0035,P8039250,Carousel,Yes,Yes,No,378,0
Jan-21,C0218,P5192762,Video,No,No,No,151,0
Sep-21,C0125,P9994675,Carousel,Yes,No,No,310,0
Nov-21,C0158,O2506996,Carousel,Yes,No,No,0,0
Nov-21,C0066,O8600357,Video,No,No,No,0,0
Jun-21,C0208,O8369974,Carousel,Yes,No,No,0,0
Aug-21,C0082,O8190043,Carousel,Yes,No,No,0,0
Feb-21,C0102,P1009500,Banner,Yes,Yes,No,589,0
Feb-21,C0177,P5599664,Carousel,No,No,No,442,0
Feb-21,C0106,P7642640,Video,Yes,No,No,423,0
Aug-21,C0044,O2347390,Video,No,No,No,0,0
Apr-21,C0195,P9787977,Banner,Yes,No,No,848,0
Sep-21,C0199,O9980402,Banner,Yes,Yes,No,0,0
May-21,C0103,O1396597,Carousel,Yes,No,No,0,0
May-21,C0205,O4117420,Banner,Yes,Yes,No,0,0
Dec-21,C0190,P2538104,Carousel,Yes,Yes,Yes,836,290
Jul-21,C0078,P5439800,Carousel,Yes,Yes,Yes,515,801
Sep-21,C0073,P1240994,Banner,Yes,Yes,No,786,0
May-21,C0228,P6197070,Banner,Yes,No,No,564,0
May-21,C0108,P8386285,Video,No,No,No,328,0
Aug-21,C0146,O1534893,Video,Yes,No,No,0,0
Dec-21,C0231,P5612052,Video,Yes,No,No,388,0
Nov-21,C0046,O4716810,Banner,Yes,No,No,0,0
Jul-21,C0209,P8544482,Banner,Yes,No,No,224,0
Jul-21,C0051,O1271113,Banner,Yes,No,No,0,0
Aug-21,C0234,P2915318,Carousel,Yes,No,No,415,0
Oct-21,C0069,P1355531,Carousel,Yes,Yes,Yes,664,861
Feb-21,C0050,O4041406,Video,Yes,No,No,0,0
Jan-21,C0202,P2513014,Carousel,No,No,No,499,0
Jun-21,C0213,O1509397,Video,Yes,No,No,0,0
Jan-21,C0014,O9117900,Video,No,No,No,0,0
Jul-21,C0222,O4933428,Banner,Yes,Yes,No,0,0
Sep-21,C0088,P9085714,Banner,No,No,No,165,0
Dec-21,C0089,O4682477,Banner,Yes,Yes,Yes,0,726
Feb-21,C0060,O9433464,Banner,Yes,No,No,0,0
Oct-21,C0237,P8283366,Banner,Yes,No,No,758,0
Aug-21,C0113,O8608704,Carousel,Yes,Yes,Yes,0,264
May-21,C0238,P8459162,Carousel,Yes,Yes,No,777,0
Jun-21,C0146,O5908387,Video,Yes,Yes,Yes,0,196
Dec-21,C0180,P3101699,Carousel,Yes,Yes,No,354,0
Jun-21,C0089,O9668548,Video,Yes,Yes,Yes,0,491
Jun-21,C0055,P1401577,Banner,Yes,Yes,Yes,734,873
Apr-21,C0104,O1233513,Video,Yes,Yes,No,0,0
Nov-21,C0137,P4139551,Banner,No,No,No,580,0
Jan-21,C0101,O9905771,Banner,Yes,No,No,0,0
Dec-21,C0191,O6729481,Carousel,Yes,No,No,0,0
Jan-21,C0198,P4076899,Banner,No,No,No,587,0
Jul-21,C0121,O9487796,Banner,No,No,No,0,0
Jul-21,C0197,P7814242,Video,No,No,No,691,0
Feb-21,C0004,P4277665,Carousel,No,No,No,813,0
Mar-21,C0141,O2767930,Banner,Yes,Yes,No,0,0
Oct-21,C0159,P6876080,Carousel,Yes,Yes,Yes,311,513
May-21,C0250,P2292030,Banner,Yes,Yes,Yes,726,743
Feb-21,C0133,O3534427,Banner,Yes,No,No,0,0
Nov-21,C0170,P5243660,Video,Yes,Yes,Yes,671,137
May-21,C0106,P6352315,Video,Yes,Yes,No,274,0
Oct-21,C0029,P3366281,Carousel,Yes,Yes,Yes,506,682
Sep-21,C0182,O4388202,Carousel,Yes,No,No,0,0
Sep-21,C0238,O7021954,Carousel,Yes,No,No,0,0
Jan-21,C0111,P1354046,Carousel,Yes,Yes,Yes,221,757
Jul-21,C0049,O4827841,Carousel,Yes,No,No,0,0
Aug-21,C0131,P8790751,Banner,No,No,No,436,0
Sep-21,C0162,O4123804,Carousel,Yes,Yes,Yes,0,106
Oct-21,C0233,P2449223,Carousel,Yes,No,No,173,0
Nov-21,C0134,O6300331,Banner,Yes,Yes,Yes,0,440
Jun-21,C0165,P3569012,Carousel,Yes,Yes,No,697,0
Nov-21,C0178,P2650985,Carousel,No,No,No,370,0
Sep-21,C0138,O1639446,Carousel,Yes,Yes,No,0,0
Dec-21,C0223,O3818303,Video,Yes,Yes,Yes,0,639
Oct-21,C0184,O5376056,Video,No,No,No,0,0
Apr-21,C0110,P4476040,Video,Yes,Yes,Yes,449,476
Aug-21,C0015,O9718178,Video,No,No,No,0,0
Dec-21,C0166,P9317829,Video,Yes,No,No,879,0
Feb-21,C0071,O9169181,Video,Yes,Yes,No,0,0
Dec-21,C0025,O8478998,Video,No,No,No,0,0
Nov-21,C0076,P4362841,Carousel,No,No,No,396,0
Jun-21,C0173,P2312802,Video,Yes,No,No,257,0
May-21,C0062,P6003757,Video,Yes,No,No,745,0
Feb-21,C0176,O4516910,Video,Yes,No,No,0,0
Jul-21,C0091,O3773419,Banner,No,No,No,0,0
Apr-21,C0131,P1925407,Video,Yes,Yes,Yes,517,211
Feb-21,C0015,P7138594,Video,Yes,No,No,225,0
Apr-21,C0044,O1479111,Banner,Yes,No,No,0,0
May-21,C0190,O1310883,Carousel,Yes,Yes,No,0,0
Mar-21,C0092,P3205076,Carousel,Yes,No,No,558,0
Aug-21,C0207,P2312094,Banner,No,No,No,561,0
Dec-21,C0124,O4970870,Carousel,Yes,Yes,No,0,0
Aug-21,C0245,P8759418,Carousel,No,No,No,533,0
Nov-21,C0091,O7139699,Carousel,Yes,Yes,Yes,0,496
Mar-21,C0028,P1309593,Video,Yes,No,No,681,0
Aug-21,C0094,P2889009,Video,Yes,No,No,319,0
Aug-21,C0115,P2070194,Video,Yes,Yes,No,814,0
Nov-21,C0112,O9534092,Banner,Yes,No,No,0,0
Oct-21,C0040,P2605202,Video,Yes,Yes,No,91,0
Jul-21,C0132,O3354992,Video,Yes,No,No,0,0
Jun-21,C0198,P4660144,Carousel,Yes,Yes,Yes,492,890
Sep-21,C0183,P7774793,Banner,Yes,No,No,156,0
Apr-21,C0179,P6281685,Carousel,No,No,No,634,0
Apr-21,C0174,O3677371,Banner,Yes,No,No,0,0
Jun-21,C0103,O3987825,Banner,Yes,No,No,0,0
May-21,C0042,O3796791,Carousel,Yes,No,No,0,0
Oct-21,C0056,P6478131,Video,Yes,Yes,Yes,369,510
Jul-21,C0153,P8792480,Video,No,No,No,372,0
Jun-21,C0145,P8995741,Carousel,Yes,Yes,No,163,0
Jul-21,C0246,O1222966,Video,No,No,No,0,0
Feb-21,C0090,P1370073,Banner,Yes,Yes,Yes,324,590
Nov-21,C0084,O4809195,Banner,Yes,Yes,No,0,0
Jul-21,C0045,O8796316,Video,Yes,Yes,No,0,0
Jul-21,C0213,O5384205,Video,No,No,No,0,0
Aug-21,C0184,O7977747,Banner,Yes,No,No,0,0
May-21,C0106,O1985745,Carousel,Yes,No,No,0,0
Feb-21,C0204,P9354333,Banner,No,No,No,624,0
Jan-21,C0218,O4486735,Video,Yes,Yes,No,0,0
Apr-21,C0145,P1223880,Carousel,Yes,Yes,No,871,0
Sep-21,C0239,O9120172,Video,Yes,No,No,0,0
Dec-21,C0003,P9193030,Banner,Yes,Yes,No,537,0
Apr-21,C0018,P7615096,Carousel,Yes,No,No,596,0
Feb-21,C0186,O2759618,Video,Yes,Yes,Yes,0,781
Apr-21,C0190,O4262380,Banner,Yes,Yes,Yes,0,428
Feb-21,C0099,P9204243,Video,Yes,No,No,736,0
May-21,C0206,P6578051,Video,Yes,No,No,890,0
Apr-21,C0020,O1802472,Banner,Yes,Yes,Yes,0,213
Jun-21,C0228,P6255321,Banner,Yes,Yes,No,122,0
Sep-21,C0108,O4589508,Banner,Yes,Yes,No,0,0
Oct-21,C0244,O1824341,Banner,Yes,No,No,0,0
Dec-21,C0226,O5513741,Carousel,Yes,No,No,0,0
Apr-21,C0028,O4030949,Video,Yes,No,No,0,0
Sep-21,C0097,O2268567,Video,No,No,No,0,0
Jun-21,C0208,O5997500,Banner,Yes,No,No,0,0
Oct-21,C0171,O8872821,Carousel,No,No,No,0,0
Oct-21,C0017,O3360398,Carousel,Yes,Yes,Yes,0,721
Feb-21,C0009,O5605283,Video,Yes,Yes,No,0,0
May-21,C0216,P7348497,Carousel,Yes,No,No,671,0
Aug-21,C0130,P5528676,Banner,Yes,Yes,Yes,592,275
Apr-21,C0238,P3753598,Carousel,No,No,No,850,0
Mar-21,C0086,P5681511,Banner,Yes,Yes,Yes,665,441
May-21,C0231,O9702458,Carousel,No,No,No,0,0
Jul-21,C0023,O9572953,Carousel,No,No,No,0,0
Feb-21,C0043,O4347140,Carousel,No,No,No,0,0
Nov-21,C0004,O4210525,Banner,Yes,Yes,Yes,0,91
Aug-21,C0056,O5239326,Carousel,Yes,Yes,No,0,0
May-21,C0207,P6139638,Banner,Yes,Yes,No,303,0
Apr-21,C0063,O3885911,Video,Yes,No,No,0,0
Nov-21,C0163,P1064880,Video,Yes,Yes,Yes,318,465
Mar-21,C0213,P6021906,Video,Yes,No,No,513,0
Mar-21,C0090,O7359726,Banner,No,No,No,0,0
Nov-21,C0006,O5232117,Banner,No,No,No,0,0
Dec-21,C0091,P5159316,Video,Yes,No,No,666,0
May-21,C0107,O2940479,Banner,No,No,No,0,0
Jun-21,C0084,O1641165,Banner,Yes,No,No,0,0
Jun-21,C0240,P1706578,Video,Yes,No,No,293,0
Oct-21,C0030,O1644553,Video,Yes,No,No,0,0
Sep-21,C0089,O3083411,Video,Yes,Yes,Yes,0,126
Aug-21,C0031,O1283163,Video,No,No,No,0,0
Nov-21,C0053,O3438559,Carousel,Yes,Yes,No,0,0
Oct-21,C0029,P3825288,Carousel,Yes,Yes,Yes,298,430
Jun-21,C0191,O8263088,Carousel,Yes,No,No,0,0
Oct-21,C0126,P8385673,Carousel,Yes,No,No,251,0
Aug-21,C0141,O1047218,Carousel,No,No,No,0,0
Jun-21,C0153,P7918823,Video,No,No,No,152,0
Sep-21,C0161,P8527766,Banner,Yes,No,No,160,0
Sep-21,C0137,P2158022,Banner,No,No,No,750,0
Aug-21,C0201,O2372403,Video,Yes,Yes,No,0,0
Jul-21,C0238,O8197880,Banner,No,No,No,0,0
Apr-21,C0064,O7963492,Video,Yes,No,No,0,0
Oct-21,C0194,O5744398,Banner,Yes,No,No,0,0
Sep-21,C0097,O8627074,Video,Yes,Yes,Yes,0,766
May-21,C0214,O8589274,Video,Yes,No,No,0,0
Nov-21,C0245,O9803323,Carousel,No,No,No,0,0
Aug-21,C0088,P2273696,Banner,Yes,No,No,848,0
Feb-21,C0014,O6857199,Banner,Yes,Yes,No,0,0
Nov-21,C0100,O7747083,Banner,Yes,No,No,0,0
Feb-21,C0231,P3471747,Carousel,Yes,No,No,233,0
