UserID,ExposureID,SegmentType,Age,Gender,Income,OperatingSystem,Device,Browser,Location(DMA)
ULQvj,O3971531,1P Audience,47,Female,184520,Windows,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
ULxin,O6909065,1P Audience,31,Male,60933,Linux,Laptop,Mozilla Firefox,"Detroit, Michigan"
UGfiU,O5202823,1P Audience,50,Female,199765,Windows,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
U6GOj,P5899706,3P Audience,27,Male,68661,Android,Smartphone,Microsoft Edge,"Warren, Michigan"
UCWIv,P6577443,Custom Audience,47,Male,191981,macOS,Desktop,Microsoft Edge,"Warren, Michigan"
UBqxO,P5798918,Custom Audience,55,Male,152031,iOS,Smartphone,Safari,"Detroit, Michigan"
UAAtF,O6618962,1P Audience,30,Female,61553,Windows,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UmJyo,P5542474,Custom Audience,51,Female,134335,iOS,Tablet,Safari,"Grand Rapids, Michigan"
UGhii,O9273905,1P Audience,18,Male,46912,iOS,Smartphone,Safari,"Grand Rapids, Michigan"
UDMVd,P2545595,Custom Audience,35,Male,61554,iOS,Smartphone,Safari,"Grand Rapids, Michigan"
UDv1N,P3056231,Custom Audience,30,Female,62856,Linux,Laptop,Mozilla Firefox,"Detroit, Michigan"
U9iW7,P5498531,Custom Audience,44,Male,112713,Linux,Laptop,Mozilla Firefox,"Warren, Michigan"
UzPeT,O4144312,1P Audience,45,Female,117817,Android,Smartphone,Microsoft Edge,"Detroit, Michigan"
U3DmB,P1647600,3P Audience,46,Female,144642,iOS,Tablet,Safari,"Detroit, Michigan"
U4j1n,P8072346,1P Audience,50,Male,172063,Android,Smartphone,Microsoft Edge,"Detroit, Michigan"
UDiLn,O1641493,1P Audience,38,Female,98446,Windows,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
Ujvye,O9505072,Custom Audience,29,Male,74561,Android,Smartphone,Microsoft Edge,"Detroit, Michigan"
UKOmT,O5950272,3P Audience,26,Female,66267,Android,Smartphone,Microsoft Edge,"Grand Rapids, Michigan"
UrqDX,P5083015,3P Audience,30,Female,76066,Android,Smartphone,Microsoft Edge,"Detroit, Michigan"
UZMFq,O9817338,1P Audience,34,Male,74062,Windows,Desktop,Microsoft Edge,"Warren, Michigan"
UdVTj,P6269919,3P Audience,45,Male,108379,macOS,Desktop,Microsoft Edge,"Detroit, Michigan"
UoBia,P2791806,1P Audience,23,Male,45398,Linux,Laptop,Mozilla Firefox,"Detroit, Michigan"
UHW92,P2296514,1P Audience,54,Female,170253,Windows,Laptop,Microsoft Edge,"Detroit, Michigan"
UidaZ,P9632559,1P Audience,22,Male,44492,iOS,Tablet,Safari,"Detroit, Michigan"
UsVPW,O1137195,1P Audience,32,Male,70274,iOS,Tablet,Safari,"Grand Rapids, Michigan"
Utz8A,O7948999,3P Audience,16,Female,53843,iOS,Tablet,Safari,"Warren, Michigan"
UdYUb,P9575925,Custom Audience,34,Female,66280,macOS,Desktop,Microsoft Edge,"Detroit, Michigan"
ULkzi,O1016398,Custom Audience,30,Male,73792,Windows,Laptop,Microsoft Edge,"Warren, Michigan"
Uj8pq,O1129584,3P Audience,48,Female,196341,Windows,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
UFxow,P9758615,Custom Audience,47,Male,150176,Windows,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
UrqDX,O7652072,Custom Audience,30,Female,76066,macOS,Laptop,Microsoft Edge,"Warren, Michigan"
UqgkD,O1345486,Custom Audience,46,Male,167185,Android,Smartphone,Microsoft Edge,"Warren, Michigan"
U4j1n,O1614857,1P Audience,50,Male,172063,Windows,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
U6IWJ,O6582604,3P Audience,44,Male,106696,Android,Smartphone,Microsoft Edge,"Detroit, Michigan"
U3Q87,P2552951,3P Audience,20,Female,40351,Android,Smartphone,Microsoft Edge,"Detroit, Michigan"
UH53N,O1593442,Custom Audience,41,Female,105360,Windows,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
U28K7,P7450161,Custom Audience,55,Male,167077,Windows,Laptop,Microsoft Edge,"Detroit, Michigan"
U2Exm,O4133024,1P Audience,44,Female,99832,macOS,Desktop,Microsoft Edge,"Warren, Michigan"
UgT8k,O7097881,1P Audience,45,Male,95441,Windows,Laptop,Microsoft Edge,"Warren, Michigan"
Umrzp,P3436968,Custom Audience,20,Male,57495,Windows,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
ULQvj,P2215791,1P Audience,47,Female,184520,macOS,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
U4fiK,O6278078,1P Audience,19,Female,43427,Linux,Laptop,Mozilla Firefox,"Warren, Michigan"
UWupA,O1950400,Custom Audience,45,Female,114163,Linux,Laptop,Mozilla Firefox,"Detroit, Michigan"
UiJHF,O3376275,1P Audience,38,Female,89100,Linux,Laptop,Mozilla Firefox,"Detroit, Michigan"
UdYUb,O8963672,Custom Audience,34,Female,66280,macOS,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
UaWcV,P5162009,1P Audience,49,Male,198944,macOS,Desktop,Microsoft Edge,"Detroit, Michigan"
UOqsD,O3656198,1P Audience,33,Male,68518,iOS,Smartphone,Safari,"Warren, Michigan"
UZOOe,O6686711,3P Audience,25,Female,56138,Android,Smartphone,Microsoft Edge,"Warren, Michigan"
UZR8M,O2394910,Custom Audience,27,Male,77600,Android,Smartphone,Microsoft Edge,"Grand Rapids, Michigan"
UVYqu,O2180267,Custom Audience,50,Male,168874,iOS,Tablet,Safari,"Detroit, Michigan"
UGUAn,O4228340,Custom Audience,22,Male,58801,Android,Smartphone,Microsoft Edge,"Grand Rapids, Michigan"
UVmqb,O1962144,3P Audience,35,Male,62714,Windows,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
U0Pdt,P6416394,3P Audience,28,Male,68607,macOS,Laptop,Microsoft Edge,"Warren, Michigan"
UAqZQ,P3448462,Custom Audience,42,Female,92069,Windows,Laptop,Microsoft Edge,"Warren, Michigan"
Ua4Tt,O2460731,3P Audience,16,Female,40865,macOS,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
UgbQB,O4983614,Custom Audience,48,Male,122817,macOS,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
U96If,O2399073,1P Audience,26,Female,73691,Windows,Laptop,Microsoft Edge,"Detroit, Michigan"
Uqamq,P6651281,1P Audience,34,Male,64491,macOS,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UIBmT,P6266051,3P Audience,43,Female,112931,Linux,Laptop,Mozilla Firefox,"Warren, Michigan"
Ud6xb,O3677701,Custom Audience,42,Male,105493,Android,Tablet,Microsoft Edge,"Grand Rapids, Michigan"
UGxKD,O6721601,3P Audience,19,Female,44597,Android,Tablet,Microsoft Edge,"Warren, Michigan"
UAN49,P1656885,Custom Audience,21,Female,40632,Android,Tablet,Microsoft Edge,"Detroit, Michigan"
Ux0S6,P2985141,Custom Audience,40,Female,106510,Windows,Desktop,Microsoft Edge,"Detroit, Michigan"
U92R5,O2998545,1P Audience,17,Male,43986,Android,Smartphone,Microsoft Edge,"Grand Rapids, Michigan"
UzoI8,P4661558,3P Audience,41,Male,111445,Android,Tablet,Microsoft Edge,"Warren, Michigan"
U58G3,P7057581,1P Audience,50,Male,183126,iOS,Smartphone,Safari,"Warren, Michigan"
UGfiU,P9762753,Custom Audience,50,Female,199765,Linux,Laptop,Mozilla Firefox,"Detroit, Michigan"
UsVPW,P9739154,Custom Audience,32,Male,70274,macOS,Laptop,Microsoft Edge,"Grand Rapids, Michigan"
Ur7OK,O4451190,Custom Audience,37,Female,114719,iOS,Smartphone,Safari,"Warren, Michigan"
UWgfb,P2306829,Custom Audience,34,Male,72052,Linux,Laptop,Mozilla Firefox,"Warren, Michigan"
UXEp8,P9896050,1P Audience,31,Male,73763,Windows,Desktop,Microsoft Edge,"Grand Rapids, Michigan"
UVx11,P1934087,Custom Audience,21,Male,43361,macOS,Laptop,Microsoft Edge,"Warren, Michigan"
UXEp8,O6261726,Custom Audience,31,Male,73763,Linux,Laptop,Mozilla Firefox,"Grand Rapids, Michigan"
U0rBU,O6899308,Custom Audience,27,Female,78228,macOS,Desktop,Microsoft Edge,"Detroit, Michigan"
U7PPa,O2414130,1P Audience,46,Male,194568,iOS,Tablet,Safari,"Grand Rapids, Michigan"
UKTNj,P1484400,3P Audience,18,Female,41858,Windows,Laptop,Microsoft Edge,"Detroit, Michigan"
UkuxW,P2051843,1P Audience,28,Female,75384,iOS,Smartphone,Safari,"Warren, Michigan"
UIBmT,P7504694,3P Audience,43,Female,112931,Windows,Desktop,Microsoft Edge,"Springfield, Massachusetts"
UwKlY,P8057039,3P Audience,18,Female,58185,macOS,Laptop,Microsoft Edge,"Boston, Massachusetts"
U6Cbq,P3115503,Custom Audience,32,Male,75282,iOS,Tablet,Safari,"Boston, Massachusetts"
UYKhC,O1588459,3P Audience,43,Male,81292,macOS,Desktop,Microsoft Edge,"Boston, Massachusetts"
UCrQv,P6497747,1P Audience,30,Female,63899,Windows,Desktop,Microsoft Edge,"Boston, Massachusetts"
UOqsD,O5542992,1P Audience,33,Male,68518,Windows,Laptop,Microsoft Edge,"Springfield, Massachusetts"
UcO6C,O3489787,Custom Audience,20,Male,45051,Android,Tablet,Microsoft Edge,"Springfield, Massachusetts"
Ujvye,P6998152,3P Audience,29,Male,74561,macOS,Laptop,Microsoft Edge,"Boston, Massachusetts"
UzoI8,P4197203,Custom Audience,41,Male,111445,Android,Smartphone,Microsoft Edge,"Springfield, Massachusetts"
UgvZM,O2540558,Custom Audience,30,Male,63637,Android,Smartphone,Microsoft Edge,"Boston, Massachusetts"
U27aQ,O3257696,1P Audience,34,Male,74225,Android,Smartphone,Microsoft Edge,"Worcester, Massachusetts"
Uh61v,P9511494,Custom Audience,53,Female,172625,iOS,Tablet,Safari,"Springfield, Massachusetts"
U80Mt,O9778254,1P Audience,36,Female,115346,Linux,Laptop,Mozilla Firefox,"Boston, Massachusetts"
ULsUp,P9926800,3P Audience,17,Male,51708,iOS,Tablet,Safari,"Boston, Massachusetts"
UDCNy,O7809470,Custom Audience,42,Female,93380,iOS,Smartphone,Safari,"Boston, Massachusetts"
UT3DO,O7937235,Custom Audience,41,Female,98355,iOS,Tablet,Safari,"Worcester, Massachusetts"
UAAtF,P6373772,1P Audience,30,Female,61553,iOS,Smartphone,Safari,"Springfield, Massachusetts"
UotdV,P3829806,Custom Audience,29,Female,67949,macOS,Desktop,Microsoft Edge,"Springfield, Massachusetts"
UwBpM,O8987134,Custom Audience,30,Male,61034,Android,Smartphone,Microsoft Edge,"Worcester, Massachusetts"
U9iW7,P9796916,Custom Audience,44,Male,112713,Android,Smartphone,Microsoft Edge,"Boston, Massachusetts"
UIBmT,O6672369,3P Audience,43,Female,112931,Windows,Laptop,Microsoft Edge,"Boston, Massachusetts"
U6IWJ,O7890003,Custom Audience,44,Male,106696,Windows,Laptop,Microsoft Edge,"Springfield, Massachusetts"
UTIu6,P9880664,1P Audience,45,Female,116419,Android,Smartphone,Microsoft Edge,"Springfield, Massachusetts"
UmUjU,P3603609,Custom Audience,25,Male,48472,macOS,Desktop,Microsoft Edge,"Worcester, Massachusetts"
UsOEb,P8583186,1P Audience,23,Male,53663,Linux,Laptop,Mozilla Firefox,"Springfield, Massachusetts"
UXEp8,P7487065,Custom Audience,31,Male,73763,macOS,Desktop,Microsoft Edge,"Springfield, Massachusetts"
UUhjt,P9995252,1P Audience,17,Male,42965,macOS,Laptop,Microsoft Edge,"Boston, Massachusetts"
UiA1b,O3953723,1P Audience,16,Male,46812,Windows,Laptop,Microsoft Edge,"Springfield, Massachusetts"
UVmqb,O8788576,3P Audience,35,Male,62714,Android,Tablet,Microsoft Edge,"Springfield, Massachusetts"
UHmYA,O1345519,1P Audience,18,Male,57640,Android,Tablet,Microsoft Edge,"Springfield, Massachusetts"
U9N4p,O9729466,1P Audience,49,Male,176248,Android,Smartphone,Microsoft Edge,"Springfield, Massachusetts"
URxTE,O7633091,Custom Audience,40,Female,85489,Android,Smartphone,Microsoft Edge,"Boston, Massachusetts"
UvwEx,P3314996,Custom Audience,23,Female,56373,macOS,Desktop,Microsoft Edge,"Boston, Massachusetts"
UUARV,O8988362,3P Audience,55,Female,192035,macOS,Desktop,Microsoft Edge,"Boston, Massachusetts"
UGUAn,P2127063,1P Audience,22,Male,58801,iOS,Smartphone,Safari,"Boston, Massachusetts"
Ud6xb,O6254916,1P Audience,42,Male,105493,iOS,Tablet,Safari,"Boston, Massachusetts"
UCKe3,O3300533,Custom Audience,45,Female,97369,Windows,Laptop,Microsoft Edge,"Worcester, Massachusetts"
UsWIv,P6978457,Custom Audience,38,Female,83997,Windows,Laptop,Microsoft Edge,"Worcester, Massachusetts"
UwpK8,O5912039,Custom Audience,50,Female,125799,Linux,Laptop,Mozilla Firefox,"Boston, Massachusetts"
U1VxN,P9196675,1P Audience,18,Female,59921,Windows,Desktop,Microsoft Edge,"Worcester, Massachusetts"
UGUSc,O3523128,1P Audience,26,Male,77735,macOS,Laptop,Microsoft Edge,"Springfield, Massachusetts"
USZL5,O4220925,1P Audience,23,Male,49108,Android,Tablet,Microsoft Edge,"Worcester, Massachusetts"
Ulrll,P8590163,Custom Audience,45,Female,94929,Android,Smartphone,Microsoft Edge,"Worcester, Massachusetts"
U4fiK,P4009554,Custom Audience,19,Female,43427,macOS,Desktop,Microsoft Edge,"Worcester, Massachusetts"
UYRSm,P3645510,3P Audience,37,Male,95169,iOS,Smartphone,Safari,"Boston, Massachusetts"
UmJyo,P7136451,Custom Audience,51,Female,134335,iOS,Tablet,Safari,"Springfield, Massachusetts"
UKTNj,P3468045,Custom Audience,18,Female,41858,macOS,Laptop,Microsoft Edge,"Worcester, Massachusetts"
UjIdt,O1290550,Custom Audience,38,Male,97941,Linux,Laptop,Mozilla Firefox,"Boston, Massachusetts"
UidaZ,O2561673,Custom Audience,22,Male,44492,Windows,Laptop,Microsoft Edge,"Boston, Massachusetts"
UMHh8,O6626300,3P Audience,28,Male,73228,iOS,Smartphone,Safari,"Boston, Massachusetts"
Uj7Hm,P9485921,Custom Audience,30,Female,77640,macOS,Desktop,Microsoft Edge,"Worcester, Massachusetts"
UL7qz,O4511968,3P Audience,50,Female,192396,Android,Tablet,Microsoft Edge,"Worcester, Massachusetts"
UCBwt,P3833445,Custom Audience,21,Male,56583,macOS,Laptop,Microsoft Edge,"Boston, Massachusetts"
UNU3g,O2634449,3P Audience,52,Female,141968,Android,Smartphone,Microsoft Edge,"Worcester, Massachusetts"
UgbQB,P8742965,Custom Audience,48,Male,122817,macOS,Laptop,Microsoft Edge,"Boston, Massachusetts"
UOesh,P6014344,Custom Audience,53,Female,187915,Android,Tablet,Microsoft Edge,"Springfield, Massachusetts"
UXnPj,P6121926,1P Audience,29,Male,64710,Android,Smartphone,Microsoft Edge,"Worcester, Massachusetts"
UmR5C,O1423940,Custom Audience,19,Female,50544,macOS,Desktop,Microsoft Edge,"Boston, Massachusetts"
U9qZX,O7865677,Custom Audience,21,Male,40947,Windows,Desktop,Microsoft Edge,"Springfield, Massachusetts"
Uvu8P,P9324890,1P Audience,36,Female,115316,Windows,Desktop,Microsoft Edge,"Worcester, Massachusetts"
UuliH,P3225110,1P Audience,50,Male,152723,iOS,Smartphone,Safari,"Springfield, Massachusetts"
UwoY0,P6642441,1P Audience,49,Female,163276,Linux,Laptop,Mozilla Firefox,"Springfield, Massachusetts"
UgbQB,O4446486,3P Audience,48,Male,122817,Android,Smartphone,Microsoft Edge,"Springfield, Massachusetts"
UjfuT,O7319647,3P Audience,53,Male,143173,iOS,Smartphone,Safari,"Boston, Massachusetts"
UAgYb,P2422850,1P Audience,39,Female,89262,macOS,Laptop,Microsoft Edge,"Boston, Massachusetts"
UFemS,P6791091,3P Audience,18,Female,51030,Android,Tablet,Microsoft Edge,"Worcester, Massachusetts"
UidaZ,P5249625,1P Audience,22,Male,44492,Linux,Laptop,Mozilla Firefox,"Worcester, Massachusetts"
UQn8c,O6451758,Custom Audience,27,Female,78357,iOS,Smartphone,Safari,"Boston, Massachusetts"
Um6sK,O4427649,Custom Audience,51,Female,161421,Android,Tablet,Microsoft Edge,"Springfield, Massachusetts"
URSHY,O8394378,3P Audience,40,Female,97073,iOS,Tablet,Safari,"Springfield, Massachusetts"
UKOmT,O3884235,Custom Audience,26,Female,66267,Android,Smartphone,Microsoft Edge,"Worcester, Massachusetts"
UzoI8,P6341440,1P Audience,41,Male,111445,iOS,Smartphone,Safari,"Boston, Massachusetts"
UTddN,P2839912,3P Audience,24,Male,55116,Windows,Laptop,Microsoft Edge,"Boston, Massachusetts"
U4y4C,O4056496,3P Audience,43,Male,94373,Android,Smartphone,Microsoft Edge,"Worcester, Massachusetts"
U2Exm,P1778801,Custom Audience,44,Female,99832,iOS,Tablet,Safari,"Boston, Massachusetts"
UmUjU,O1888976,Custom Audience,25,Male,48472,Android,Smartphone,Microsoft Edge,"Worcester, Massachusetts"
U18bK,P2599476,3P Audience,29,Female,61976,iOS,Tablet,Safari,"Boston, Massachusetts"
UdfPR,P7481810,3P Audience,25,Male,44313,Windows,Laptop,Microsoft Edge,"Boston, Massachusetts"
Uf7xg,O4921664,1P Audience,51,Female,175031,macOS,Desktop,Microsoft Edge,"Boston, Massachusetts"
UK8sG,O3674676,3P Audience,19,Male,48621,Windows,Desktop,Microsoft Edge,"Worcester, Massachusetts"
U7CNb,P8540588,Custom Audience,43,Male,86868,macOS,Desktop,Microsoft Edge,"Boston, Massachusetts"
UZOOe,O1618846,Custom Audience,25,Female,56138,iOS,Tablet,Safari,"Worcester, Massachusetts"
UCW00,P9480264,Custom Audience,40,Male,106621,Windows,Laptop,Microsoft Edge,"Springfield, Massachusetts"
U56SZ,P6415792,3P Audience,48,Male,136537,Android,Tablet,Microsoft Edge,"Worcester, Massachusetts"
UYKhC,O8791442,3P Audience,43,Male,81292,iOS,Smartphone,Safari,"Worcester, Massachusetts"
UuX3J,O9072192,1P Audience,50,Male,128398,Linux,Laptop,Mozilla Firefox,"Springfield, Massachusetts"
UIcOr,P2924094,1P Audience,23,Female,55993,iOS,Tablet,Safari,"Worcester, Massachusetts"
UIcOr,O1367962,Custom Audience,23,Female,55993,Windows,Laptop,Microsoft Edge,"Springfield, Massachusetts"
UPLam,O9935328,3P Audience,48,Female,127570,iOS,Smartphone,Safari,"Boston, Massachusetts"
UDCNy,P7067287,3P Audience,42,Female,93380,macOS,Desktop,Microsoft Edge,"Springfield, Massachusetts"
UOfp2,O1320004,Custom Audience,37,Male,89363,Linux,Laptop,Mozilla Firefox,"Worcester, Massachusetts"
UkuxW,O4026663,Custom Audience,28,Female,75384,iOS,Smartphone,Safari,"Worcester, Massachusetts"
UEEXG,P1454814,Custom Audience,36,Female,91509,Linux,Laptop,Mozilla Firefox,"Boston, Massachusetts"
U2Exm,P4086473,3P Audience,44,Female,99832,Windows,Laptop,Microsoft Edge,"Springfield, Massachusetts"
ULcfx,P2218535,Custom Audience,31,Male,74688,macOS,Desktop,Microsoft Edge,"Springfield, Massachusetts"
Uo9ul,P6789745,3P Audience,44,Male,88145,macOS,Desktop,Microsoft Edge,"Worcester, Massachusetts"
UAkmC,P5481404,3P Audience,51,Male,145083,Android,Smartphone,Microsoft Edge,"Boston, Massachusetts"
UZR8M,O2462021,Custom Audience,27,Male,77600,Android,Tablet,Microsoft Edge,"Boston, Massachusetts"
UkuxW,P9110493,1P Audience,28,Female,75384,Android,Tablet,Microsoft Edge,"Worcester, Massachusetts"
UUhjt,P4078294,Custom Audience,17,Male,42965,Windows,Desktop,Microsoft Edge,"Springfield, Massachusetts"
UcvmM,P4521063,3P Audience,52,Male,192958,Windows,Desktop,Microsoft Edge,"Rockville, Maryland"
U58G3,O9109761,Custom Audience,50,Male,183126,macOS,Desktop,Microsoft Edge,"Frederick, Maryland"
UNnyQ,O4470445,Custom Audience,28,Female,77910,macOS,Desktop,Microsoft Edge,"Rockville, Maryland"
UaWcV,P2777455,Custom Audience,49,Male,198944,Android,Smartphone,Microsoft Edge,"Baltimore, Maryland"
UTIu6,O8592414,3P Audience,45,Female,116419,iOS,Smartphone,Safari,"Frederick, Maryland"
UsWIv,O5487299,Custom Audience,38,Female,83997,Android,Smartphone,Microsoft Edge,"Baltimore, Maryland"
UH53N,P3583185,3P Audience,41,Female,105360,Windows,Desktop,Microsoft Edge,"Rockville, Maryland"
UgCBH,P4862671,Custom Audience,33,Female,60997,iOS,Tablet,Safari,"Baltimore, Maryland"
UKUzt,P3366594,1P Audience,21,Female,40481,Android,Smartphone,Microsoft Edge,"Rockville, Maryland"
UdVTj,O1746212,Custom Audience,45,Male,108379,Windows,Laptop,Microsoft Edge,"Baltimore, Maryland"
UZOOe,P3013936,1P Audience,25,Female,56138,macOS,Desktop,Microsoft Edge,"Frederick, Maryland"
U7PPa,P5471813,Custom Audience,46,Male,194568,Android,Tablet,Microsoft Edge,"Baltimore, Maryland"
Uyhd4,P5134290,1P Audience,30,Female,74263,Android,Smartphone,Microsoft Edge,"Rockville, Maryland"
Ugkt6,O7094596,1P Audience,18,Male,42886,macOS,Laptop,Microsoft Edge,"Rockville, Maryland"
UCBwt,O1165899,Custom Audience,21,Male,56583,Windows,Desktop,Microsoft Edge,"Baltimore, Maryland"
ULcfx,O1674741,1P Audience,31,Male,74688,macOS,Laptop,Microsoft Edge,"Rockville, Maryland"
UDCNy,P5486606,1P Audience,42,Female,93380,macOS,Laptop,Microsoft Edge,"Baltimore, Maryland"
Uf7xg,O8392705,3P Audience,51,Female,175031,Linux,Laptop,Mozilla Firefox,"Baltimore, Maryland"
USV4Q,P5839344,Custom Audience,17,Female,52707,Android,Tablet,Microsoft Edge,"Frederick, Maryland"
UCWIv,P1899900,Custom Audience,47,Male,191981,iOS,Tablet,Safari,"Rockville, Maryland"
UCrQv,O3407008,Custom Audience,30,Female,63899,macOS,Desktop,Microsoft Edge,"Rockville, Maryland"
U8q7d,P1958244,Custom Audience,50,Female,130537,iOS,Tablet,Safari,"Rockville, Maryland"
UO1bD,O3305918,1P Audience,49,Female,199858,macOS,Laptop,Microsoft Edge,"Frederick, Maryland"
Ub71L,P8562339,1P Audience,32,Male,68899,Android,Smartphone,Microsoft Edge,"Rockville, Maryland"
UN8Ti,P5805135,Custom Audience,19,Male,56866,iOS,Tablet,Safari,"Rockville, Maryland"
UKTNj,P2063491,3P Audience,18,Female,41858,macOS,Desktop,Microsoft Edge,"Frederick, Maryland"
UbQbb,P7510849,3P Audience,24,Female,59849,Windows,Desktop,Microsoft Edge,"Baltimore, Maryland"
UqgkD,P4154683,1P Audience,46,Male,167185,macOS,Desktop,Microsoft Edge,"Rockville, Maryland"
UVmqb,P3446755,1P Audience,35,Male,62714,Android,Smartphone,Microsoft Edge,"Rockville, Maryland"
UNSki,O5602154,3P Audience,43,Female,119148,iOS,Smartphone,Safari,"Baltimore, Maryland"
UkbfI,P6832912,Custom Audience,49,Female,190874,Android,Smartphone,Microsoft Edge,"Frederick, Maryland"
Ulrll,O9904890,Custom Audience,45,Female,94929,iOS,Smartphone,Safari,"Frederick, Maryland"
UvSpP,P8011093,3P Audience,17,Male,43198,Android,Tablet,Microsoft Edge,"Frederick, Maryland"
UO1bD,P3747537,1P Audience,49,Female,199858,Windows,Desktop,Microsoft Edge,"Rockville, Maryland"
UYSKx,O4007050,Custom Audience,52,Female,172737,Windows,Desktop,Microsoft Edge,"Rockville, Maryland"
U56SZ,O4713342,Custom Audience,48,Male,136537,iOS,Tablet,Safari,"Rockville, Maryland"
UKF0z,O7114914,3P Audience,17,Female,55581,Android,Tablet,Microsoft Edge,"Rockville, Maryland"
UKOmT,P4199843,3P Audience,26,Female,66267,iOS,Smartphone,Safari,"Frederick, Maryland"
UgCBH,P4074456,1P Audience,33,Female,60997,Windows,Laptop,Microsoft Edge,"Rockville, Maryland"
UCvDZ,P2556087,Custom Audience,41,Female,118700,Android,Tablet,Microsoft Edge,"Rockville, Maryland"
Um6sK,O1920075,1P Audience,51,Female,161421,Windows,Desktop,Microsoft Edge,"Baltimore, Maryland"
UHhIE,P4889771,Custom Audience,17,Female,46181,Android,Smartphone,Microsoft Edge,"Rockville, Maryland"
UYeU1,P5667475,1P Audience,41,Male,118679,Android,Tablet,Microsoft Edge,"Rockville, Maryland"
UyAP5,P4579775,3P Audience,32,Female,60950,iOS,Tablet,Safari,"Baltimore, Maryland"
UxX6e,P2485004,1P Audience,36,Female,83442,Windows,Laptop,Microsoft Edge,"Rockville, Maryland"
UYU7x,P4231082,Custom Audience,32,Male,77111,iOS,Tablet,Safari,"Rockville, Maryland"
U9iW7,O1369515,Custom Audience,44,Male,112713,iOS,Smartphone,Safari,"Rockville, Maryland"
Uj8pq,O9405211,Custom Audience,48,Female,196341,Linux,Laptop,Mozilla Firefox,"Frederick, Maryland"
U0X0F,O1494864,3P Audience,31,Female,72780,Windows,Laptop,Microsoft Edge,"Baltimore, Maryland"
UJbmP,P7099475,1P Audience,41,Male,86730,macOS,Laptop,Microsoft Edge,"Rockville, Maryland"
UCvDZ,O1153744,1P Audience,41,Female,118700,iOS,Tablet,Safari,"Rockville, Maryland"
UKOmT,P2903646,Custom Audience,26,Female,66267,macOS,Laptop,Microsoft Edge,"Frederick, Maryland"
UgvZM,P1761619,1P Audience,30,Male,63637,Windows,Desktop,Microsoft Edge,"Rockville, Maryland"
UtEhE,O9154472,3P Audience,34,Female,69841,iOS,Smartphone,Safari,"Baltimore, Maryland"
UYSKx,O5812593,1P Audience,52,Female,172737,iOS,Smartphone,Safari,"Frederick, Maryland"
UAN49,O7405908,3P Audience,21,Female,40632,iOS,Smartphone,Safari,"Rockville, Maryland"
UEusR,P9953618,3P Audience,45,Male,102760,Windows,Laptop,Microsoft Edge,"Baltimore, Maryland"
UIcOr,O8225466,Custom Audience,23,Female,55993,Linux,Laptop,Mozilla Firefox,"Frederick, Maryland"
Uyhd4,O2513845,Custom Audience,30,Female,74263,Android,Smartphone,Microsoft Edge,"Frederick, Maryland"
UYvRU,O1121544,1P Audience,21,Male,53523,Android,Smartphone,Microsoft Edge,"Rockville, Maryland"
UuGIw,O5931416,1P Audience,44,Female,101803,macOS,Desktop,Microsoft Edge,"Frederick, Maryland"
UnB2E,P1362455,1P Audience,19,Male,57371,Linux,Laptop,Mozilla Firefox,"Rockville, Maryland"
UGlCg,P5768612,Custom Audience,33,Male,77412,iOS,Tablet,Safari,"Baltimore, Maryland"
UOesh,P9604428,1P Audience,53,Female,187915,Windows,Desktop,Microsoft Edge,"Rockville, Maryland"
UYHMn,O2206132,Custom Audience,40,Female,115382,Android,Tablet,Microsoft Edge,"Rockville, Maryland"
UEwP3,O4527682,3P Audience,18,Male,45072,iOS,Tablet,Safari,"Frederick, Maryland"
UW76w,O3405428,Custom Audience,32,Male,61940,Android,Smartphone,Microsoft Edge,"Baltimore, Maryland"
USyfq,P4204804,1P Audience,42,Male,104086,Android,Tablet,Microsoft Edge,"Rockville, Maryland"
Um6sK,P6827409,Custom Audience,51,Female,161421,macOS,Desktop,Microsoft Edge,"Baltimore, Maryland"
Uzyuq,P8141251,Custom Audience,45,Male,105998,Windows,Desktop,Microsoft Edge,"Frederick, Maryland"
UIsTD,O8438045,3P Audience,26,Male,74600,iOS,Smartphone,Safari,"Baltimore, Maryland"
UfMjc,P8640364,1P Audience,40,Female,97872,Windows,Desktop,Microsoft Edge,"Frederick, Maryland"
UvwEx,P1480672,Custom Audience,23,Female,56373,Windows,Laptop,Microsoft Edge,"Baltimore, Maryland"
Uzyuq,P4306016,3P Audience,45,Male,105998,Android,Smartphone,Microsoft Edge,"Frederick, Maryland"
UWgfb,P2490958,Custom Audience,34,Male,72052,iOS,Smartphone,Safari,"Frederick, Maryland"
